treeid,stemid,tag,stemtag,quadratname,lx,ly,px,py
524,524,130293,1,1301,14,16.4,254,16.4
525,525,130343,1,1302,18.3,1.8,258.29999,21.8
526,526,130398,1,1303,0.6,12.6,240.60001,52.6
527,527,130413,1,1303,5.3,5.8,245.3,45.8
528,528,130420,1,1303,1.9,8.4,241.89999,48.4
529,529,130424,1,1303,4.9,8.8,244.89999,48.8
530,530,130429,1,1303,3.7,10,243.7,50
531,531,130433,1,1303,8.3,11.7,248.3,51.7
532,532,130493,1,1304,5.9,14.6,245.89999,74.6
533,533,130496,1,1304,3.1,14.2,243.10001,74.2
534,534,130505,1,1303,3,14.9,243,54.9
535,535,130525,1,1303,6.6,16.8,246.60001,56.8
536,536,130529,1,1303,10.1,18,250.10001,58
537,537,130543,1,1304,7.9,3.5,247.89999,63.5
538,538,130544,1,1304,10.1,2.1,250.10001,62.1
539,539,130556,1,1304,9,6.1,249,66.1
540,540,130557,1,1304,9,5.9,249,65.9
541,541,130564,1,1304,14,7.2,254,67.2
542,542,130568,1,1304,13.9,8.9,253.89999,68.9
543,543,130571,1,1304,14,10.4,254,70.4
544,544,130586,1,1304,5,15.5,245,75.5
545,545,130618,1,1304,12.6,17.4,252.60001,77.4
546,546,130622,1,1305,1,1.3,241,81.3
547,547,130632,1,1305,8.3,5.5,248.3,85.5
548,548,130646,1,1305,2.5,8.2,242.5,88.2
549,549,130661,1,1305,4.8,14.5,244.8,94.5
550,550,130662,1,1305,3.4,15.5,243.39999,95.5
551,551,130687,1,1306,3,1.5,243,101.5
552,552,130689,1,1306,5.9,1.7,245.89999,101.7
553,553,130692,1,1306,8.1,3.9,248.10001,103.9
554,554,130698,1,1306,4.1,2.9,244.10001,102.9
555,555,130703,1,1306,0.2,5.1,240.2,105.1
556,556,130770,1,1308,1.2,3,241.2,143
557,557,130779,1,1308,8.4,15.2,248.39999,155.2
558,558,130791,1,1309,1.3,5.5,241.3,165.5
559,559,130803,1,1304,8.7,11.9,248.7,71.9
560,560,130814,1,1304,16.6,14.2,256.60001,74.2
561,561,130819,1,1304,14.9,16,254.89999,76
562,562,130835,1,1305,17.8,0.7,257.79999,80.7
563,563,130845,1,1305,12,9,252,89
564,564,130851,1,1305,14.1,6.7,254.10001,86.7
565,565,130865,1,1305,18.9,6.2,258.89999,86.2
566,566,130872,1,1305,18,8.5,258,88.5
567,567,130874,1,1305,16,8.1,256,88.1
568,568,130895,1,1305,9.5,11.8,249.5,91.8
569,569,130896,1,1305,13.2,11.2,253.2,91.2
570,570,130900,1,1305,12.9,17,252.89999,97
571,571,130923,1,1306,10.8,3.8,250.8,103.8
572,572,130932,1,1306,19.2,4,259.20001,104
573,573,130954,1,1306,14.2,8.6,254.2,108.6
574,574,130970,1,1306,16.3,15.6,256.29999,95.6
575,575,130984,1,1306,18.4,19,258.39999,99
576,576,131001,1,1307,11.3,12.3,251.3,132.3
577,577,131028,1,1308,11.8,15.2,251.8,155.2
578,578,131140,1,1311,6.4,0.1,246.39999,200.10001
579,579,131270,1,1314,14.3,18.9,254.3,278.89999
580,580,131344,1,1315,16.7,15.7,256.70001,295.70001
581,581,132043,1,1318,3.3,11.2,243.3,351.20001
582,582,132050,1,1318,5.5,11.3,245.5,351.29999
583,583,132156,1,1319,18.2,8.8,258.20001,368.79999
584,584,140001,1,1401,20,0.1,280,0.1
585,585,140073,1,1401,19.3,19.1,279.29999,19.1
586,586,140110,1,1402,11.2,2.3,271.20001,22.3
587,587,140122,1,1402,10.5,5.5,270.5,25.5
588,588,140133,1,1402,13.9,3.5,273.89999,23.5
589,589,140200,1,1402,18.1,7.8,278.10001,27.8
590,590,140220,1,1401,11.5,5.5,271.5,5.5
591,591,140278,1,1402,0.3,5.3,260.29999,25.3
592,592,140336,1,1402,7.1,12.8,267.10001,32.8
593,593,140340,1,1402,4.5,14.3,264.5,34.3
594,594,143124,1,1402,13.7,10.9,273.70001,30.9
595,595,140374,1,1402,14.1,10.6,274.10001,30.6
596,596,140392,1,1402,18.9,13.9,278.89999,33.9
597,597,140415,1,1402,18.1,9,278.10001,29
598,598,140422,1,1402,17.5,11.2,277.5,31.2
599,599,140437,1,1402,19.6,14.7,279.60001,34.7
600,600,140440,1,1402,20,19.1,280,39.1
601,601,140463,1,1404,11,16.2,271,76.2
602,602,140522,1,1406,14.6,6.5,274.60001,106.5
603,603,140531,1,1406,12.4,6,272.39999,106
604,604,140553,1,1406,18.9,11.7,278.89999,111.7
605,605,140558,1,1406,10.9,13.9,270.89999,113.9
606,606,140587,1,1407,20,2.1,280,122.1
607,607,140588,1,1407,20,2,280,122
608,608,140591,1,1407,17.7,3.8,277.70001,123.8
609,609,140593,1,1407,16.2,4.5,276.20001,124.5
610,610,140597,1,1407,16.4,1.2,276.39999,121.2
611,611,140608,1,1403,5.2,1.4,265.20001,41.4
612,612,140629,1,1405,3.7,6,263.70001,86
613,613,140636,1,1405,4.1,7.7,264.10001,87.7
614,614,140645,1,1405,2.4,9,262.39999,89
615,615,140659,1,1405,4.5,13,264.5,93
616,616,140681,1,1406,4,8.7,264,108.7
617,617,140716,1,1406,6.4,16.4,266.39999,116.4
618,618,140738,1,1407,0.9,13.4,260.89999,133.39999
619,619,140744,1,1407,14,19.2,274,139.2
620,620,140782,1,1409,7.7,9.7,267.70001,169.7
621,621,140789,1,1409,2,13.7,262,173.7
622,622,140793,1,1409,1.7,16.5,261.70001,176.5
623,623,140838,1,1411,3.5,14.3,263.5,214.3
624,624,140888,1,1415,0.3,3.1,260.29999,283.10001
625,625,140907,1,1407,11.9,3,271.89999,123
626,626,140914,1,1407,13.8,9.6,273.79999,129.60001
627,627,140933,1,1408,18.3,6.9,278.29999,146.89999
628,628,140941,1,1408,16.3,18.9,276.29999,158.89999
629,629,140974,1,1409,19.6,8.5,279.60001,168.5
630,630,141008,1,1411,18,0.6,278,200.60001
631,631,141212,1,1415,2.3,7.8,262.29999,287.79999
632,632,142042,1,1418,16.7,2.4,276.70001,342.39999
633,633,142057,1,1418,7.2,8.3,267.20001,348.29999
634,634,142121,1,1417,4.5,9.6,264.5,329.60001
635,635,142136,1,1418,4.2,1.2,264.20001,341.20001
636,636,142186,1,1419,4.6,6.9,264.60001,366.89999
637,637,142200,1,1419,2,14.2,262,374.20001
638,638,142321,1,1421,12.1,15.6,272.10001,415.60001
639,639,142434,1,1420,6.3,3.2,266.29999,383.20001
640,640,142475,1,1420,14,6.1,274,386.10001
641,641,142564,1,1425,0.9,9,260.89999,489
642,642,150003,1,1501,15,1.1,295,1.1
643,643,150026,1,1501,13.8,3.2,293.79999,3.2
644,644,150027,1,1501,14.8,4,294.79999,4
645,645,150049,1,1501,9.7,6.3,289.70001,6.3
646,646,150062,1,1501,15.2,10.5,295.20001,10.5
647,647,150068,1,1501,15.8,11.5,295.79999,11.5
648,648,150084,1,1501,17.7,16.8,297.70001,16.8
649,649,150097,1,1501,15.5,19.6,295.5,19.6
650,650,150111,1,1501,15.5,18.2,295.5,18.2
651,651,150115,1,1501,13.8,17.1,293.79999,17.1
652,652,150133,1,1502,4.3,0.7,284.29999,20.7
653,653,150139,1,1502,8,3.9,288,23.9
654,654,150222,1,1501,3.3,3.8,283.29999,3.8
655,655,150232,1,1501,7.7,3.6,287.70001,3.6
656,656,150255,1,1501,1.6,4.7,281.60001,4.7
657,657,150269,1,1501,4.2,7.1,284.20001,7.1
658,658,150287,1,1501,9.3,12.5,289.29999,12.5
659,659,150318,1,1501,12.3,14.5,292.29999,14.5
660,660,150329,1,1502,17.2,0.9,297.20001,20.9
661,661,150341,1,1502,12.6,0.9,292.60001,20.9
662,662,150364,1,1502,16.8,10,296.79999,30
663,663,150367,1,1502,15.4,10.2,295.39999,30.2
664,664,150369,1,1502,12,9.9,292,29.9
665,665,150370,1,1502,12.8,7.2,292.79999,27.2
666,666,150373,1,1502,12.8,7.1,292.79999,27.1
667,667,150382,1,1502,10.8,9.9,290.79999,29.9
668,668,150405,1,1502,6.3,12.6,286.29999,32.6
669,669,150429,1,1502,9.4,16.2,289.39999,36.2
670,670,150430,1,1502,10.6,15.1,290.60001,35.1
671,671,150451,1,1502,18.8,10.7,298.79999,30.7
672,672,150452,1,1502,19.9,10.9,299.89999,30.9
673,673,150510,1,1503,19.6,0.7,299.60001,40.7
674,674,150560,1,1503,19.8,8,299.79999,48
675,675,150621,1,1502,3,13.4,283,33.4
676,676,150623,1,1502,3.5,13.3,283.5,33.3
677,677,150728,1,1503,9.3,1.2,289.29999,41.2
678,678,150749,1,1503,9.7,6.8,289.70001,46.8
679,679,150814,1,1508,6.1,3.6,286.10001,143.60001
680,680,150836,1,1509,15.1,4.4,295.10001,164.39999
681,681,150841,1,1509,12.3,1.7,292.29999,161.7
682,682,150869,1,1509,0,0,280,160
683,683,150917,1,1507,0.6,4.7,280.60001,124.7
684,684,150934,1,1507,4.9,19.7,284.89999,139.7
685,685,150945,1,1508,1.7,12.3,281.70001,152.3
686,686,150949,1,1508,5.8,18.6,285.79999,158.60001
687,687,150953,1,1509,0.8,0.4,280.79999,160.39999
688,688,150958,1,1509,4.1,0.8,284.10001,160.8
689,689,150969,1,1509,1.3,8.3,281.29999,168.3
690,690,150986,1,1509,8.1,19.5,288.10001,179.5
691,691,151012,1,1510,15.8,12.2,295.79999,192.2
692,692,151020,1,1510,5,15,285,195
693,693,151036,1,1511,5.9,3,285.89999,203
694,694,151166,1,1514,17.2,4.6,297.20001,264.60001
695,695,152120,1,1519,0.3,9.2,280.29999,369.20001
696,696,152199,1,1520,7.9,15.4,287.89999,395.39999
697,697,152202,1,1520,11.8,15.7,291.79999,395.70001
698,698,152242,1,1521,3.7,1.3,283.70001,401.29999
699,699,152282,1,1521,7.8,8.5,287.79999,408.5
700,700,152351,1,1522,6.3,1.4,286.29999,421.39999
701,701,152360,1,1522,9.6,1.6,289.60001,421.60001
702,702,160012,1,1601,10.9,1.3,310.89999,1.3
703,703,160021,1,1601,6.2,5,306.20001,5
704,704,160023,1,1601,5.3,2,305.29999,2
705,705,160039,1,1601,5.2,4,305.20001,4
706,706,160040,1,1601,6.1,3.4,306.10001,3.4
707,707,160041,1,1601,6.4,6.3,306.39999,6.3
708,708,160056,1,1601,8.9,14,308.89999,14
709,709,160057,1,1601,8.4,13.8,308.39999,13.8
710,710,160069,1,1601,5.4,16.8,305.39999,16.8
711,711,160079,1,1601,5.1,17.3,305.10001,17.3
712,712,160101,1,1601,8.9,17.2,308.89999,17.2
713,713,160119,1,1602,6.3,7.3,306.29999,27.3
714,714,160166,1,1602,2.4,15.3,302.39999,35.3
715,715,160178,1,1602,4.4,18.2,304.39999,38.2
716,716,160193,1,1602,0.9,15.8,300.89999,35.8
717,717,160209,1,1601,12.4,5.9,312.39999,5.9
718,718,160212,1,1601,18.7,6.6,318.70001,6.6
719,719,160217,1,1601,19.6,7.2,319.60001,7.2
720,720,160252,1,1601,19.8,11.9,319.79999,11.9
721,721,160253,1,1601,19.5,13.3,319.5,13.3
722,722,160270,1,1601,11,17.7,311,17.7
723,723,160313,1,1602,18.7,6.2,318.70001,26.2
724,724,160315,1,1602,18,5.9,318,25.9
725,725,160321,1,1602,13.8,5.4,313.79999,25.4
726,726,160323,1,1602,12.9,5.3,312.89999,25.3
727,727,160412,1,1602,15.7,13.1,315.70001,33.1
728,728,160414,1,1602,17.6,15.6,317.60001,35.6
729,729,160422,1,1602,17.6,16.1,317.60001,36.1
730,730,160423,1,1602,19.6,16.8,319.60001,36.8
731,731,160439,1,1603,16.3,4.2,316.29999,44.2
732,732,160444,1,1603,15,2.1,315,42.1
733,733,160445,1,1603,14.6,1.8,314.60001,41.8
734,734,160455,1,1603,13,1.1,313,41.1
735,735,160457,1,1603,12.4,1.2,312.39999,41.2
736,736,160465,1,1603,9,2.8,309,42.8
737,737,160469,1,1603,11.7,1.5,311.70001,41.5
738,738,160496,1,1603,15.2,6,315.20001,46
739,739,160501,1,1602,7.4,16.2,307.39999,36.2
740,740,160519,1,1602,10.9,17.5,310.89999,37.5
741,741,160535,1,1602,13.9,17.7,313.89999,37.7
742,742,160543,1,1602,16.7,17.9,316.70001,37.9
743,743,160554,1,1603,4.6,0.9,304.60001,40.9
744,744,160574,1,1603,1.8,2.8,301.79999,42.8
745,745,160576,1,1603,2.9,2.3,302.89999,42.3
746,746,160577,1,1603,2.6,2.2,302.60001,42.2
747,747,160599,1,1603,7.6,3.1,307.60001,43.1
748,748,160605,1,1603,9.5,5.3,309.5,45.3
749,749,160612,1,1603,9.8,8.3,309.79999,48.3
750,750,160620,1,1603,8.7,8.6,308.70001,48.6
751,751,160660,1,1603,11.2,17.1,311.20001,57.1
752,752,160665,1,1604,0.8,16.2,300.79999,76.2
753,753,160676,1,1604,17,17.7,317,77.7
754,754,160730,1,1604,16.9,3.1,316.89999,63.1
755,755,160957,1,1610,0.5,15.4,300.5,195.39999
756,756,161538,1,1616,13.3,9.1,313.29999,309.10001
757,757,161569,1,1616,10.4,4.4,310.39999,304.39999
758,758,161581,1,1601,2.2,6.8,302.20001,6.8
759,759,162103,1,1617,17.6,0.5,317.60001,320.5
760,760,162212,1,1620,18.3,19.2,318.29999,399.20001
761,761,162221,1,1621,5.3,5.2,305.29999,405.20001
762,762,162235,1,1621,13.9,13.4,313.89999,413.39999
763,763,170005,1,1701,6.6,1.5,326.60001,1.5
764,764,170011,1,1701,7.4,5.6,327.39999,5.6
765,765,170016,1,1701,4.9,4.4,324.89999,4.4
766,766,170017,1,1701,3.8,4.4,323.79999,4.4
767,767,170018,1,1701,4.9,5.5,324.89999,5.5
768,768,170053,1,1701,7.3,0.6,327.29999,0.6
769,769,170056,1,1701,8.4,2.5,328.39999,2.5
770,770,170061,1,1701,8.8,1.1,328.79999,1.1
771,771,170091,1,1701,6.2,10.8,326.20001,10.8
772,772,170103,1,1701,7.3,12.7,327.29999,12.7
773,773,170115,1,1701,8.3,9.1,328.29999,9.1
774,774,170123,1,1701,10.4,6.7,330.39999,6.7
775,775,170126,1,1701,10.8,7.3,330.79999,7.3
776,776,170202,1,1701,16.5,0.5,336.5,0.5
777,777,170225,1,1701,9.7,3.7,329.70001,3.7
778,778,170235,1,1701,12,3.3,332,3.3
779,779,170245,1,1701,14.6,1.3,334.60001,1.3
780,780,170256,1,1701,18.7,4.5,338.70001,4.5
781,781,170257,1,1701,18.6,3.6,338.60001,3.6
782,782,170275,1,1701,16.1,5.7,336.10001,5.7
783,783,170297,1,1701,10.6,4.5,330.60001,4.5
784,784,170305,1,1701,16,20,336,20
785,785,170329,1,1701,9.1,15.2,329.10001,15.2
786,786,170335,1,1701,4.1,18.5,324.10001,18.5
787,787,170346,1,1701,1.8,18.6,321.79999,18.6
788,788,170347,1,1701,1,19.3,321,19.3
789,789,170352,1,1702,19.5,1,339.5,21
790,790,170364,1,1702,14.9,1.3,334.89999,21.3
791,791,170370,1,1702,12.7,3.4,332.70001,23.4
792,792,170380,1,1702,9.7,3.4,329.70001,23.4
793,793,170429,1,1701,18,8.8,338,8.8
794,794,170435,1,1701,20,8.5,340,8.5
795,795,170444,1,1701,14.1,14.6,334.10001,14.6
796,796,170471,1,1701,13,13.6,333,13.6
797,797,170487,1,1701,18.3,19.4,338.29999,19.4
798,798,170491,1,1701,18,18.2,338,18.2
799,799,170566,1,1702,9.3,18.5,329.29999,38.5
800,800,170577,1,1702,11.6,10.9,331.60001,30.9
801,801,170591,1,1702,1.6,10.9,321.60001,30.9
802,802,170601,1,1702,3,12.5,323,32.5
803,803,170620,1,1702,2.8,16,322.79999,36
804,804,170656,1,1703,14.3,3.3,334.29999,43.3
805,805,170669,1,1703,19,10.6,339,50.6
806,806,170674,1,1703,16,7,336,47
807,807,170708,1,1702,18.5,4.5,338.5,24.5
808,808,170715,1,1702,19.5,4.3,339.5,24.3
809,809,170733,1,1702,15.1,7.6,335.10001,27.6
810,810,170747,1,1702,14.3,7.3,334.29999,27.3
811,811,170788,1,1702,19.2,10.2,339.20001,30.2
812,812,170845,1,1702,17.4,13.9,337.39999,33.9
813,813,170864,1,1702,8.5,18.2,328.5,38.2
814,814,170873,1,1702,8.1,18.2,328.10001,38.2
815,815,170890,1,1702,6.5,17.8,326.5,37.8
816,816,170911,1,1703,13.1,15,333.10001,55
817,817,170937,1,1703,13.8,16.1,333.79999,56.1
818,818,170958,1,1703,16.1,19.2,336.10001,59.2
819,819,170969,1,1704,19.1,1.6,339.10001,61.6
820,820,171052,1,1703,3,6.2,323,46.2
821,821,171074,1,1703,6,8,326,48
822,822,171098,1,1703,2.1,17.7,322.10001,57.7
823,823,171138,1,1705,5.2,6,325.20001,86
824,824,171141,1,1705,2.6,9,322.60001,89
825,825,171213,1,1705,15.5,12,335.5,92
826,826,171304,1,1712,12,3,332,223
827,827,171321,1,1713,12.7,2.2,332.70001,242.2
828,828,171328,1,1713,10.5,4.6,330.5,244.60001
829,829,171350,1,1714,9.7,6.1,329.70001,266.10001
830,830,171366,1,1714,17,17,337,277
831,831,171466,1,1715,4,7,324,287
832,832,172311,1,1721,9.6,5.1,329.60001,405.10001
833,833,172331,1,1721,5.3,16.2,325.29999,416.20001
834,834,172338,1,1721,3.4,18.8,323.39999,418.79999
835,835,172483,1,1729,13.4,10,333.39999,570
836,836,180011,1,1801,4.9,7.7,344.89999,7.7
837,837,180020,1,1801,0.6,9.9,340.60001,9.9
838,838,180024,1,1801,2.3,11.7,342.29999,11.7
839,839,180025,1,1801,5.5,11.7,345.5,11.7
840,840,180038,1,1801,0.2,13.9,340.20001,13.9
841,841,180039,1,1801,0.6,14,340.60001,14
842,842,180049,1,1801,2.9,14.7,342.89999,14.7
843,843,180073,1,1801,0.1,19.4,340.10001,19.4
844,844,180134,1,1802,1,5.6,341,25.6
845,845,180139,1,1802,2.8,6.8,342.79999,26.8
846,846,180145,1,1802,2.7,10.2,342.70001,30.2
847,847,180146,1,1802,2.7,10.2,342.70001,30.2
848,848,180165,1,1802,6.4,10.1,346.39999,30.1
849,849,180169,1,1802,8.7,8.9,348.70001,28.9
850,850,180202,1,1801,16.2,3.6,356.20001,3.6
851,851,180273,1,1802,10.8,11,350.79999,31
852,852,180278,1,1802,9.6,9.3,349.60001,29.3
853,853,180299,1,1802,12,15.2,352,35.2
854,854,180306,1,1802,9.9,16.7,349.89999,36.7
855,855,180335,1,1803,16.4,5.2,356.39999,45.2
856,856,180340,1,1803,18.2,9.2,358.20001,49.2
857,857,180420,1,1802,1.5,10.9,341.5,30.9
858,858,180425,1,1802,0.4,13.8,340.39999,33.8
859,859,180436,1,1802,1.4,18.5,341.39999,38.5
860,860,180444,1,1802,2.9,18.7,342.89999,38.7
861,861,180463,1,1802,5.3,16,345.29999,36
862,862,180492,1,1802,6.7,17.7,346.70001,37.7
863,863,180515,1,1803,3.8,14.7,343.79999,54.7
864,864,180534,1,1803,1.3,15,341.29999,55
865,865,180537,1,1803,2.8,15.9,342.79999,55.9
866,866,180541,1,1803,4.1,17,344.10001,57
867,867,180551,1,1803,5.7,18.6,345.70001,58.6
868,868,180558,1,1803,8,19.1,348,59.1
869,869,180572,1,1803,15.4,17.4,355.39999,57.4
870,870,180574,1,1803,13.7,18.7,353.70001,58.7
871,871,180587,1,1803,16.7,14.9,356.70001,54.9
872,872,180590,1,1803,16.9,14.4,356.89999,54.4
873,873,180608,1,1804,6.5,0.4,346.5,60.4
874,874,180619,1,1804,10.5,5,350.5,65
875,875,180627,1,1804,12.1,4,352.10001,64
876,876,180631,1,1804,14,6.5,354,66.5
877,877,180639,1,1804,5,5,345,65
878,878,180701,1,1804,18.9,0.5,358.89999,60.5
879,879,180705,1,1804,12.1,1,352.10001,61
880,880,180761,1,1808,19.3,18.5,359.29999,158.5
881,881,180775,1,1809,18.2,14.3,358.20001,174.3
882,882,180799,1,1811,16.5,14.8,356.5,214.8
883,883,181010,1,1815,1.2,3.4,341.20001,283.39999
884,884,181512,1,1802,17.8,18.2,357.79999,38.2
885,885,181562,1,1803,3.2,2.6,343.20001,42.6
886,886,181582,1,1803,10.4,9.1,350.39999,49.1
887,887,181590,1,1803,4.3,9.9,344.29999,49.9
888,888,182007,1,1817,17.7,3.8,357.70001,323.79999
889,889,182102,1,1821,19.4,9.8,359.39999,409.79999
890,890,182128,1,1821,18.3,15.2,358.29999,415.20001
891,891,182142,1,1821,11.7,19.6,351.70001,419.60001
892,892,182563,1,1822,4.4,14.6,344.39999,434.60001
893,893,182566,1,1823,19.3,2.3,359.29999,442.29999
894,894,182574,1,1823,10.1,5,350.10001,445
895,895,182578,1,1823,19.3,4.3,359.29999,444.29999
896,896,182579,1,1823,14.1,11.8,354.10001,451.79999
897,897,182686,1,1829,15.1,15.9,355.10001,575.90002
898,898,182689,1,1830,10.9,0.6,350.89999,580.59998
899,899,190030,1,1901,15.1,11.5,375.10001,11.5
900,900,190032,1,1901,17,13,377,13
901,901,190078,1,1902,6.1,10.5,366.10001,30.5
902,902,190079,1,1902,3,12.2,363,32.2
903,903,190084,1,1902,15,7.5,375,27.5
904,904,190097,1,1902,17,18.3,377,38.3
905,905,190111,1,1902,12.5,16.4,372.5,36.4
906,906,190112,1,1902,9.6,15,369.60001,35
907,907,190122,1,1903,2.8,3,362.79999,43
908,908,190129,1,1903,5,2.9,365,42.9
909,909,190152,1,1903,19.6,2.1,379.60001,42.1
910,910,190165,1,1903,16.2,7,376.20001,47
911,911,190166,1,1903,15.4,7,375.39999,47
912,912,190176,1,1903,10.3,4.5,370.29999,44.5
913,913,190186,1,1903,6.8,19.5,366.79999,59.5
914,914,190190,1,1903,0.9,5.6,360.89999,45.6
915,915,190289,1,1903,14.3,13.9,374.29999,53.9
916,916,190319,1,1903,10.8,13.5,370.79999,53.5
917,917,190334,1,1903,4.2,14,364.20001,54
918,918,190344,1,1903,1.1,17.2,361.10001,57.2
919,919,190354,1,1903,2.4,16.5,362.39999,56.5
920,920,190364,1,1903,5.9,16.9,365.89999,56.9
921,921,190371,1,1903,11,14.6,371,54.6
922,922,190374,1,1903,11.2,16,371.20001,56
923,923,190412,1,1904,17.6,3.8,377.60001,63.8
924,924,190464,1,1907,15.9,6.4,375.89999,126.4
925,925,190507,1,1909,14.2,17.1,374.20001,177.10001
926,926,190526,1,1910,7.4,15.5,367.39999,195.5
927,927,190542,1,1911,1,17.7,361,217.7
928,928,190543,1,1911,3.8,18,363.79999,218
929,929,190548,1,1911,9.2,15.6,369.20001,215.60001
930,930,190557,1,1912,7,9.7,367,229.7
931,931,190613,1,1904,9.2,5.5,369.20001,65.5
932,932,190685,1,1909,11.3,5,371.29999,165
933,933,190686,1,1909,13.7,8.2,373.70001,168.2
934,934,190693,1,1909,16.2,13.7,376.20001,173.7
935,935,190710,1,1910,15.8,8.4,375.79999,188.39999
936,936,190711,1,1910,20,10.4,380,190.39999
937,937,190730,1,1911,15.7,8.1,375.70001,208.10001
938,938,190763,1,1912,17.8,9.9,377.79999,229.89999
939,939,190789,1,1913,15.1,18.5,375.10001,258.5
940,940,190913,1,1915,1.5,10,361.5,290
941,941,192105,1,1922,19,4.2,379,424.20001
942,942,192340,1,1924,1.2,16.4,361.20001,476.39999
943,943,200011,1,2001,11.1,5.5,391.10001,5.5
944,944,200077,1,2001,9.8,14,389.79999,14
945,945,200081,1,2001,13.2,14.4,393.20001,14.4
946,946,200099,1,2001,20,18.8,400,18.8
947,947,200105,1,2001,17.9,17.8,397.89999,17.8
948,948,200109,1,2001,17.1,17.1,397.10001,17.1
949,949,200130,1,2001,18.4,14.4,398.39999,14.4
950,950,200165,1,2002,7.3,10.2,387.29999,30.2
951,951,200203,1,2001,19.8,0.7,399.79999,0.7
952,952,200208,1,2001,19.2,1.8,399.20001,1.8
953,953,200218,1,2001,15.4,1.5,395.39999,1.5
954,954,200222,1,2001,14.3,0.7,394.29999,0.7
955,955,200233,1,2001,15.5,2.8,395.5,2.8
956,956,200256,1,2001,14.8,4.5,394.79999,4.5
957,957,200272,1,2001,13.6,5.7,393.60001,5.7
958,958,200323,1,2002,20,5.5,400,25.5
959,959,200324,1,2002,18.3,6,398.29999,26
960,960,200336,1,2002,16.7,7.3,396.70001,27.3
961,961,200350,1,2002,11.5,17,391.5,37
962,962,200430,1,2002,0.7,19.3,380.70001,39.3
963,963,200459,1,2003,6.1,3.5,386.10001,43.5
964,964,200479,1,2003,4.9,5.1,384.89999,45.1
965,965,200502,1,2003,1.1,14.4,381.10001,54.4
966,966,200510,1,2003,1,18.7,381,58.7
967,967,200527,1,2004,7.2,5.5,387.20001,65.5
968,968,200530,1,2004,5.7,9.7,385.70001,69.7
969,969,200580,1,2007,8.5,10.3,388.5,130.3
970,970,200599,1,2007,12.2,14.8,392.20001,134.8
971,971,200653,1,2007,12.2,12.5,392.20001,132.5
972,972,200699,1,2009,14,5.7,394,165.7
973,973,200702,1,2009,14.7,8.2,394.70001,168.2
974,974,200723,1,2009,14.1,12.8,394.10001,172.8
975,975,200756,1,2010,11.9,0.6,391.89999,180.60001
976,976,200789,1,2010,13.8,5.9,393.79999,185.89999
977,977,200807,1,2007,11.6,18.9,391.60001,138.89999
978,978,200861,1,2009,8.7,0.1,388.70001,160.10001
979,979,200886,1,2009,11,6.2,391,166.2
980,980,200913,1,2009,2,14.4,382,174.39999
981,981,200947,1,2009,1.5,17.1,381.5,177.10001
982,982,201014,1,2010,18.8,11,398.79999,191
983,983,201016,1,2010,19.6,12.7,399.60001,192.7
984,984,201042,1,2011,10.8,4.2,390.79999,204.2
985,985,201044,1,2011,10,6.5,390,206.5
986,986,201060,1,2011,15,4.7,395,204.7
987,987,201092,1,2013,13.2,13.1,393.20001,253.10001
988,988,201133,1,2010,2.6,18.2,382.60001,198.2
989,989,201162,1,2011,5,6,385,206
990,990,201168,1,2011,1,8.3,381,208.3
991,991,202160,1,2024,14.2,15.2,394.20001,475.20001
992,992,202162,1,2024,13.4,17.2,393.39999,477.20001
993,993,202186,1,2025,11.8,1.9,391.79999,481.89999
994,994,202193,1,2025,12.5,6.8,392.5,486.79999
995,995,202365,1,2024,4.4,14.7,384.39999,474.70001
996,996,202460,1,2026,4.8,4.8,384.79999,504.79999
997,997,202625,1,2025,13.1,16.5,393.10001,496.5
998,998,202723,1,2026,8.7,5.9,388.70001,505.89999
999,999,202729,1,2026,9.6,7.4,389.60001,507.39999
1000,1000,202734,1,2026,14.4,15.6,394.39999,515.59998
1001,1001,202749,1,2026,0.2,17.4,380.20001,517.40002
1002,1002,10001,1,101,6.1,1,6.1,1
1003,1003,10003,1,101,7.4,2.4,7.4,2.4
1004,1004,10004,1,101,9.8,5.8,9.8,5.8
1005,1005,10005,1,101,7.2,6,7.2,6
1006,1006,10006,1,101,7.2,6.5,7.2,6.5
1007,1007,10007,1,101,7.4,9.4,7.4,9.4
1008,1008,10009,1,101,3.6,10.8,3.6,10.8
1009,1009,10010,1,101,7.3,12.2,7.3,12.2
1010,1010,10011,1,101,7.9,18.1,7.9,18.1
1011,1011,10013,1,102,5.5,3.5,5.5,23.5
1012,1012,10015,1,102,5.2,4.3,5.2,24.3
1013,1013,10016,1,102,5.8,2.8,5.8,22.8
1014,1014,10017,1,102,8.4,3.9,8.4,23.9
1015,1015,10018,1,102,7.5,4.7,7.5,24.7
1016,1016,10019,1,102,1.9,7.2,1.9,27.2
1017,1017,10020,1,102,2.2,7.1,2.2,27.1
1018,1018,10021,1,102,5.1,10.1,5.1,30.1
1019,1019,10022,1,102,1.5,10.7,1.5,30.7
1020,1020,10023,1,102,3,16.2,3,36.2
1021,1021,10024,1,102,3,16.2,3,36.2
1022,1022,10025,1,102,3,16.2,3,36.2
1023,1023,10026,1,102,3.6,16.2,3.6,36.2
1024,1024,10029,1,103,5.2,5.2,5.2,45.2
1025,1025,10030,1,103,4.4,6.2,4.4,46.2
1026,1026,10031,1,103,4.1,8.2,4.1,48.2
