"tag","StemTag","stemID","quadrat","sp","Latin","gx","gy","hom","dbh.2008","codes.2008","status.2008","date.2008","agb.2008","dbh.2013","codes.2013","status.2013","date.2013","agb.2013","dbh.2018","codes.2018","status.2018","date.2018","agb.2018","status.2014","status.2015","dbh.if.dead.2015","agb.if.dead.2015","perc.crown","crown.position","fad1","fad2","fad3","fad4","DF","liana.load","fraxinus.crown.thinning","fraxinus.epicormic.growth","EABF","DE.count","comments","date.2015","surveyors"
100935,1,12558,"1009","caca","Carpinus caroliniana",191.8,161.2,1.3,76.9,"NULL","A","11/6/2008",0.02,80.9,"NULL","A","6/27/2013",0.02,86,"F;M","A","7/31/2018",0.02,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100936,1,12559,"1009","litu","Liriodendron tulipifera",191.60001,161.8,1.3,335.2,"NULL","A","11/6/2008",0.63,349.2,"NULL","A","6/27/2013",0.7,360,"F","A","7/31/2018",0.75,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
100937,1,12560,"1009","caca","Carpinus caroliniana",190.3,165.10001,1.3,82.6,"M","A","11/6/2008",0.02,87.4,"M","A","6/27/2013",0.02,88,"F;M","A","7/31/2018",0.02,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100941,1,12564,"1009","litu","Liriodendron tulipifera",194.60001,166.5,1.3,432.8,"NULL","A","11/6/2008",1.16,448.1,"NULL","A","6/27/2013",1.25,460,"F","A","7/31/2018",1.33,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
100942,1,12565,"1009","qupr","Quercus prinus",196.2,167.39999,1.3,274.7,"NULL","A","11/6/2008",0.53,277.3,"NULL","A","6/27/2013",0.54,281,"F","A","7/31/2018",0.56,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
100943,1,12566,"1009","litu","Liriodendron tulipifera",186.60001,168.60001,1.3,441.7,"NULL","A","11/6/2008",1.21,459.2,"NULL","A","6/27/2013",1.33,479,"F","A","7/31/2018",1.47,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
100944,1,12567,"1009","litu","Liriodendron tulipifera",200,166.10001,1.3,238.8,"NULL","A","11/6/2008",0.29,240,"NULL","A","6/27/2013",0.29,242,"F","A","7/31/2018",0.3,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
100945,1,12568,"1009","caca","Carpinus caroliniana",199,168.8,1.4,56.8,"A","A","11/6/2008",0.01,57.1,"M","A","6/27/2013",0.01,58,"A;M;L;F","A","7/31/2018",0.01,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100947,1,12570,"1009","caca","Carpinus caroliniana",197.5,173.60001,1.3,52.3,"NULL","A","11/6/2008",0.01,53.9,"NULL","A","6/27/2013",0.01,55,"F","A","7/31/2018",0.01,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100949,1,12572,"1009","cato","Carya tomentosa",195.3,174.3,1.3,89.4,"NULL","A","11/6/2008",0.04,92.8,"NULL","A","6/27/2013",0.04,96,"F","A","7/31/2018",0.04,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100950,1,12573,"1009","cagl","Carya glabra",198,175.10001,1.3,426,"NULL","A","11/6/2008",1.33,449.8,"NULL","A","6/27/2013",1.51,459,"F","A","7/31/2018",1.58,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
100951,1,12574,"1009","cagl","Carya glabra",199.5,174.10001,1.3,88,"NULL","A","11/6/2008",0.04,91,"NULL","A","6/27/2013",0.04,92,"F","A","7/31/2018",0.04,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100952,1,12575,"1009","litu","Liriodendron tulipifera",193.3,175.60001,1.3,634.9,"NULL","A","11/6/2008",2.84,665.7,"NULL","A","6/27/2013",3.18,703,"F","A","7/31/2018",3.61,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
100953,1,12576,"1009","cato","Carya tomentosa",189.10001,171.3,1.3,118.5,"NULL","A","11/6/2008",0.07,122.6,"NULL","A","6/27/2013",0.08,121,"F","A","7/31/2018",0.08,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
100954,1,12577,"1009","litu","Liriodendron tulipifera",189.10001,176.10001,1.3,217.8,"NULL","A","11/6/2008",0.23,219.2,"NULL","A","6/27/2013",0.23,223,"F","A","7/31/2018",0.24,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
100955,1,12578,"1010","quru","Quercus rubra",196.7,186.8,1.3,301.1,"NULL","A","11/6/2008",0.65,309.5,"NULL","A","6/28/2013",0.69,316,"F","A","7/31/2018",0.72,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100956,1,12579,"1010","fagr","Fagus grandifolia",191.7,181.3,1.3,158,"NULL","A","11/6/2008",0.11,150.4,"NULL","A","6/28/2013",0.1,165,"F","A","7/31/2018",0.13,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100957,1,12580,"1010","qupr","Quercus prinus",189.39999,182.5,1.3,222.9,"NULL","A","11/6/2008",0.34,225.2,"NULL","A","6/28/2013",0.34,228,"F","A","7/31/2018",0.35,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100958,1,12581,"1010","cato","Carya tomentosa",193,191.2,1.3,75.9,"NULL","A","11/6/2008",0.03,76.2,"NULL","A","6/28/2013",0.03,79,"F","A","7/31/2018",0.03,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100959,1,12582,"1010","prav","Prunus avium",194.2,190.60001,1.3,114.4,"NULL","A","11/6/2008",0.04,0,"DS","D","6/28/2013",0,NA,"F;DS","D","7/31/2018",NA,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"DS",2015-07-21,"Gonzalez "
100960,1,12583,"1010","quru","Quercus rubra",193.8,190.5,1.3,514,"NULL","A","11/6/2008",2.1,563.5,"NULL","A","6/28/2013",2.56,608,"F","A","7/31/2018",3.03,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100961,1,12584,"1010","cagl","Carya glabra",198.3,194.2,1.1,224.5,"A","A","11/6/2008",0.31,230.6,"NULL","A","6/28/2013",0.33,234,"A;F","A","7/31/2018",0.34,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100962,1,12585,"1010","cato","Carya tomentosa",196.39999,194.89999,1.1,84.1,"A","A","11/6/2008",0.03,89.1,"NULL","A","6/28/2013",0.04,91,"F;I","A","7/31/2018",0.04,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100963,1,12586,"1010","caovl","Carya ovalis",191.10001,194.7,1.3,182.4,"NULL","A","11/6/2008",0.19,192.6,"NULL","A","6/28/2013",0.22,204,"F","A","7/31/2018",0.25,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100964,1,12587,"1010","cagl","Carya glabra",188.5,190.8,1.3,323.9,"NULL","A","11/6/2008",0.71,349.9,"NULL","A","6/28/2013",0.85,367,"F","A","7/31/2018",0.95,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100965,1,12588,"1010","cofl","Cornus florida",186.10001,191.39999,1.3,53,"NULL","A","11/6/2008",0.01,0,"DS","D","6/28/2013",0,NA,"F;DC","D","7/31/2018",NA,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100969,1,12592,"1010","litu","Liriodendron tulipifera",184.39999,197.5,1.3,50.1,"NULL","A","11/6/2008",0.01,57.6,"NULL","A","6/28/2013",0.01,68,"F","A","7/31/2018",0.01,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100972,1,12595,"1011","prav","Prunus avium",199.7,200.39999,1.3,87,"B","A","11/6/2008",0.02,0,"DS","D","6/28/2013",0,NA,"F;DC","D","7/27/2018",NA,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100973,1,12596,"1011","litu","Liriodendron tulipifera",199.2,204.39999,1.3,134,"D","D","11/6/2008",0.07,0,"DC","D","6/28/2013",0,NA,"F;DC","D","7/27/2018",NA,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100974,1,12597,"1011","cagl","Carya glabra",198.3,204.3,1.3,168.5,"NULL","A","11/6/2008",0.16,176.9,"NULL","A","6/28/2013",0.18,188,"F","A","7/27/2018",0.21,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100975,1,12598,"1011","unk","Unidentified unk",197.5,206.39999,1.3,504.5,"B;D;Q","D","11/6/2008",1.78,0,"DC","D","6/28/2013",0,NA,"F;DC","D","7/27/2018",NA,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100976,1,12599,"1011","cato","Carya tomentosa",194.60001,205.3,1.3,72.5,"NULL","A","11/6/2008",0.02,118.6,"NULL","A","6/28/2013",0.07,126,"F","A","7/27/2018",0.08,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100977,1,12600,"1011","cato","Carya tomentosa",195.7,204.7,1.3,53.8,"NULL","A","11/6/2008",0.01,52.8,"NULL","A","6/28/2013",0.01,54,"F","A","7/27/2018",0.01,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100979,1,12602,"1011","cato","Carya tomentosa",190.3,204.8,1.3,201.3,"NULL","A","11/6/2008",0.24,210,"NULL","A","6/28/2013",0.26,223,"F","A","7/27/2018",0.3,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100980,1,12603,"1011","litu","Liriodendron tulipifera",189.7,209.5,1.3,582.6,"NULL","A","11/6/2008",2.32,612.7,"NULL","A","6/28/2013",2.62,643,"F;M","A","7/27/2018",2.93,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100981,1,12604,"1011","cofl","Cornus florida",192.39999,208.7,1.3,50.5,"NULL","A","11/6/2008",0.01,0,"DN","D","6/28/2013",0,NA,"F;DN","D","7/27/2018",NA,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100982,1,12605,"1011","cato","Carya tomentosa",190,210.39999,1.3,52.8,"NULL","A","11/6/2008",0.01,54.5,"NULL","A","6/28/2013",0.01,57,"F","A","7/27/2018",0.01,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100984,1,12607,"1011","cato","Carya tomentosa",197.3,210.89999,1.3,64.6,"NULL","A","11/6/2008",0.02,65.8,"NULL","A","6/28/2013",0.02,71,"A;F","A","7/27/2018",0.02,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100985,1,12608,"1011","fagr","Fagus grandifolia",193.7,214.60001,1.3,153,"M","A","11/6/2008",0.1,168.6,"M","A","6/28/2013",0.13,183,"F;M","A","7/27/2018",0.16,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100985,2,33791,"1011","fagr","Fagus grandifolia",193.7,214.60001,1.3,85.2,"S","A","11/6/2008",0.03,96,"S","A","6/28/2013",0.03,108,"F;S","A","7/27/2018",0.04,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100986,1,12609,"1011","cagl","Carya glabra",192.60001,214.60001,1.3,299.6,"NULL","A","11/6/2008",0.6,316.9,"NULL","A","6/28/2013",0.68,338,"F","A","7/27/2018",0.79,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100987,1,12610,"1011","litu","Liriodendron tulipifera",188.60001,218.5,1.3,385.9,"NULL","A","11/6/2008",0.88,411.9,"NULL","A","6/28/2013",1.03,448,"F","A","7/27/2018",1.25,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100988,1,12611,"1011","litu","Liriodendron tulipifera",184.3,220,1.3,67.9,"NULL","A","11/6/2008",0.01,72.3,"NULL","A","6/28/2013",0.02,77,"F","A","7/27/2018",0.02,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100989,1,12612,"1011","caovl","Carya ovalis",184.39999,213.8,1.3,97.1,"NULL","A","11/6/2008",0.05,98.5,"NULL","A","6/28/2013",0.05,100,"F","A","7/27/2018",0.05,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100990,1,12613,"1011","qual","Quercus alba",185.5,211.5,1.3,613.1,"NULL","A","11/6/2008",3.07,639.5,"NULL","A","6/28/2013",3.37,664,"F","A","7/27/2018",3.66,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100991,1,12614,"1012","saal","Sassafras albidum",197.89999,223.10001,1.3,97.6,"B","A","11/6/2008",0.03,0,"DC","G","6/28/2013",0,NA,"F;DN","G","7/27/2018",NA,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100991,2,33792,"1012","saal","Sassafras albidum",197.89999,223.10001,1.3,51.9,"NULL","A","11/6/2008",0.01,0,"DC","G","6/28/2013",0,NA,"F;DN","G","7/27/2018",NA,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100993,1,12615,"1012","cato","Carya tomentosa",196.7,220.60001,1.3,255.4,"NULL","A","11/6/2008",0.41,274.1,"NULL","A","6/28/2013",0.49,292,"F","A","7/27/2018",0.56,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100996,1,12618,"1012","cato","Carya tomentosa",190.3,221.8,1.3,99.5,"NULL","A","11/6/2008",0.05,105.8,"NULL","A","6/28/2013",0.06,112,"F","A","7/27/2018",0.06,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100997,1,12619,"1012","litu","Liriodendron tulipifera",190.10001,225.8,1.3,123.6,"NULL","A","11/6/2008",0.06,123.1,"NULL","A","6/28/2013",0.06,125,"F","A","7/27/2018",0.06,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
100999,1,12621,"1012","cagl","Carya glabra",198.3,225.8,1.3,56.8,"NULL","A","11/6/2008",0.01,56.1,"NULL","A","6/28/2013",0.01,58,"F","A","7/27/2018",0.01,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101000,1,12622,"1012","cato","Carya tomentosa",198.7,226.89999,1.3,97.2,"NULL","A","11/6/2008",0.05,102.3,"NULL","A","6/28/2013",0.05,104,"F","A","7/27/2018",0.05,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-21,"Gonzalez "
101005,1,12626,"1006","nysy","Nyssa sylvatica",187.2,109,1.3,623.2,"NULL","A","11/6/2008",2.88,629.5,"NULL","A","6/27/2013",2.95,616,"F;I","A","7/30/2018",2.8,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101008,1,12628,"1006","tiam","Tilia americana",184.2,111.6,1.3,152.9,"M","A","11/6/2008",0.09,161.6,"M","A","6/27/2013",0.11,177,"F;M","A","7/30/2018",0.13,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101008,2,33795,"1006","tiam","Tilia americana",184.2,111.6,1.3,110.7,"S","A","11/6/2008",0.04,114.4,"S","A","6/27/2013",0.05,120,"F;S","A","7/30/2018",0.05,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101010,1,12630,"1006","nysy","Nyssa sylvatica",181.5,111.5,1.3,132.7,"NULL","A","11/6/2008",0.06,133.2,"NULL","A","6/27/2013",0.06,133,"F","A","7/30/2018",0.06,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101012,1,12632,"1006","litu","Liriodendron tulipifera",180.60001,115.1,1.3,159.7,"NULL","A","11/6/2008",0.11,161.5,"NULL","A","6/27/2013",0.11,164,"F","A","7/30/2018",0.12,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101014,1,12634,"1006","caco","Carya cordiformis",181,118.4,1.3,58.1,"NULL","A","11/6/2008",0.01,61.8,"NULL","A","6/27/2013",0.02,64,"F","A","7/30/2018",0.02,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101015,1,12635,"1006","nysy","Nyssa sylvatica",183.39999,118.7,1.3,78.2,"NULL","A","11/6/2008",0.02,0,"DS","D","6/27/2013",0,NA,"F;DC","D","7/30/2018",NA,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101016,1,12636,"1006","nysy","Nyssa sylvatica",186,117.9,1.3,445.6,"NULL","A","11/6/2008",1.25,445.6,"NULL","A","6/27/2013",1.25,NA,"F;DS","D","7/30/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101019,1,12639,"1006","nysy","Nyssa sylvatica",189.39999,113.6,1.3,337.8,"NULL","A","11/6/2008",0.63,342.8,"NULL","A","6/27/2013",0.65,336,"F;DS","D","7/30/2018",0.62,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101025,1,12645,"1007","litu","Liriodendron tulipifera",185.5,122.2,1.3,202.3,"NULL","A","11/6/2008",0.19,204.1,"NULL","A","6/27/2013",0.2,205,"F","A","7/30/2018",0.2,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101026,1,12646,"1007","nysy","Nyssa sylvatica",186.5,120.2,1.3,62.8,"NULL","A","11/6/2008",0.01,0,"DS","D","6/27/2013",0,NA,"F;DC","D","7/30/2018",NA,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101027,1,12647,"1007","litu","Liriodendron tulipifera",187.60001,120.7,1.3,225.2,"NULL","A","11/6/2008",0.25,0,"DS;R","D","6/27/2013",0,NA,"F;DC","D","7/30/2018",NA,"PD","PD",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101028,1,12648,"1007","juni","Juglans nigra",188.39999,120.5,1.3,611,"NULL","A","11/6/2008",2.94,616.2,"NULL","A","6/27/2013",3,NA,"F;DC","D","7/30/2018",NA,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101031,1,12651,"1007","cagl","Carya glabra",190.10001,124.3,1.3,305.5,"NULL","A","11/6/2008",0.62,308,"NULL","A","6/27/2013",0.64,314,"F","A","7/30/2018",0.66,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101033,1,12653,"1007","litu","Liriodendron tulipifera",183.3,125.2,1.3,68.1,"NULL","A","11/6/2008",0.02,0,"X;R","D","6/27/2013",0,NA,"F;X;R","D","7/30/2018",NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101035,1,12655,"1007","litu","Liriodendron tulipifera",184.7,127.9,1.3,564.2,"NULL","A","11/6/2008",2.16,592.2,"NULL","A","6/27/2013",2.42,614,"F","A","7/30/2018",2.63,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101036,1,12656,"1007","unk","Unidentified unk",185.60001,128.89999,1.3,73.3,"D;Q","D","11/6/2008",0.02,0,"DC","D","6/27/2013",0,NA,"F;DC","D","7/30/2018",NA,"PD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101041,1,12661,"1007","cagl","Carya glabra",192.5,128.7,1.3,275.1,"NULL","A","11/6/2008",0.49,275,"NULL","A","6/27/2013",0.49,277,"F","A","7/30/2018",0.5,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101049,1,12669,"1007","litu","Liriodendron tulipifera",183.2,132.5,1.3,370.1,"NULL","A","11/6/2008",0.8,370.7,"NULL","A","6/27/2013",0.8,376,"F","A","7/30/2018",0.83,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101063,1,12683,"1008","caca","Carpinus caroliniana",183.5,144.60001,1.3,65.7,"M","A","11/6/2008",0.01,72.6,"M","A","6/27/2013",0.01,77,"F;M","A","7/31/2018",0.02,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101065,1,12685,"1008","litu","Liriodendron tulipifera",184.7,144.60001,1.3,179.9,"NULL","A","11/6/2008",0.15,182.7,"NULL","A","6/27/2013",0.15,186,"F","A","7/31/2018",0.16,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101066,1,12686,"1008","cato","Carya tomentosa",186.60001,146.2,1.3,62.6,"NULL","A","11/6/2008",0.02,66.8,"NULL","A","6/27/2013",0.02,72,"F","A","7/31/2018",0.02,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101069,1,12689,"1008","litu","Liriodendron tulipifera",191.10001,150,1.3,679.9,"M","A","11/6/2008",3.34,705.6,"M","A","6/27/2013",3.65,736,"F;M","A","7/31/2018",4.03,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101069,2,33810,"1008","litu","Liriodendron tulipifera",191.10001,150,1.3,291.1,"S","A","11/6/2008",0.46,290,"S","A","6/27/2013",0.45,296,"F;S","A","7/31/2018",0.47,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101070,1,12690,"1008","fagr","Fagus grandifolia",186,149.89999,1.3,87.7,"NULL","A","11/6/2008",0.03,96.2,"NULL","A","6/27/2013",0.03,106,"F","A","7/31/2018",0.04,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101071,1,12691,"1008","fagr","Fagus grandifolia",186,150.2,1.3,96.6,"NULL","A","11/6/2008",0.03,106.1,"NULL","A","6/27/2013",0.04,115,"F","A","7/31/2018",0.05,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101072,1,12692,"1008","litu","Liriodendron tulipifera",184,150.89999,1.3,181.8,"NULL","A","11/6/2008",0.15,182.3,"NULL","A","6/27/2013",0.15,186,"F","A","7/31/2018",0.16,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101073,1,12693,"1008","cato","Carya tomentosa",183,149,1.3,98.9,"NULL","A","11/6/2008",0.05,97.5,"NULL","A","6/27/2013",0.05,93,"F;DS","D","7/31/2018",0.04,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101075,1,12695,"1008","qupr","Quercus prinus",183,153.10001,1.3,352.1,"NULL","A","11/6/2008",0.91,360.2,"NULL","A","6/27/2013",0.96,366,"F","A","7/31/2018",1,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101077,1,12697,"1008","litu","Liriodendron tulipifera",190.39999,153.39999,1.3,452.1,"NULL","A","11/6/2008",1.28,470.4,"NULL","A","6/27/2013",1.41,482,"F","A","7/31/2018",1.49,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101078,1,12698,"1008","caca","Carpinus caroliniana",190.39999,154.2,1.3,54.3,"M","A","11/6/2008",0.01,55.2,"M","A","6/27/2013",0.01,57,"F;M","A","7/31/2018",0.01,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101079,1,12699,"1008","caca","Carpinus caroliniana",182.7,153.8,1.3,90.8,"NULL","A","11/6/2008",0.03,94.1,"M","A","6/27/2013",0.03,105,"F;M","A","7/31/2018",0.04,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101080,1,12700,"1008","litu","Liriodendron tulipifera",181.39999,156.8,1.3,454.5,"NULL","A","11/6/2008",1.3,471.2,"NULL","A","6/27/2013",1.41,485,"F","A","7/31/2018",1.51,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101081,1,12701,"1008","acru","Acer rubrum",181.60001,158.5,1.3,52.5,"NULL","A","11/6/2008",0.01,53.5,"NULL","A","6/27/2013",0.01,54,"F","A","7/31/2018",0.01,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101082,1,12702,"1009","litu","Liriodendron tulipifera",180,160.7,1.3,798.9,"I","A","11/6/2008",4.88,814.1,"NULL","A","6/27/2013",5.1,828,"F","A","7/31/2018",5.31,"A","A",NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,"",2015-07-22,"Eng; Meakem"
101086,1,12706,"1009","caca","Carpinus caroliniana",187.2,160.7,1.3,73.1,"NULL","A","11/6/2008",0.02,85.1,"NULL","A","6/27/2013",0.02,96,"F","A","7/31/2018",0.03,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
