"tag","StemTag","stemID","quadrat","sp","Latin","gx","gy","pom","dbh.2008","codes.2008","status.2008","date.2008"
"162010","1",23367,"1617","litu","Liriodendron tulipifera",308.799987792969,331.399993896484,"1.3",445.200012207031,NA,"A","2008-10-15"
"162013","1",23370,"1617","acru","Acer rubrum",303.899993896484,335.299987792969,"1.3",132.100006103516,NA,"A","2008-10-15"
"162015","1",23372,"1617","nysy","Nyssa sylvatica",312.899993896484,336.200012207031,"1.3",164.600006103516,NA,"A","2008-10-15"
"162017","1",23374,"1617","cagl","Carya glabra",315.5,339.700012207031,"1.3",252.199996948242,NA,"A","2008-10-15"
"162018","1",23375,"1618","pist","Pinus strobus",304.899993896484,341.899993896484,"1.3",649.5,NA,"A","2008-10-15"
"162023","1",23378,"1618","quru","Quercus rubra",307,347.600006103516,"1.3",137.100006103516,NA,"A","2008-10-15"
"162024","1",23379,"1618","quve","Quercus velutina",309.700012207031,349.700012207031,"1.3",271.799987792969,NA,"A","2008-10-15"
"162025","1",23380,"1618","litu","Liriodendron tulipifera",308.799987792969,351.600006103516,"1.3",219.600006103516,NA,"A","2008-10-15"
"162030","1",23385,"1618","qupr","Quercus prinus",301.600006103516,359.799987792969,"1.3",140.199996948242,NA,"A","2008-10-15"
"162031","1",23386,"1618","qual","Quercus alba",311.700012207031,353.5,"1.3",456.200012207031,NA,"A","2008-10-15"
"162032","1",23387,"1618","qual","Quercus alba",313.200012207031,354.600006103516,"1.3",502.100006103516,NA,"A","2008-10-15"
"162045","1",23400,"1619","qual","Quercus alba",307,369.5,"1.3",717.299987792969,NA,"A","2008-10-15"
"162047","1",23402,"1619","cagl","Carya glabra",301.100006103516,369.399993896484,"1.3",119.800003051758,NA,"A","2008-10-15"
"162056","1",23411,"1619","acru","Acer rubrum",302.399993896484,376.299987792969,"1.3",93.6999969482422,NA,"A","2008-10-15"
"162058","1",23413,"1619","pist","Pinus strobus",300.200012207031,377.299987792969,"1.3",303.799987792969,NA,"A","2008-10-15"
"162059","1",23414,"1619","unk","Unidentified unk",303,377.799987792969,"1.3",177.199996948242,"D,Q","D","2008-10-15"
"162069","1",23424,"1619","amar","Amelanchier arborea",304.200012207031,379.600006103516,"1.3",108.199996948242,NA,"A","2008-10-15"
"162071","1",23426,"1619","caovl","Carya ovalis",309.600006103516,378.799987792969,"1.3",432.899993896484,"M","A","2008-10-15"
"162071","2",35468,"1619","caovl","Carya ovalis",309.600006103516,378.799987792969,"1.3",112.300003051758,"S","A","2008-10-15"
"162086","1",23440,"1620","unk","Unidentified unk",300.700012207031,388.899993896484,"1.3",310.399993896484,"D,Q","D","2008-10-15"
"162091","1",23445,"1620","ceoc","Celtis occidentalis",310.100006103516,388.799987792969,"1.3",148.199996948242,NA,"A","2008-10-15"
"162094","1",23448,"1620","fram","Fraxinus americana",310,390.799987792969,"1.3",449.299987792969,NA,"A","2008-10-15"
"162097","1",23451,"1620","ulru","Ulmus rubra",305.5,395.600006103516,"1.3",203.800003051758,NA,"A","2008-10-15"
"162101","1",23455,"1617","cagl","Carya glabra",312.100006103516,322.899993896484,"1.3",192.899993896484,"M","A","2008-10-15"
"162103","1",759,"1617","cagl","Carya glabra",317.600006103516,320.5,"1.3",123.900001525879,"M","A","2008-10-15"
"162103","2",31942,"1617","cagl","Carya glabra",317.600006103516,320.5,"1.3",120.800003051758,"S","A","2008-10-15"
"162108","1",23461,"1617","nysy","Nyssa sylvatica",316.200012207031,330.399993896484,"1.3",182.100006103516,NA,"A","2008-10-15"
"162110","1",23463,"1617","nysy","Nyssa sylvatica",319.399993896484,330.899993896484,"1.3",157.199996948242,NA,"A","2008-10-15"
"162111","1",23464,"1617","qual","Quercus alba",318.399993896484,332.200012207031,"1.3",404.299987792969,NA,"A","2008-10-15"
"162112","1",23465,"1617","cagl","Carya glabra",314.200012207031,331.700012207031,"1.3",129.800003051758,NA,"A","2008-10-15"
"162116","1",23468,"1617","caovl","Carya ovalis",318,335.899993896484,"1.3",388.5,NA,"A","2008-10-15"
"162119","1",23471,"1618","qual","Quercus alba",318.200012207031,341.600006103516,"1.3",507.200012207031,NA,"A","2008-10-15"
"162122","1",23474,"1618","litu","Liriodendron tulipifera",313.600006103516,344.5,"1.3",214.600006103516,NA,"A","2008-10-15"
"162123","1",23475,"1618","nysy","Nyssa sylvatica",312.200012207031,347.200012207031,"1.3",165.199996948242,NA,"A","2008-10-15"
"162124","1",23476,"1618","qual","Quercus alba",314.700012207031,348.600006103516,"1.3",653.099975585938,NA,"A","2008-10-15"
"162125","1",23477,"1618","litu","Liriodendron tulipifera",317.899993896484,347.899993896484,"1.3",464.799987792969,NA,"A","2008-10-15"
"162126","1",23478,"1618","litu","Liriodendron tulipifera",316.700012207031,351.399993896484,"1.3",174.800003051758,NA,"A","2008-10-15"
"162127","1",23479,"1618","cato","Carya tomentosa",317.100006103516,352.299987792969,"1.3",106.199996948242,NA,"A","2008-10-15"
"162130","1",23482,"1618","cato","Carya tomentosa",319.299987792969,355.799987792969,"1.3",127.199996948242,NA,"A","2008-10-15"
"162131","1",23483,"1618","litu","Liriodendron tulipifera",314.299987792969,358.5,"1.3",326.799987792969,NA,"A","2008-10-15"
"162133","1",23485,"1619","cato","Carya tomentosa",310.399993896484,360.299987792969,"1.3",103.400001525879,NA,"A","2008-10-15"
"162136","1",23488,"1619","litu","Liriodendron tulipifera",314.200012207031,366.299987792969,"1.3",437.100006103516,NA,"A","2008-10-15"
"162137","1",23489,"1619","cato","Carya tomentosa",314,367.100006103516,"1.3",233.800003051758,NA,"A","2008-10-15"
"162162","1",23514,"1619","cagl","Carya glabra",315.100006103516,379.899993896484,"1.3",304.100006103516,NA,"A","2008-10-15"
"162172","1",23524,"1619","litu","Liriodendron tulipifera",311.200012207031,377.399993896484,"1.3",134.800003051758,NA,"A","2008-10-15"
"162188","1",23540,"1620","cato","Carya tomentosa",315.600006103516,386.799987792969,"1.3",293.100006103516,NA,"A","2008-10-15"
"162200","1",23550,"1620","nysy","Nyssa sylvatica",311.799987792969,393.100006103516,"1.3",193.800003051758,NA,"A","2008-10-15"
"162206","1",23556,"1620","acpl","Acer platanoides",310.200012207031,398.100006103516,"1.3",308.700012207031,NA,"A","2008-10-15"
"162214","1",23563,"1621","ulru","Ulmus rubra",305.100006103516,400.700012207031,"1.3",129.5,NA,"A","2008-10-15"
"162218","1",23567,"1621","acne","Acer negundo",300.200012207031,405.399993896484,"1.3",196.699996948242,NA,"A","2008-10-15"
"162222","1",23570,"1621","litu","Liriodendron tulipifera",300.200012207031,409,"1.3",216.199996948242,NA,"A","2008-10-15"
"162223","1",23571,"1621","litu","Liriodendron tulipifera",306.5,407.700012207031,"1.3",464.700012207031,NA,"A","2008-10-15"
"162227","1",23575,"1621","nysy","Nyssa sylvatica",310.700012207031,411.5,"1.3",158.800003051758,NA,"A","2008-10-15"
"162228","1",23576,"1621","ulru","Ulmus rubra",306.600006103516,413,"1.3",83.6999969482422,NA,"A","2008-10-15"
"162231","1",23579,"1621","fram","Fraxinus americana",309.100006103516,418.299987792969,"1.3",242.5,NA,"A","2008-10-15"
"162232","1",23580,"1621","litu","Liriodendron tulipifera",309.700012207031,418.100006103516,"1.3",210.100006103516,NA,"A","2008-10-15"
"162252","1",23599,"1622","caco","Carya cordiformis",301.100006103516,420.600006103516,"1.3",116.800003051758,NA,"A","2008-10-15"
"162260","1",23607,"1622","ceca","Cercis canadensis",303.399993896484,421.799987792969,"1.3",135.800003051758,NA,"A","2008-10-15"
"162263","1",23610,"1622","juni","Juglans nigra",304.5,424,"1.3",338.700012207031,NA,"A","2008-10-15"
"162265","1",23612,"1622","ulru","Ulmus rubra",309.299987792969,421,"1.3",187.699996948242,NA,"A","2008-10-15"
"162274","1",23620,"1622","unk","Unidentified unk",301.200012207031,425.299987792969,"1.3",122.400001525879,"D,Q","D","2008-10-15"
"162278","1",23624,"1622","ceca","Cercis canadensis",307,428.5,"1.3",98.9000015258789,NA,"A","2008-10-15"
"162282","1",23628,"1622","caovl","Carya ovalis",306.100006103516,433.299987792969,"1.3",283.100006103516,NA,"A","2008-10-15"
"162291","1",23637,"1623","quru","Quercus rubra",305.799987792969,446.299987792969,"1.3",125.699996948242,NA,"A","2008-10-15"
"162293","1",23639,"1623","qual","Quercus alba",303,449.399993896484,"1.3",859.099975585938,NA,"A","2008-10-15"
"162295","1",23641,"1623","qual","Quercus alba",303.399993896484,452.600006103516,"1.3",511.299987792969,NA,"A","2008-10-15"
"162296","1",23642,"1623","pist","Pinus strobus",306.799987792969,450.799987792969,"1.3",354.700012207031,NA,"A","2008-10-15"
"162299","1",23645,"1624","cagl","Carya glabra",307.200012207031,462,"1.3",259.799987792969,NA,"A","2008-10-15"
"162302","1",23648,"1620","nysy","Nyssa sylvatica",316.299987792969,391.799987792969,"1.3",431.100006103516,NA,"A","2008-10-15"
"162309","1",23654,"1620","fram","Fraxinus americana",317.200012207031,390.299987792969,"1.3",390.200012207031,NA,"A","2008-10-15"
"162315","1",23660,"1620","nysy","Nyssa sylvatica",315.200012207031,394.5,"1.3",132.899993896484,NA,"A","2008-10-15"
"162327","1",23671,"1621","ulru","Ulmus rubra",319.200012207031,402.799987792969,"1.3",237.899993896484,NA,"A","2008-10-15"
"162333","1",23676,"1621","ulru","Ulmus rubra",318.100006103516,405,"1.3",126.199996948242,NA,"A","2008-10-15"
"162353","1",23695,"1621","caco","Carya cordiformis",318.700012207031,415.600006103516,"1.3",523.900024414062,NA,"A","2008-10-15"
"162355","1",23697,"1621","juni","Juglans nigra",318,419.100006103516,"1.3",444,NA,"A","2008-10-15"
"162360","1",23702,"1622","ulru","Ulmus rubra",318,422.5,"1.3",113.699996948242,NA,"A","2008-10-15"
"162361","1",23703,"1622","ulru","Ulmus rubra",319.799987792969,421.200012207031,"1.3",130.699996948242,NA,"A","2008-10-15"
"162365","1",23707,"1622","ceca","Cercis canadensis",315.200012207031,427.600006103516,"1.3",113.900001525879,NA,"A","2008-10-15"
"162366","1",23708,"1622","qual","Quercus alba",314,431.700012207031,"1.3",623.900024414062,NA,"A","2008-10-15"
"162368","1",23709,"1622","ulru","Ulmus rubra",315.399993896484,431.299987792969,"1.3",171.199996948242,NA,"A","2008-10-15"
"162369","1",23710,"1622","ceca","Cercis canadensis",317.299987792969,431.299987792969,"1.3",92.6999969482422,NA,"A","2008-10-15"
"162370","1",23711,"1622","ceca","Cercis canadensis",314.100006103516,431.799987792969,"1.3",115.900001525879,"M","A","2008-10-15"
"162371","1",23712,"1622","ploc","Platanus occidentalis",319.5,434.5,"1.3",458.399993896484,NA,"A","2008-10-15"
"162376","1",23717,"1622","qual","Quercus alba",310.100006103516,438.600006103516,"1.3",234.199996948242,NA,"A","2008-10-15"
"162380","1",23721,"1622","cagl","Carya glabra",303.799987792969,439.600006103516,"1.3",99.0999984741211,NA,"A","2008-10-15"
"162385","1",23726,"1623","qual","Quercus alba",312.299987792969,443.100006103516,"1.3",683.200012207031,NA,"A","2008-10-15"
"162386","1",23727,"1623","pist","Pinus strobus",317.299987792969,443.399993896484,"1.3",279.200012207031,NA,"A","2008-10-15"
"162387","1",23728,"1623","qual","Quercus alba",312.399993896484,447.700012207031,"1.3",539.700012207031,NA,"A","2008-10-15"
"162389","1",23730,"1623","qual","Quercus alba",318.899993896484,450.299987792969,"1.3",726.099975585938,NA,"A","2008-10-15"
"162395","1",23736,"1624","nysy","Nyssa sylvatica",312.600006103516,460.700012207031,"1.3",115.199996948242,NA,"A","2008-10-15"
"162396","1",23737,"1624","saal","Sassafras albidum",319.799987792969,463.399993896484,"1.3",105.900001525879,NA,"A","2008-10-15"
"162397","1",23738,"1624","qual","Quercus alba",317.899993896484,463.899993896484,"1.3",353.899993896484,NA,"A","2008-10-15"
"162398","1",23739,"1624","qual","Quercus alba",318.600006103516,465.399993896484,"1.3",522,NA,"A","2008-10-15"
"162402","1",23742,"1624","quru","Quercus rubra",312,467.700012207031,"1.3",185,NA,"A","2008-10-15"
"162405","1",23745,"1624","qual","Quercus alba",318,476.200012207031,"1.3",595.700012207031,NA,"A","2008-10-15"
"162408","1",23747,"1625","cato","Carya tomentosa",315,480.700012207031,"1.3",115.900001525879,NA,"A","2008-10-15"
"162410","1",23749,"1625","cagl","Carya glabra",318.200012207031,480.899993896484,"1.3",126.099998474121,NA,"A","2008-10-15"
"162414","1",23753,"1625","cagl","Carya glabra",316.5,485.100006103516,"1.3",118.900001525879,NA,"A","2008-10-15"
"162415","1",23754,"1625","qupr","Quercus prinus",319.299987792969,488,"1.3",357.5,"M","A","2008-10-15"
"162415","2",35497,"1625","qupr","Quercus prinus",319.299987792969,488,"1.3",134.699996948242,"S","A","2008-10-15"
"162417","1",23756,"1625","quru","Quercus rubra",315.200012207031,489.100006103516,"1.3",232.100006103516,NA,"A","2008-10-15"
"162418","1",23757,"1625","pivi","Pinus virginiana",313.899993896484,490.799987792969,"1.3",193.199996948242,"D","D","2008-10-15"
"162422","1",23761,"1625","cagl","Carya glabra",315.899993896484,493.799987792969,"1.3",380.899993896484,NA,"A","2008-10-15"
"162424","1",23763,"1625","nysy","Nyssa sylvatica",315.5,494.899993896484,"1.3",247.899993896484,NA,"A","2008-10-15"
"162425","1",23764,"1625","nysy","Nyssa sylvatica",316.299987792969,498.600006103516,"1.3",157.800003051758,NA,"A","2008-10-15"
"162428","1",23767,"1626","quru","Quercus rubra",317,500.799987792969,"1.3",366.100006103516,NA,"A","2008-10-15"
"162429","1",23768,"1626","quve","Quercus velutina",317.299987792969,505.899993896484,"1.3",108.699996948242,NA,"A","2008-10-15"
"162430","1",23769,"1626","cagl","Carya glabra",318.899993896484,510.100006103516,"1.3",361.700012207031,NA,"A","2008-10-15"
"162431","1",23770,"1626","cagl","Carya glabra",310.700012207031,507.799987792969,"1.3",163.300003051758,NA,"A","2008-10-15"
"162432","1",23771,"1626","pist","Pinus strobus",306,511.5,"1.3",384.600006103516,NA,"A","2008-10-15"
"162433","1",23772,"1626","quru","Quercus rubra",314,514.299987792969,"1.3",398.200012207031,NA,"A","2008-10-15"
"162435","1",23774,"1626","fram","Fraxinus americana",313.399993896484,514.200012207031,"1.3",22.5,NA,"A","2008-10-15"
"162436","1",23775,"1626","qupr","Quercus prinus",312.200012207031,518.400024414062,"1.3",448.5,NA,"A","2008-10-15"
"162438","1",23777,"1626","qupr","Quercus prinus",319.799987792969,519.299987792969,"1.3",398.100006103516,"M","A","2008-10-15"
"162438","2",35498,"1626","qupr","Quercus prinus",319.799987792969,519.299987792969,"1.3",112.900001525879,"S","A","2008-10-15"
"162439","1",23778,"1627","quru","Quercus rubra",316.299987792969,520.299987792969,"1.3",817.5,NA,"A","2008-10-15"
"162440","1",23779,"1627","qual","Quercus alba",310.600006103516,522.400024414062,"1.3",529.200012207031,NA,"A","2008-10-15"
"162441","1",23780,"1627","quru","Quercus rubra",308.200012207031,522.5,"1.3",543.099975585938,NA,"A","2008-10-15"
"162442","1",23781,"1627","qupr","Quercus prinus",320,524.799987792969,"1.3",141,NA,"A","2008-10-15"
"162443","1",23782,"1627","fram","Fraxinus americana",319.799987792969,534,"1.3",178.399993896484,NA,"A","2008-10-15"
"162445","1",23784,"1627","ceca","Cercis canadensis",312.700012207031,538.299987792969,"1.3",103.900001525879,NA,"A","2008-10-15"
"162446","1",23785,"1630","quru","Quercus rubra",314.100006103516,582.900024414062,"1.3",761,NA,"A","2008-10-16"
"162448","1",23786,"1630","unk","Unidentified unk",307,580.799987792969,"1.3",238.699996948242,"D,Q","D","2008-10-16"
"162449","1",23787,"1630","litu","Liriodendron tulipifera",304.899993896484,583.299987792969,"1.3",269.200012207031,NA,"A","2008-10-16"
"162450","1",23788,"1630","fram","Fraxinus americana",302.5,584.5,"1.3",509.799987792969,NA,"A","2008-10-16"
"162451","1",23789,"1630","acru","Acer rubrum",310.799987792969,584.099975585938,"1.3",159.600006103516,"D","D","2008-10-16"
"162452","1",23790,"1630","quve","Quercus velutina",317.200012207031,594.200012207031,"1.3",761.200012207031,NA,"A","2008-10-16"
"162454","1",23792,"1630","fram","Fraxinus americana",312.399993896484,595,"1.3",180.699996948242,NA,"A","2008-10-16"
"162456","1",23794,"1630","litu","Liriodendron tulipifera",300.299987792969,596.200012207031,"1.3",221.899993896484,NA,"A","2008-10-16"
"162458","1",23796,"1630","fram","Fraxinus americana",313.299987792969,598.5,"1.3",282.799987792969,"M","A","2008-10-16"
"162458","2",35499,"1630","fram","Fraxinus americana",313.299987792969,598.5,"1.3",232.100006103516,"S","A","2008-10-16"
"162461","1",23799,"1631","ulru","Ulmus rubra",319.700012207031,602.700012207031,"1.3",290.799987792969,NA,"A","2008-10-16"
"162463","1",23801,"1631","unk","Unidentified unk",315.100006103516,601.299987792969,"1.3",116.099998474121,"B,D,Q","D","2008-10-16"
"162465","1",23803,"1631","ceca","Cercis canadensis",314,601.200012207031,"1.3",100.900001525879,"I","A","2008-10-16"
"162470","1",23808,"1631","fram","Fraxinus americana",304.600006103516,606.900024414062,"1.3",431,NA,"A","2008-10-16"
"162474","1",23809,"1631","fram","Fraxinus americana",304.700012207031,608.200012207031,"1.3",374.700012207031,NA,"A","2008-10-16"
"162478","1",23813,"1631","cofl","Cornus florida",317.600006103516,606.900024414062,"1.3",100.400001525879,"M","A","2008-10-16"
"162479","1",23814,"1631","unk","Unidentified unk",316.100006103516,606.299987792969,"1.3",200.199996948242,"B,D,Q","D","2008-10-16"
"162480","1",23815,"1631","unk","Unidentified unk",314,606.700012207031,"1.3",231.100006103516,"B,D,Q","D","2008-10-16"
"162481","1",23816,"1631","unk","Unidentified unk",313.600006103516,607.799987792969,"1.3",107.199996948242,"B,D,Q","D","2008-10-16"
"162482","1",23817,"1631","unk","Unidentified unk",306,611.900024414062,"1.3",103.900001525879,"M,Q","A","2008-10-16"
"162484","1",23819,"1631","litu","Liriodendron tulipifera",303.5,614.200012207031,"1.3",191.699996948242,NA,"A","2008-10-16"
"162485","1",23820,"1631","unk","Unidentified unk",310,613.599975585938,"1.3",167.199996948242,"B,D,Q","D","2008-10-16"
"162486","1",23821,"1631","fram","Fraxinus americana",314.5,612.700012207031,"1.3",244.800003051758,NA,"A","2008-10-16"
"162488","1",23823,"1631","litu","Liriodendron tulipifera",313.700012207031,613.5,"1.3",593.200012207031,NA,"A","2008-10-16"
"162489","1",23824,"1631","cagl","Carya glabra",318.100006103516,614.700012207031,"1.3",247.699996948242,"M","A","2008-10-16"
"162489","2",35503,"1631","cagl","Carya glabra",318.100006103516,614.700012207031,"1.3",102.400001525879,"S","A","2008-10-16"
"162490","1",23825,"1631","unk","Unidentified unk",318.299987792969,618.299987792969,"1.3",164.100006103516,"B,D,Q","D","2008-10-16"
"162491","1",23826,"1631","fram","Fraxinus americana",313.100006103516,619.400024414062,"1.3",341.299987792969,NA,"A","2008-10-16"
"162494","1",23829,"1631","unk","Unidentified unk",309.700012207031,618.400024414062,"1.3",113.400001525879,"B,D,Q","D","2008-10-16"
"162496","1",23831,"1631","fram","Fraxinus americana",303.899993896484,617.900024414062,"1.3",356.299987792969,NA,"A","2008-10-16"
"162497","1",23832,"1632","saal","Sassafras albidum",306.5,623.700012207031,"1.3",239.5,NA,"A","2008-10-16"
"162499","1",23834,"1632","unk","Unidentified unk",311.299987792969,623.299987792969,"1.3",113.199996948242,"D,Q","D","2008-10-16"
"162500","1",23835,"1632","litu","Liriodendron tulipifera",312.799987792969,625.5,"1.3",619.900024414062,NA,"A","2008-10-16"
"162501","1",23836,"1624","quru","Quercus rubra",308.100006103516,471.399993896484,"1.3",176.5,NA,"A","2008-10-15"
"162502","1",23837,"1624","unk","Unidentified unk",306.799987792969,472.100006103516,"1.3",169.699996948242,"B,D,Q","D","2008-10-15"
"162503","1",23838,"1624","quve","Quercus velutina",301.299987792969,472.299987792969,"1.3",874.799987792969,NA,"A","2008-10-15"
"162504","1",23839,"1624","cagl","Carya glabra",303,475.200012207031,"1.3",313.600006103516,NA,"A","2008-10-15"
"162505","1",23840,"1624","nysy","Nyssa sylvatica",307.200012207031,476.5,"1.3",102.400001525879,NA,"A","2008-10-15"
"162506","1",23841,"1624","quru","Quercus rubra",310.299987792969,476.799987792969,"1.3",242.800003051758,NA,"A","2008-10-15"
"162509","1",23844,"1625","qupr","Quercus prinus",302.100006103516,485.899993896484,"1.3",162.100006103516,NA,"A","2008-10-15"
"162511","1",23846,"1625","quru","Quercus rubra",307.299987792969,489.100006103516,"1.3",158.800003051758,NA,"A","2008-10-15"
"162512","1",23847,"1625","cagl","Carya glabra",307,492.399993896484,"1.3",222.600006103516,NA,"A","2008-10-15"
"162513","1",23848,"1625","cagl","Carya glabra",308.600006103516,494.299987792969,"1.3",226.899993896484,NA,"A","2008-10-15"
"162516","1",23851,"1625","unk","Unidentified unk",300.600006103516,492.899993896484,"1.3",172.100006103516,"B,D,I,Q","D","2008-10-15"
"162517","1",23852,"1625","fagr","Fagus grandifolia",300.100006103516,495.799987792969,"1.3",114.5,NA,"A","2008-10-15"
"162518","1",23853,"1625","cagl","Carya glabra",305.600006103516,496.100006103516,"1.3",364.200012207031,"M","A","2008-10-15"
"162518","2",35504,"1625","cagl","Carya glabra",305.600006103516,496.100006103516,"1.3",156.100006103516,"S","A","2008-10-15"
"162519","1",23854,"1625","nysy","Nyssa sylvatica",311.100006103516,499.899993896484,"1.3",250.199996948242,NA,"A","2008-10-15"
"162521","1",23856,"1626","qupr","Quercus prinus",301.5,503,"1.3",131.699996948242,NA,"A","2008-10-15"
"162522","1",23857,"1626","quru","Quercus rubra",305.899993896484,503.600006103516,"1.3",132.899993896484,"D,I","A","2008-10-15"
"162523","1",23858,"1626","unk","Unidentified unk",307.299987792969,507.5,"1.3",355.5,"Q","A","2008-10-15"
"162524","1",23859,"1626","pivi","Pinus virginiana",300.600006103516,505.100006103516,"1.3",240.100006103516,NA,"A","2008-10-15"
"162526","1",23861,"1626","pivi","Pinus virginiana",300.200012207031,508.600006103516,"1.3",279.100006103516,NA,"A","2008-10-15"
"162527","1",23862,"1626","qupr","Quercus prinus",304.5,511.200012207031,"1.3",468.100006103516,NA,"A","2008-10-15"
"162529","1",23864,"1626","fagr","Fagus grandifolia",300.299987792969,512.5,"1.3",142.100006103516,NA,"A","2008-10-15"
"162530","1",23865,"1626","quve","Quercus velutina",300.600006103516,514.200012207031,"1.3",100.300003051758,NA,"A","2008-10-15"
"162531","1",23866,"1626","cagl","Carya glabra",305.700012207031,517.5,"1.3",184.199996948242,NA,"A","2008-10-15"
"162534","1",23869,"1627","nysy","Nyssa sylvatica",301.5,526,"1.3",134.100006103516,NA,"A","2008-10-15"
"162535","1",23870,"1627","qual","Quercus alba",301.399993896484,528,"1.3",283.799987792969,NA,"A","2008-10-15"
"162536","1",23871,"1627","nysy","Nyssa sylvatica",301.100006103516,530.400024414062,"1.3",129.5,"I","A","2008-10-15"
"162537","1",23872,"1627","fram","Fraxinus americana",309.799987792969,531.5,"1.3",120.099998474121,NA,"A","2008-10-15"
"162540","1",23875,"1627","qual","Quercus alba",301.700012207031,535,"1.3",464.299987792969,NA,"A","2008-10-15"
"162541","1",23876,"1627","qupr","Quercus prinus",303.399993896484,535.400024414062,"1.3",393.899993896484,NA,"A","2008-10-15"
"162542","1",23877,"1627","nysy","Nyssa sylvatica",304.299987792969,534.599975585938,"1.3",119.099998474121,NA,"A","2008-10-15"
"162543","1",23878,"1627","qual","Quercus alba",307.5,536.599975585938,"1.3",870.299987792969,NA,"A","2008-10-15"
"162544","1",23879,"1627","ulru","Ulmus rubra",310.700012207031,536.599975585938,"1.3",148.699996948242,NA,"A","2008-10-15"
"162546","1",23881,"1627","nysy","Nyssa sylvatica",305.5,537.599975585938,"1.3",246.600006103516,NA,"A","2008-10-15"
"162547","1",23882,"1627","nysy","Nyssa sylvatica",302.200012207031,537.799987792969,"1.3",124.099998474121,NA,"A","2008-10-15"
"162548","1",23883,"1627","qual","Quercus alba",300.5,539.400024414062,"1.3",618.299987792969,NA,"A","2008-10-15"
"162552","1",23887,"1628","ceca","Cercis canadensis",315.399993896484,544.5,"1.3",89.8000030517578,"B","A","2008-10-16"
"162553","1",23888,"1628","juni","Juglans nigra",318.799987792969,550.400024414062,"1.3",278.600006103516,NA,"A","2008-10-16"
"162556","1",23891,"1628","caovl","Carya ovalis",312.299987792969,544.599975585938,"1.3",220.399993896484,NA,"A","2008-10-16"
"162560","1",23894,"1628","nysy","Nyssa sylvatica",300.600006103516,546.700012207031,"1.3",151.899993896484,NA,"A","2008-10-16"
"162562","1",23896,"1628","cagl","Carya glabra",303.399993896484,547.900024414062,"1.3",176.699996948242,NA,"A","2008-10-16"
"162564","1",23898,"1628","unk","Unidentified unk",314.100006103516,551.700012207031,"1.3",138.199996948242,"D,Q","D","2008-10-16"
"162565","1",23899,"1628","quve","Quercus velutina",307.399993896484,551.099975585938,"1.3",420,NA,"A","2008-10-16"
"162566","1",23900,"1628","quve","Quercus velutina",303.600006103516,551.5,"1.3",487.799987792969,NA,"A","2008-10-16"
"162570","1",23903,"1628","fram","Fraxinus americana",306.5,559.599975585938,"1.3",161.699996948242,NA,"A","2008-10-16"
"162571","1",23904,"1628","ulru","Ulmus rubra",309.299987792969,558.099975585938,"1.3",119.400001525879,NA,"A","2008-10-16"
"162572","1",23905,"1628","qual","Quercus alba",318.100006103516,554.5,"1.3",200.899993896484,NA,"A","2008-10-16"
"162574","1",23906,"1628","juni","Juglans nigra",307.200012207031,556.5,"1.3",315.899993896484,"D","D","2008-10-16"
"162575","1",23907,"1629","juni","Juglans nigra",303.299987792969,562.799987792969,"1.3",500.899993896484,"M","A","2008-10-16"
"162575","2",35506,"1629","juni","Juglans nigra",303.299987792969,562.799987792969,"1.3",359.700012207031,"S","A","2008-10-16"
"162578","1",23909,"1629","ceca","Cercis canadensis",313.5,560.799987792969,"1.3",109.300003051758,NA,"A","2008-10-16"
"162579","1",23910,"1629","ceca","Cercis canadensis",318.200012207031,560.599975585938,"1.3",105.5,"B","A","2008-10-16"
"162580","1",23911,"1629","juni","Juglans nigra",316.5,563.299987792969,"1.3",380.399993896484,"M","A","2008-10-16"
"162580","2",35507,"1629","juni","Juglans nigra",316.5,563.299987792969,"1.3",290.299987792969,"B,S,lost","A","2008-10-16"
"162582","1",23913,"1629","fram","Fraxinus americana",315.200012207031,565.099975585938,"1.3",186.5,NA,"A","2008-10-16"
"162583","1",23914,"1629","litu","Liriodendron tulipifera",311.5,566.200012207031,"1.3",491.100006103516,NA,"A","2008-10-16"
"162585","1",23916,"1629","fram","Fraxinus americana",306.600006103516,566.700012207031,"1.3",607.700012207031,NA,"A","2008-10-16"
"162587","1",23918,"1629","litu","Liriodendron tulipifera",309.399993896484,568.700012207031,"1.3",280.799987792969,NA,"A","2008-10-16"
"162588","1",23919,"1629","unk","Unidentified unk",310.600006103516,568.799987792969,"1.3",412.100006103516,"D,Q","D","2008-10-16"
"162589","1",23920,"1629","quve","Quercus velutina",308,570,"1.3",584,NA,"A","2008-10-16"
"162590","1",23921,"1629","litu","Liriodendron tulipifera",312.100006103516,570.599975585938,"1.3",386.200012207031,NA,"A","2008-10-16"
"162591","1",23922,"1629","fram","Fraxinus americana",320,570.900024414062,"1.3",273.200012207031,NA,"A","2008-10-16"
"162593","1",23924,"1629","litu","Liriodendron tulipifera",319.899993896484,573.900024414062,"1.3",641.799987792969,NA,"A","2008-10-16"
"162595","1",23926,"1629","litu","Liriodendron tulipifera",301.299987792969,575.599975585938,"1.3",540.299987792969,NA,"A","2008-10-16"
"162597","1",23928,"1629","ceca","Cercis canadensis",305.700012207031,577.799987792969,"1.3",103.699996948242,NA,"A","2008-10-16"
"162598","1",23929,"1629","fagr","Fagus grandifolia",314.100006103516,579.200012207031,"1.3",140.100006103516,NA,"A","2008-10-16"
