"tag","StemTag","stemID","quadrat","sp","Latin","gx","gy","pom","dbh.2008","codes.2008","status.2008","date.2008","agb.2008","dbh.2013","codes.2013","status.2013","date.2013","agb.2013","status.2017","status.2018","dbh.if.dead.2018","agb.if.dead.2018","perc.crown","crown.position","fad1","fad2","fad3","fad4","DF","liana.load","fraxinus.crown.thinning","fraxinus.epicormic.growth","EABF","DE.count","comments","date.2018","surveyors"
"10379","1",1337,"0106","fram","Fraxinus americana",2.59999990463257,103.099998474121,"1.3",14,"D","D","2008-10-21",0.000244631945677571,NA,"DS","D","2013-04-05",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-05,"Prestipino/Terrell"
"10401","1",1359,"0106","caca","Carpinus caroliniana",8.80000019073486,108.099998474121,"1.3",126.400001525879,NA,"A","2008-10-21",0.0164225675466504,141.100006103516,NA,"A","2013-04-05",0.0215825408188794,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-05,"Prestipino/Terrell"
"10405","1",1363,"0106","caca","Carpinus caroliniana",6.09999990463257,114.5,"1.3",100.800003051758,NA,"A","2008-10-21",0.00936152173154251,118.900001525879,NA,"A","2013-04-05",0.0141080287309125,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-05,"Prestipino/Terrell"
"10409","1",1366,"0106","vipr","Viburnum prunifolium",10.3999996185303,117.599998474121,"1.3",62.9000015258789,"P","A","2008-10-21",0.0115222107442394,NA,"DC","D","2013-04-05",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10412","1",1369,"0107","caca","Carpinus caroliniana",5.90000009536743,120.300003051758,"1.3",71.0999984741211,"M,P","A","2008-10-21",0.00393432575544348,NA,"DC","D","2013-04-02",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10416","1",1373,"0106","ulsp","Ulmus sp",1.79999995231628,113.800003051758,"1.3",205.800003051758,NA,"A","2008-10-21",0.176514249667807,NA,"DS","D","2013-04-05",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-05,"Prestipino/Terrell"
"10424","1",1380,"0106","caco","Carya cordiformis",0.600000023841858,117,"1.3",368.299987792969,NA,"A","2008-10-21",0.970281204106206,416.899993896484,NA,"A","2013-04-05",1.34270667687441,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"tag missing",2018-07-05,"Prestipino/Terrell"
"10427","1",1382,"0106","juni","Juglans nigra",1.5,112.800003051758,"1.3",254.300003051758,NA,"A","2008-10-21",0.30543411781825,271.399993896484,NA,"A","2013-04-05",0.360422032384908,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"tag missing",2018-07-05,"Prestipino/Terrell"
"10433","1",1387,"0107","caca","Carpinus caroliniana",14,122.699996948242,"1.3",97.1999969482422,NA,"A","2008-10-22",0.00855305610249084,106.800003051758,NA,"A","2013-04-02",0.010807093839627,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-05,"Prestipino/Terrell"
"10434","1",1388,"0107","caco","Carya cordiformis",20,121.699996948242,"1.3",164,NA,"A","2008-10-22",0.11641898608523,181.5,NA,"A","2013-04-02",0.151855081489112,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"antracnose/wilt",2018-07-05,"Prestipino/Terrell"
"10435","1",1389,"0107","libe","Lindera benzoin",18.7000007629395,127.800003051758,"1.3",54.5,NA,"A","2008-10-22",0.00655500675952003,NA,"DC","D","2013-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10436","1",1390,"0107","fagr","Fagus grandifolia",10.3000001907349,128.199996948242,"1.3",549.099975585938,NA,"A","2008-10-22",2.5040753226833,561,NA,"A","2013-04-02",2.64601162694272,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-05,"Prestipino/Terrell"
"10440","1",1391,"0107","fram","Fraxinus americana",14.3000001907349,132.5,"1.3",354.399993896484,NA,"A","2008-10-22",0.738889266980118,364.5,NA,"A","2013-04-02",0.792213808648879,"AU","DS",372,0.833253696432772,1,"CD","B","BB","","","",NA,5,0,"SS, AS, W, DE",5,"break at crown, crushed by 10441",2018-07-05,"Prestipino/Terrell"
"10442","1",1393,"0107","libe","Lindera benzoin",13.1000003814697,134.300003051758,"1.3",52.9000015258789,NA,"A","2008-10-22",0.00610018587709069,NA,"DS","D","2013-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10443","1",1394,"0107","caca","Carpinus caroliniana",18.2000007629395,136.300003051758,"1.3",149.399993896484,NA,"A","2008-10-22",0.0248743562746768,140.399993896484,NA,"A","2013-04-02",0.0213176020639088,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"Break at 4.5m",2018-07-05,"Prestipino/Terrell"
"10444","1",1395,"0107","quru","Quercus rubra",14.8000001907349,135.899993896484,"1.3",94.8000030517578,NA,"A","2008-10-22",0.0283837759787345,101.699996948242,NA,"A","2013-04-02",0.03373228050496,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-05,"Prestipino/Terrell"
"10445","1",1396,"0107","acru","Acer rubrum",17.5,139.899993896484,"1.3",182.800003051758,NA,"A","2008-10-22",0.114075116381115,206.800003051758,"M","A","2013-04-02",0.153948893585761,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-05,"Prestipino/Terrell"
"10446","1",1397,"0107","nysy","Nyssa sylvatica",13.6999998092651,139.100006103516,"1.3",666.799987792969,NA,"A","2008-10-22",2.76233283563583,657.200012207031,NA,"A","2013-04-02",2.66733149682482,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"K",2018-07-05,"Prestipino/Terrell"
"10448","1",1399,"0107","caca","Carpinus caroliniana",9.19999980926514,135.5,"1.3",127.900001525879,NA,"A","2008-10-22",0.0169108405917275,138.100006103516,NA,"A","2013-04-02",0.0204608293894409,"A","AU",NA,NA,NA,"","B","AN","R","F","",NA,NA,NA,"",NA,"many breaks",2018-07-05,"Prestipino/Terrell"
"10449","1",1400,"0107","unk","Unidentified unk",9.69999980926514,137,"1.3",387.600006103516,"D,P,Q","D","2008-10-22",0.265462568058668,NA,"DC","D","2013-04-02",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-05,"Prestipino/Terrell"
"10451","1",1402,"0107","caca","Carpinus caroliniana",4.30000019073486,139.199996948242,"1.3",90.6999969482422,"L","A","2008-10-22",0.00720227743818926,92.3000030517578,"L","A","2013-04-02",0.00752195352561247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10452","1",1403,"0107","cagl","Carya glabra",11.1999998092651,133.399993896484,"1.3",439,NA,"A","2008-10-22",1.53735736360542,451.100006103516,NA,"A","2013-04-02",1.65090939569971,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"sapsucker",2018-07-05,"Prestipino/Terrell"
"10454","1",1404,"0107","cagl","Carya glabra",4.59999990463257,137.399993896484,"1.3",226.899993896484,NA,"A","2008-10-22",0.272612754482954,238.800003051758,NA,"A","2013-04-02",0.3116949324388,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-05,"Prestipino/Terrell"
"10457","1",1407,"0108","qual","Quercus alba",19.3999996185303,144.800003051758,"1.3",778.099975585938,"B,D","D","2008-10-22",7.03141432163321,NA,"DC","D","2013-04-02",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10461","1",1411,"0108","caca","Carpinus caroliniana",12.3999996185303,142.800003051758,"1.3",154.800003051758,"B,D","D","2008-10-22",0.027167418757143,NA,"DN","D","2013-04-02",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10462","1",1412,"0108","caca","Carpinus caroliniana",11.1000003814697,152.899993896484,"1.3",112.199996948242,NA,"A","2008-10-22",0.0122154484831031,125.5,NA,"A","2013-04-02",0.0161336963434832,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10463","1",1413,"0108","acru","Acer rubrum",10.6000003814697,153.800003051758,"1.3",145.899993896484,NA,"A","2008-10-22",0.0659542935611468,154.300003051758,NA,"A","2013-04-02",0.0755645288799852,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10464","1",1414,"0108","cato","Carya tomentosa",11.6999998092651,157.399993896484,"1.3",433.100006103516,NA,"A","2008-10-22",1.48379382044719,446.700012207031,NA,"A","2013-04-02",1.60903841282771,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10465","1",1415,"0108","cato","Carya tomentosa",11.3999996185303,158.199996948242,"1.3",134.399993896484,NA,"A","2008-10-22",0.0690973135956548,139,NA,"A","2013-04-02",0.0754687334017772,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10466","1",1416,"0108","caca","Carpinus caroliniana",12.1999998092651,158.199996948242,"1.3",99.3000030517578,NA,"A","2008-10-22",0.00901935907936732,103.099998474121,NA,"A","2013-04-02",0.00990102289833217,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10467","1",1417,"0108","cato","Carya tomentosa",12.5,159.899993896484,"1.3",211.899993896484,NA,"A","2008-10-22",0.227874727816316,218.899993896484,NA,"A","2013-04-02",0.248135930856676,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10468","1",1418,"0108","fram","Fraxinus americana",15.8000001907349,160,"1.3",376.200012207031,NA,"A","2008-10-22",0.856778224270019,384.399993896484,NA,"A","2013-04-02",0.903838158903392,"A","A",NA,NA,NA,"CD","","","","","",NA,2,0,"W",NA,"",2018-07-06,"Prestipino"
"10469","1",1419,"0109","litu","Liriodendron tulipifera",9.69999980926514,161,"1.3",810.400024414062,NA,"A","2008-10-22",6.26445899489606,838.799987792969,NA,"A","2013-04-02",6.85962630166597,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10470","1",1420,"0109","caca","Carpinus caroliniana",7.69999980926514,163.399993896484,"1.3",151.899993896484,NA,"A","2008-10-22",0.0259209475744815,165,NA,"A","2013-04-02",0.0318327062110918,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10471","1",1421,"0109","caca","Carpinus caroliniana",10.1999998092651,163.399993896484,"1.3",53.2000007629395,NA,"A","2008-10-22",0.00191449281111797,52.2999992370605,NA,"A","2013-04-02",0.00183506357254138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10472","1",1422,"0109","caca","Carpinus caroliniana",12.1000003814697,163.199996948242,"1.3",71.0999984741211,"I,L","A","2008-10-22",0.00393432575544348,75,"M,L","A","2013-04-02",0.00449228016178789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10473","1",1423,"0109","prse","Prunus serotina",13.8000001907349,162.199996948242,"1.3",311.399993896484,NA,"A","2008-10-22",0.579305959003715,330,NA,"A","2013-04-02",0.674301738213892,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10474","1",1424,"0109","caca","Carpinus caroliniana",13.8999996185303,162.899993896484,"1.3",119.199996948242,NA,"A","2008-10-22",0.0141965964827003,124.5,NA,"A","2013-04-02",0.0158163136913042,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10475","1",1425,"0109","qual","Quercus alba",17.3999996185303,164.600006103516,"1.3",124.900001525879,NA,"A","2008-10-22",0.0513976481482021,132.100006103516,NA,"A","2013-04-02",0.0597567905853502,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"antracnose/wilt",2018-07-06,"Prestipino"
"10476","1",1426,"0109","caca","Carpinus caroliniana",16.2000007629395,165.899993896484,"1.3",55.7000007629395,NA,"A","2008-10-22",0.00214577201835548,59.7999992370605,NA,"A","2013-04-02",0.002559702910876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10477","1",1427,"0109","caca","Carpinus caroliniana",14.8999996185303,166.600006103516,"1.3",53.7000007629395,"M","A","2008-10-22",0.00195949129965509,58,"M,L","A","2013-04-02",0.00237260590888337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10478","1",1428,"0109","caca","Carpinus caroliniana",17.5,168.699996948242,"1.3",55.7999992370605,"M","A","2008-10-22",0.00215535198577469,NA,"DS","D","2013-04-02",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10479","1",1429,"0109","caca","Carpinus caroliniana",17.1000003814697,169.800003051758,"1.3",101.099998474121,NA,"A","2008-10-22",0.00943086795710949,114.900001525879,NA,"A","2013-04-02",0.012958567379193,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10480","1",1430,"0109","caco","Carya cordiformis",12,167.399993896484,"1.3",123.900001525879,NA,"A","2008-10-22",0.0558303270809324,143.100006103516,NA,"A","2013-04-02",0.0814433325201523,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10481","1",1431,"0109","litu","Liriodendron tulipifera",12,168.300003051758,"1.3",749.5,NA,"A","2008-10-22",5.09898572454833,762.200012207031,NA,"A","2013-04-02",5.32981603422207,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10482","1",1432,"0109","caca","Carpinus caroliniana",9.5,167.600006103516,"1.3",108.699996948242,"M","A","2008-10-22",0.0112908913450771,119.800003051758,"M","A","2013-04-02",0.0143747308160926,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10482","2",32338,"0109","caca","Carpinus caroliniana",9.5,167.600006103516,"1.3",64.3000030517578,"S","A","2008-10-22",0.00306509675343971,72,"S","A","2013-04-02",0.00405917187280791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10483","1",1433,"0109","qual","Quercus alba",12.6999998092651,169.100006103516,"1.3",126.300003051758,NA,"A","2008-10-22",0.0529613469129123,144.399993896484,NA,"A","2013-04-02",0.0759178792716465,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10484","1",1434,"0109","acru","Acer rubrum",18.7999992370605,172.199996948242,"1.3",245.800003051758,NA,"A","2008-10-22",0.234262479561787,261.799987792969,NA,"A","2013-04-02",0.273058021531152,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10485","1",1435,"0109","caca","Carpinus caroliniana",17.6000003814697,172.5,"1.3",120,"B,P","A","2008-10-22",0.0144344024625747,138.899993896484,"P,B","A","2013-04-02",0.0207564542015032,"AU","AU",NA,NA,NA,"","CR","","","","",NA,NA,NA,"",NA,"crushed by 10550",2018-07-06,"Prestipino"
"10487","1",1437,"0110","caca","Carpinus caroliniana",1.89999997615814,183.699996948242,"1.3",119.099998474121,"M","A","2008-10-22",0.0141670371083134,125.300003051758,"M,L","A","2013-04-02",0.0160699193334421,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10488","1",1438,"0110","acru","Acer rubrum",3.20000004768372,185.199996948242,"1.3",293.899993896484,NA,"A","2008-10-22",0.361671035877291,311.100006103516,NA,"A","2013-04-02",0.415275017784334,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10489","1",1439,"0110","caca","Carpinus caroliniana",11.5,183.800003051758,"1.3",102.300003051758,NA,"A","2008-10-22",0.0097113219957004,111,NA,"A","2013-04-02",0.0118935582375938,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10491","1",1440,"0110","havi","Hamamelis virginiana",18.5,182.600006103516,"1.3",112.199996948242,"M","A","2008-10-22",0.0482041823310695,112,"M","A","2013-04-02",0.051328565801612,"AU","AU",NA,NA,NA,"","DF","B","R","","4",NA,NA,NA,"",NA,"old break @ ~1.5m",2018-07-06,"Prestipino"
"10491","2",32340,"0110","havi","Hamamelis virginiana",18.5,182.600006103516,"1.3",34.2999992370605,"S","A","2008-10-22",0.00450492174281522,50.7999992370605,"S","A","2013-04-02",0.010559673634531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10492","1",1441,"0110","caca","Carpinus caroliniana",14.3999996185303,184.800003051758,"1.3",182.699996948242,NA,"A","2008-10-22",0.0409996217416299,186.899993896484,"L,B","A","2013-04-02",0.0433804297843223,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10494","1",1442,"0110","havi","Hamamelis virginiana",19.2000007629395,186.300003051758,"1.3",114.099998474121,"M","A","2008-10-22",0.0562543028715773,124.099998474121,"M","A","2013-04-02",0.0712151628069737,"AU","DS",119,0.0501344820457703,3,"S","B","R","","","",NA,NA,NA,"",NA,"stem split; break at ?1.3m - cannot core",2018-07-06,"Prestipino"
"10494","2",32341,"0110","havi","Hamamelis virginiana",19.2000007629395,186.300003051758,"1.3",87.1999969482422,"S","A","2008-10-22",0.0328562057398252,88.5,"S","A","2013-04-02",0.0362172491324307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10495","1",1443,"0110","caovl","Carya ovalis",16.3999996185303,190.600006103516,"1.3",141.899993896484,NA,"A","2008-10-22",0.0796654809849122,158.100006103516,NA,"A","2013-04-02",0.105759686094359,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10496","1",1444,"0110","cagl","Carya glabra",15,191.600006103516,"1.3",57.2000007629395,NA,"A","2008-10-22",0.00736374665238802,59.5,NA,"A","2013-04-02",0.00816528009005365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10497","1",1445,"0110","caca","Carpinus caroliniana",13.8000001907349,190.399993896484,"1.3",63.0999984741211,NA,"A","2008-10-22",0.00292499463101558,67.1999969482422,"L","A","2013-04-02",0.00341998125981243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10498","1",1446,"0110","caca","Carpinus caroliniana",11.8000001907349,191.800003051758,"1.3",128.399993896484,NA,"A","2008-10-22",0.0170754976955359,139.800003051758,NA,"A","2013-04-02",0.0210920731760814,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10499","1",1447,"0110","libe","Lindera benzoin",9.60000038146973,188.199996948242,"1.3",85.5999984741211,NA,"A","2008-10-22",0.0194879601344445,NA,"DS","D","2013-04-02",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10500","1",1448,"0110","libe","Lindera benzoin",9.39999961853027,188,"2.4",51.5999984741211,"A,D,P","D","2008-10-22",0.00574466831985396,NA,"DC","D","2013-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10503","1",1451,"0106","libe","Lindera benzoin",1.10000002384186,106,"1.3",39.7999992370605,"M","A","2008-10-21",0.00139527946789499,65.0999984741211,"M","A","2013-04-05",0.00440477830280463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10516","1",1464,"0107","ulru","Ulmus rubra",0.800000011920929,122,"1.3",98,NA,"A","2008-10-22",0.0270117892975127,NA,"DC","D","2013-04-02",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10517","1",1465,"0107","quve","Quercus velutina",4.5,120.599998474121,"1.3",181.100006103516,"L","A","2008-10-22",0.131715409945311,200,"L","A","2013-04-02",0.171485865569989,"AU","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"one stem dead",2018-07-05,"Prestipino/Terrell"
"10518","1",1466,"0107","caco","Carya cordiformis",3.40000009536743,120.5,"1.3",434.700012207031,NA,"A","2008-10-22",1.49820358244786,464.200012207031,NA,"A","2013-04-02",1.77953728765488,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-05,"Prestipino/Terrell"
"10523","1",1468,"0107","unk","Unidentified unk",6.80000019073486,123,"1.3",526.099975585938,"B,D,I,Q","D","2008-10-22",0.566924548824275,NA,"DC","D","2013-04-02",0,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-05,"Prestipino/Terrell"
"10526","1",1470,"0107","fram","Fraxinus americana",6.09999990463257,134,"1.3",157.100006103516,NA,"A","2008-10-22",0.0982703747261192,164.899993896484,NA,"A","2013-04-02",0.110817566393583,"A","A",NA,NA,NA,"I","","","","","",NA,1,0,"none",NA,"",2018-07-05,"Prestipino/Terrell"
"10527","1",1471,"0107","caca","Carpinus caroliniana",0.100000001490116,128.199996948242,"1.3",112.199996948242,NA,"A","2008-10-22",0.0122154484831031,128.800003051758,NA,"A","2013-04-02",0.0172079151930836,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-05,"Prestipino/Terrell"
"10528","1",1472,"0107","unk","Unidentified unk",1.10000002384186,131.199996948242,"1.3",71.5999984741211,"M,Q","A","2008-10-22",0.0040033969462582,NA,"DN","D","2013-04-02",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10530","1",1474,"0108","quve","Quercus velutina",4,142.100006103516,"1.3",376.5,NA,"A","2008-10-22",1.32720735368571,419.600006103516,NA,"A","2013-04-02",1.66755108886772,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10531","1",1475,"0108","caca","Carpinus caroliniana",4.30000019073486,144.300003051758,"1.3",95.0999984741211,NA,"A","2008-10-22",0.00810146354601693,102,"M","A","2013-04-02",0.00964074758386245,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10532","1",1476,"0108","qual","Quercus alba",5.69999980926514,145.199996948242,"1.3",219.600006103516,NA,"A","2008-10-22",0.234348780752989,234.800003051758,NA,"A","2013-04-02",0.280550974375517,"PD","PD",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10534","1",1478,"0108","fram","Fraxinus americana",10.1999998092651,147.399993896484,"1.3",698.299987792969,NA,"A","2008-10-22",3.97191827166104,622.200012207031,NA,"A","2013-04-02",2.98354449134734,"A","A",NA,NA,NA,"D","","","","","",NA,1,2,"none",NA,"",2018-07-06,"Prestipino"
"10535","1",1479,"0108","caca","Carpinus caroliniana",5.59999990463257,145.300003051758,"1.3",162.800003051758,NA,"A","2008-10-22",0.0307890231126072,168.5,NA,"A","2013-04-02",0.0335361381661965,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10536","1",1480,"0108","cato","Carya tomentosa",4.59999990463257,147.300003051758,"1.3",286.899993896484,NA,"A","2008-10-22",0.504203134155372,295.200012207031,NA,"A","2013-04-02",0.543334857919084,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10537","1",1481,"0108","caca","Carpinus caroliniana",4.59999990463257,148.199996948242,"1.3",195.5,NA,"A","2008-10-22",0.0485082009945656,192.100006103516,NA,"A","2013-04-02",0.0464400234698463,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
"10538","1",1482,"0108","nysy","Nyssa sylvatica",1.5,152.800003051758,"1.3",72.6999969482422,NA,"A","2008-10-22",0.0131391846098022,84,NA,"A","2013-04-02",0.018620471164153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10539","1",1483,"0108","fram","Fraxinus americana",4.30000019073486,152,"1.3",463.399993896484,NA,"A","2008-10-22",1.43675465952866,470.899993896484,NA,"A","2013-04-02",1.49511093965714,"DS","PD",472.5,1.50774008812892,2,"CD","U","R","BB","F","",4,5,0,"DE",3,"",2018-07-06,"Prestipino"
"10540","1",1484,"0108","cagl","Carya glabra",5.19999980926514,151.800003051758,"1.3",113.599998474121,NA,"A","2008-10-22",0.0444713818782816,125.099998474121,NA,"A","2013-04-02",0.0572586679318227,"A","A",NA,NA,NA,"","","","","","",NA,NA,NA,"",NA,"",2018-07-06,"Prestipino"
