"tag","StemTag","stemID","quadrat","sp","gx","gy","dbh.2013","date.2013","agb.2013","status.2013","status.2014","date.2014","dbh.if.dead.2014","agb.if.dead.2014","status.2015","date.2015","dbh.if.dead.2015","agb.if.dead.2015","status.2016","date.2016","dbh.if.dead.2016","agb.if.dead.2016","status.2017","date.2017","dbh.if.dead.2017","agb.if.dead.2017","status.2018","date.2018","dbh.if.dead.2018","agb.if.dead.2018","Latin","Genus","Species","Family"
"60184","1",7185,"0609","caca",113.800003051758,170.800003051758,93.9000015258789,2013-05-29,0.00784995562205779,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"60185","1",7186,"0609","cagl",109.800003051758,166.399993896484,NA,2013-05-29,0,"Dead","Dead",2014-09-16,NA,NA,"Dead",2015-06-26,NA,NA,"Dead",2016-06-29,NA,NA,"Dead",2017-07-15,NA,NA,"Dead",2018-06-07,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60186","1",7187,"0609","caca",110.300003051758,170.300003051758,72.6999969482422,2013-05-29,0.00415788860382551,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"60187","1",7188,"0609","qupr",110,171.5,623.400024414062,2013-05-29,4.34937062714484,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-26,NA,NA,"Live",2016-06-29,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Quercus prinus","Quercus","prinus","Fagaceae"
"60188","1",7189,"0609","caca",112.099998474121,174.699996948242,77,2013-05-29,0.0047956988303716,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"60191","1",7192,"0609","cagl",117.800003051758,172.199996948242,101.300003051758,2013-05-29,0.0329337664140687,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-26,NA,NA,"Live",2016-06-29,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60194","1",7195,"0609","caca",114.699996948242,175.800003051758,69,2013-05-29,0.00365202635092532,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"60195","1",7196,"0609","cofl",119.599998474121,177.5,NA,2013-05-29,0,"Dead","Dead",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornus florida","Cornus","florida","Cornaceae"
"60196","1",7197,"0610","caca",116.400001525879,181.800003051758,220.199996948242,2013-05-29,0.0651836944555856,"Live","Live",2014-09-15,NA,NA,"Live",2015-06-26,NA,NA,"Live",2016-06-29,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-11,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"60198","1",7199,"0610","caca",113.5,184.5,472,2013-05-29,0.432999245158921,"Live","Live",2014-09-15,NA,NA,"Live",2015-06-26,NA,NA,"Live",2016-06-29,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-11,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"60199","1",7200,"0610","caca",116.5,188.800003051758,107.199996948242,2013-05-29,0.0109078938855637,"Live","Live",2014-09-15,NA,NA,"Live",2015-06-26,NA,NA,"Live",2016-06-29,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-11,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"60200","1",148,"0610","caca",119,191.300003051758,159.600006103516,2013-05-29,0.0293078798061322,"Live","Live",2014-09-15,NA,NA,"Live",2015-06-26,NA,NA,"Live",2016-06-29,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-11,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"60200","2",31338,"0610","caca",119,191.300003051758,131.699996948242,2013-05-29,0.0181862615528336,"Live","Live",2014-09-15,NA,NA,"Live",2015-06-26,NA,NA,"Live",2016-06-29,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-11,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"60202","1",7202,"0601","ulru",103.699996948242,1.20000004768372,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,"Dead",2015-07-01,NA,NA,"Dead",2016-06-27,NA,NA,"Dead",2017-07-15,NA,NA,"Dead",2018-07-02,NA,NA,"Ulmus rubra","Ulmus","rubra","Ulmaceae"
"60203","1",7203,"0601","quru",101.699996948242,2,107.300003051758,2013-05-28,0.0384810006475258,"Live","Live",2014-09-16,NA,NA,"Live",2015-07-01,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-02,NA,NA,"Quercus rubra","Quercus","rubra","Fagaceae"
"60205","1",7205,"0601","fram",103,2.29999995231628,59,2013-05-28,0.00866370557813711,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,"Live",2016-07-06,NA,NA,"Dead",2017-07-15,NA,NA,"Dead",2018-07-02,NA,NA,"Fraxinus americana","Fraxinus","americana","Oleaceae"
"60206","1",7206,"0601","quve",105,5.30000019073486,544.599975585938,2013-05-28,2.88795790400787,"Live","Live",2014-09-16,NA,NA,"Live",2015-07-01,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-02,NA,NA,"Quercus velutina","Quercus","velutina","Fagaceae"
"60209","1",7209,"0601","litu",101.599998474121,10.3000001907349,693.5,2013-05-28,4.15544911384655,"Live","Live",2014-09-16,NA,NA,"Live",2015-07-01,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-02,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"60209","2",33084,"0601","litu",101.599998474121,10.3000001907349,85,2013-05-28,0.0164618788561064,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"60210","1",7210,"0601","qual",104.199996948242,14.8000001907349,221.800003051758,2013-05-28,0.240714703099749,"Live","Live",2014-09-16,NA,NA,"Live",2015-07-01,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-02,NA,NA,"Quercus alba","Quercus","alba","Fagaceae"
"60212","1",7212,"0601","qual",101.599998474121,16.5,324.899993896484,2013-05-28,0.67182665653616,"Live","Live",2014-09-16,NA,NA,"Live",2015-07-01,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-02,NA,NA,"Quercus alba","Quercus","alba","Fagaceae"
"60213","1",7213,"0602","qual",101.800003051758,21,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quercus alba","Quercus","alba","Fagaceae"
"60214","1",7214,"0602","caca",103.699996948242,25.1000003814697,154,2013-05-28,0.0268200693098897,"Live","Live",2014-09-16,NA,NA,"Live",2015-07-01,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-03,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"60216","1",7216,"0602","qual",105.699996948242,23.8999996185303,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,"Dead",2015-07-01,NA,NA,"Dead",2016-06-27,NA,NA,"Dead",2017-07-15,NA,NA,"Dead",2018-07-03,NA,NA,"Quercus alba","Quercus","alba","Fagaceae"
"60217","1",7217,"0602","acru",108.5,24.2000007629395,77,2013-05-28,0.0139560083292539,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acer rubrum","Acer","rubrum","Sapindaceae"
"60219","1",7218,"0602","cato",107.199996948242,28.2000007629395,219,2013-05-28,0.248433153335046,"Live","Live",2014-09-16,NA,NA,"Live",2015-07-01,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-03,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"60220","1",7219,"0602","ceca",100.199996948242,31.7999992370605,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cercis canadensis","Cercis","canadensis","Fabaceae"
"60221","1",7220,"0602","cagl",104,34.2000007629395,75.1999969482422,2013-05-28,0.0150840812647336,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60222","1",7221,"0602","fagr",109,32.0999984741211,185.199996948242,2013-05-28,0.153063809570734,"Live","Live",2014-09-16,NA,NA,"Live",2015-07-01,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-03,NA,NA,"Fagus grandifolia","Fagus","grandifolia","Fagaceae"
"60224","1",7223,"0602","ulru",102,37.7999992370605,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ulmus rubra","Ulmus","rubra","Ulmaceae"
"60225","1",7224,"0602","prav",103.099998474121,39.0999984741211,306.100006103516,2013-05-28,0.553853104657697,"Live","Live",2014-09-16,NA,NA,"Live",2015-07-01,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-03,NA,NA,"Prunus avium","Prunus","avium","Rosaceae"
"60226","1",7225,"0602","cagl",104.199996948242,38.5999984741211,111.699996948242,2013-05-28,0.0425482891132358,"Live","Live",2014-09-16,NA,NA,"Live",2015-07-01,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-07-03,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60231","1",7230,"0603","cato",104.5,44.2000007629395,66.0999984741211,2013-05-28,0.0107573562206943,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"60232","1",7231,"0603","qupr",105.800003051758,42.4000015258789,546.200012207031,2013-05-28,3.03264073843395,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Quercus prinus","Quercus","prinus","Fagaceae"
"60236","1",7235,"0603","prav",109.599998474121,42.7999992370605,112.5,2013-05-28,0.0403257548135669,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Prunus avium","Prunus","avium","Rosaceae"
"60237","1",7236,"0603","cagl",106.900001525879,47.7000007629395,339,2013-05-28,0.780800279795192,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60239","1",7237,"0603","amar",106.900001525879,48.2999992370605,51.5,2013-05-28,0.0174049842411776,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amelanchier arborea","Amelanchier","arborea","Rosaceae"
"60241","1",7239,"0603","ulru",100.900001525879,49.2999992370605,145.100006103516,2013-05-28,0.0696433214513344,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Ulmus rubra","Ulmus","rubra","Ulmaceae"
"60243","1",7240,"0603","quru",107.800003051758,48.9000015258789,191.100006103516,2013-05-28,0.15891704609491,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Quercus rubra","Quercus","rubra","Fagaceae"
"60244","1",7241,"0603","qupr",109.400001525879,48.9000015258789,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quercus prinus","Quercus","prinus","Fagaceae"
"60246","1",7243,"0603","nysy",104.5,54.2999992370605,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nyssa sylvatica","Nyssa","sylvatica","Nyssaceae"
"60247","1",7244,"0603","nysy",104.5,55.2999992370605,145.100006103516,2013-05-28,0.0696433214513344,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Nyssa sylvatica","Nyssa","sylvatica","Nyssaceae"
"60248","1",7245,"0603","nysy",104.5,56.0999984741211,88.3000030517578,2013-05-28,0.0210046024958524,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nyssa sylvatica","Nyssa","sylvatica","Nyssaceae"
"60250","1",7247,"0603","cagl",107,58.2999992370605,467.100006103516,2013-05-28,1.80882231565528,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60252","1",7249,"0604","cagl",106.5,60.2000007629395,204.800003051758,2013-05-28,0.208403140983031,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60256","1",7252,"0604","cagl",112,62.2000007629395,484.799987792969,2013-05-28,1.99402495974118,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60260","1",7256,"0604","ulru",104,69.4000015258789,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ulmus rubra","Ulmus","rubra","Ulmaceae"
"60263","1",7259,"0604","fram",104,67.3000030517578,442.600006103516,2013-05-28,1.2821061250641,"Live","Dead",2014-09-16,NA,NA,"Dead",2015-06-29,NA,NA,"Dead",2016-06-27,NA,NA,"Dead",2017-07-15,NA,NA,"Dead",2018-06-07,NA,NA,"Fraxinus americana","Fraxinus","americana","Oleaceae"
"60264","1",7260,"0604","prse",105.199996948242,66.5,NA,2013-05-28,0,"Live","Dead",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prunus serotina","Prunus","serotina","Rosaceae"
"60265","1",7261,"0604","cagl",104.400001525879,67.8000030517578,197,2013-05-28,0.188237481410815,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60266","1",7262,"0604","cato",105.5,69.1999969482422,504.100006103516,2013-05-28,2.20884681021164,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Carya tomentosa","Carya","tomentosa","Juglandaceae"
"60267","1",7263,"0604","cagl",103,70.1999969482422,68.8000030517578,2013-05-28,0.0119474482902088,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60268","1",7264,"0604","cagl",102.699996948242,71.1999969482422,129.600006103516,2013-05-28,0.0628153918635398,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60272","1",7267,"0604","cagl",106.300003051758,79.4000015258789,492.5,2013-05-28,2.07810301352014,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60275","1",7270,"0604","nysy",107.099998474121,79.6999969482422,176.100006103516,2013-05-28,0.111126735107986,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Nyssa sylvatica","Nyssa","sylvatica","Nyssaceae"
"60277","1",7272,"0605","casp",100.699996948242,81.0999984741211,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,"Dead",2015-06-29,NA,NA,"Dead",2016-06-27,NA,NA,"Dead",2017-07-15,NA,NA,"Dead",2018-06-07,NA,NA,"Carya sp","Carya","sp","Juglandaceae"
"60281","1",7276,"0605","nysy",104.900001525879,83.1999969482422,103,2013-05-28,0.030458431804377,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Nyssa sylvatica","Nyssa","sylvatica","Nyssaceae"
"60285","1",7280,"0605","caovl",108.599998474121,87.5,82.4000015258789,2013-05-28,0.0191687247600357,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya ovalis","Carya","ovalis","Juglandaceae"
"60286","1",7281,"0605","caca",103,89,67.0999984741211,2013-05-28,0.00340735622756257,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"60287","1",7282,"0605","litu",102.099998474121,89,454,2013-05-28,1.36082633231519,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"60291","1",7286,"0605","havi",106.800003051758,90.1999969482422,53.5999984741211,2013-05-28,0.00527309701733873,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae"
"60295","1",7289,"0605","fagr",103.199996948242,94.1999969482422,125.199996948242,2013-05-28,0.0559272229328926,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Fagus grandifolia","Fagus","grandifolia","Fagaceae"
"60297","1",7291,"0605","cofl",102.699996948242,96.9000015258789,62.5,2013-05-28,0.0110788144181812,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornus florida","Cornus","florida","Cornaceae"
"60298","1",7292,"0605","litu",105.699996948242,96.9000015258789,213,2013-05-28,0.185242565536381,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"60299","1",7293,"0605","cofl",106,96.6999969482422,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornus florida","Cornus","florida","Cornaceae"
"60301","1",7295,"0606","cagl",108,101,320.5,2013-05-28,0.674006779942426,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60306","1",7300,"0606","litu",106.699996948242,104.300003051758,272,2013-05-28,0.352817074249077,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"60307","1",7301,"0606","litu",107.5,104.099998474121,91,2013-05-28,0.0197031017845284,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"60308","1",7302,"0606","caca",107.800003051758,103.199996948242,75.0999984741211,2013-05-28,0.00450717008636812,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"60309","1",7303,"0606","cofl",106.5,104.099998474121,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornus florida","Cornus","florida","Cornaceae"
"60310","1",7304,"0606","cagl",102.900001525879,107.300003051758,52.9000015258789,2013-05-28,0.00599990777596702,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60312","1",7306,"0606","unk",102.699996948242,107.599998474121,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,"Dead",2015-06-29,NA,NA,"Dead",2016-06-27,NA,NA,"Dead",2017-07-15,NA,NA,"Dead",2018-06-07,NA,NA,"Unidentified unk","Unidentified","unk","Unknown"
"60313","1",7307,"0606","litu",103.099998474121,110,83.0999984741211,2013-05-28,0.0155099075374386,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"60315","1",7309,"0606","qual",101.800003051758,112.199996948242,548,2013-05-28,2.73952389153714,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Quercus alba","Quercus","alba","Fagaceae"
"60316","1",7310,"0606","amar",101.699996948242,114,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amelanchier arborea","Amelanchier","arborea","Rosaceae"
"60317","1",7311,"0606","litu",106.400001525879,115.5,124.599998474121,2013-05-28,0.0450973019115525,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Liriodendron tulipifera","Liriodendron","tulipifera","Magnoliaceae"
"60318","1",7312,"0606","qupr",107.800003051758,111.199996948242,NA,2013-05-28,0,"Dead","Dead",2014-09-16,NA,NA,"Dead",2015-06-29,NA,NA,"Dead",2016-06-27,NA,NA,"Dead",2017-07-15,NA,NA,"Dead",2018-06-07,NA,NA,"Quercus prinus","Quercus","prinus","Fagaceae"
"60326","1",7320,"0607","caovl",101.199996948242,125.5,58,2013-05-28,0.00763673990687784,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya ovalis","Carya","ovalis","Juglandaceae"
"60327","1",7321,"0607","qupr",107.599998474121,126.900001525879,519,2013-05-28,2.63821957274672,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Quercus prinus","Quercus","prinus","Fagaceae"
"60331","1",7325,"0607","qual",103.300003051758,128.300003051758,441,2013-05-28,1.52762880976345,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Quercus alba","Quercus","alba","Fagaceae"
"60332","1",7326,"0607","caca",102.699996948242,128.199996948242,59,2013-05-28,0.00247550128760151,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpinus caroliniana","Carpinus","caroliniana","Betulaceae"
"60333","1",7327,"0607","qupr",102.800003051758,129.100006103516,385.100006103516,2013-05-28,1.1690438483088,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Quercus prinus","Quercus","prinus","Fagaceae"
"60335","1",7329,"0607","cofl",108.800003051758,131.199996948242,51.4000015258789,2013-05-28,0.00706838697628838,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cornus florida","Cornus","florida","Cornaceae"
"60337","1",7331,"0607","qupr",110,129,180.600006103516,2013-05-28,0.148198502995774,"Live","Dead",2014-09-16,NA,NA,"Dead",2015-06-29,NA,NA,"Dead",2016-06-27,NA,NA,"Dead",2017-07-15,NA,NA,"Dead",2018-06-07,NA,NA,"Quercus prinus","Quercus","prinus","Fagaceae"
"60338","1",7332,"0607","cagl",104.699996948242,129.100006103516,66.8000030517578,2013-05-28,0.0110585008018841,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carya glabra","Carya","glabra","Juglandaceae"
"60339","1",7333,"0607","fagr",106.199996948242,127.599998474121,171.399993896484,2013-05-28,0.125427431284456,"Live","Live",2014-09-16,NA,NA,"Live",2015-06-29,NA,NA,"Live",2016-06-27,NA,NA,"Live",2017-07-15,NA,NA,"Live",2018-06-07,NA,NA,"Fagus grandifolia","Fagus","grandifolia","Fagaceae"
"60340","1",149,"0607","amar",102.199996948242,134.899993896484,59.0999984741211,2013-05-28,0.0213873120397693,"Live","Live",2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amelanchier arborea","Amelanchier","arborea","Rosaceae"
