Sampling.date,Latitude,Longitude,Elevation.m,Spcode,Species.name,Tag.number,Leaf.identifier,Plant.life.form,Maturity,Exposition,dbh.2012.mm,CE.index,Leaf.fresh.mass.g,Leaf.dry.mass.g,Leaf.area.cm2,SLA,LMA
10/10/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,152150,2,tree,mature,natural environment,245,5,2.824,0.742,256.042,345.07,0.0029
10/5/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,170315,1,tree,mature,natural environment,192,3,1.901,0.605,146.855,242.74,0.0041
10/5/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,170315,2,tree,mature,natural environment,192,3,2.727,0.971,180.095,185.47,0.0054
10/5/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,170315,3,tree,mature,natural environment,192,3,2.189,0.796,164.568,206.74,0.0048
10/5/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,170315,4,tree,mature,natural environment,192,3,2.449,0.936,184.968,197.62,0.0051
9/26/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,eka1,1,tree,mature,natural environment,1025,5,1.39,0.539,64.731,120.09,0.0083
9/26/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,eka1,2,tree,mature,natural environment,1025,5,2.609,1.035,130.223,125.82,0.0079
9/26/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,eka1,3,tree,mature,natural environment,1025,5,4.06,1.651,154.016,93.29,0.0107
9/26/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,eka1,4,tree,mature,natural environment,1025,5,2.902,0.994,110.794,111.46,0.009
9/26/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,eka1,5,tree,mature,natural environment,1025,5,2.434,0.914,105.54,115.47,0.0087
10/4/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,eka15,1,tree,mature,natural environment,623,5,4.859,1.898,333.313,175.61,0.0057
10/4/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,eka15,2,tree,mature,natural environment,623,5,5.691,2.123,393.493,185.35,0.0054
10/4/2012,38.8935,78.1454,302,ploc,Platanus occidentalis,eka15,3,tree,mature,natural environment,623,5,4.263,1.537,285.735,185.9,0.0054
9/26/2012,38.8935,78.1454,302,prav,Prunus avium,22282,1,tree,mature,natural environment,411.5,4,1.11,0.413,68.737,166.43,0.006
9/26/2012,38.8935,78.1454,302,prav,Prunus avium,22282,2,tree,mature,natural environment,411.5,4,1.175,0.455,74.251,163.19,0.0061
9/26/2012,38.8935,78.1454,302,prav,Prunus avium,22282,3,tree,mature,natural environment,411.5,4,0.912,0.371,55.928,150.75,0.0066
9/26/2012,38.8935,78.1454,302,prav,Prunus avium,22282,4,tree,mature,natural environment,411.5,4,1.035,0.418,67.787,162.17,0.0062
9/26/2012,38.8935,78.1454,302,prav,Prunus avium,22282,5,tree,mature,natural environment,411.5,4,1.457,0.555,85.982,154.92,0.0065
10/5/2012,38.8935,78.1454,302,prav,Prunus avium,70202,1,tree,juvenile,natural environment,43,5,0.699,0.231,47.803,206.94,0.0048
10/5/2012,38.8935,78.1454,302,prav,Prunus avium,70202,2,tree,juvenile,natural environment,43,5,0.348,0.126,24.683,195.9,0.0051
10/5/2012,38.8935,78.1454,302,prav,Prunus avium,70202,3,tree,juvenile,natural environment,43,5,0.335,0.118,23.26,197.12,0.0051
9/14/2012,38.8935,78.1454,302,prav,Prunus avium,111182,1,tree,juvenile,natural environment,39.5,1,0.408,0.144,34.388,238.81,0.0042
9/14/2012,38.8935,78.1454,302,prav,Prunus avium,111182,2,tree,juvenile,natural environment,39.5,1,0.237,0.074,20.065,271.15,0.0037
9/14/2012,38.8935,78.1454,302,prav,Prunus avium,111182,3,tree,juvenile,natural environment,39.5,1,0.552,0.184,45.551,247.56,0.004
9/14/2012,38.8935,78.1454,302,prav,Prunus avium,111182,4,tree,juvenile,natural environment,39.5,1,0.55,0.189,42.876,226.86,0.0044
9/14/2012,38.8935,78.1454,302,prav,Prunus avium,111182,5,tree,juvenile,natural environment,39.5,1,0.271,0.088,24.204,275.05,0.0036
9/19/2012,38.8935,78.1454,302,prav,Prunus avium,151072,1,tree,mature,natural environment,349.1,3,0.334,0.119,25.785,216.68,0.0046
9/19/2012,38.8935,78.1454,302,prav,Prunus avium,151072,2,tree,mature,natural environment,349.1,3,0.265,0.083,21.171,255.07,0.0039
9/19/2012,38.8935,78.1454,302,prav,Prunus avium,151072,3,tree,mature,natural environment,349.1,3,0.179,0.062,12.651,204.05,0.0049
9/19/2012,38.8935,78.1454,302,prav,Prunus avium,151072,4,tree,mature,natural environment,349.1,3,0.356,0.123,26.117,212.33,0.0047
9/19/2012,38.8935,78.1454,302,prav,Prunus avium,151072,5,tree,mature,natural environment,349.1,3,0.552,0.191,39.755,208.14,0.0048
9/19/2012,38.8935,78.1454,302,prav,Prunus avium,151168,1,tree,mature,natural environment,385.5,4,0.664,0.226,40.276,178.21,0.0056
9/19/2012,38.8935,78.1454,302,prav,Prunus avium,151168,2,tree,mature,natural environment,385.5,4,0.376,0.12,25.096,209.13,0.0048
9/19/2012,38.8935,78.1454,302,prav,Prunus avium,151168,3,tree,mature,natural environment,385.5,4,0.415,0.139,26.381,189.79,0.0053
9/19/2012,38.8935,78.1454,302,prav,Prunus avium,151168,4,tree,mature,natural environment,385.5,4,0.506,0.161,34.549,214.59,0.0047
9/19/2012,38.8935,78.1454,302,prav,Prunus avium,151168,5,tree,mature,natural environment,385.5,4,0.613,0.192,42.627,222.02,0.0045
9/17/2012,38.8935,78.1454,302,prse,Prunus serotina,90111,1,tree,juvenile,natural environment,26.6,1,0.341,0.135,26.485,196.19,0.0051
9/17/2012,38.8935,78.1454,302,prse,Prunus serotina,90111,2,tree,juvenile,natural environment,26.6,1,0.455,0.177,35.066,198.11,0.005
9/17/2012,38.8935,78.1454,302,prse,Prunus serotina,90111,3,tree,juvenile,natural environment,26.6,1,0.477,0.186,36.262,194.96,0.0051
9/12/2012,38.8935,78.1454,302,prse,Prunus serotina,112403,1,tree,mature,natural environment,63,1,0.467,0.182,34.5,189.56,0.0053
9/12/2012,38.8935,78.1454,302,prse,Prunus serotina,112403,2,tree,mature,natural environment,63,1,0.506,0.194,35.784,184.45,0.0054
9/12/2012,38.8935,78.1454,302,prse,Prunus serotina,112403,3,tree,mature,natural environment,63,1,0.41,0.158,29.225,184.97,0.0054
9/12/2012,38.8935,78.1454,302,prse,Prunus serotina,112403,4,tree,mature,natural environment,63,1,0.521,0.193,37.253,193.02,0.0052
9/12/2012,38.8935,78.1454,302,prse,Prunus serotina,112403,5,tree,mature,natural environment,63,1,0.246,0.095,17.739,186.73,0.0054
9/26/2012,38.8935,78.1454,302,prse,Prunus serotina,eka7,1,tree,mature,natural environment,385,5,0.255,0.105,16.906,161.01,0.0062
9/26/2012,38.8935,78.1454,302,prse,Prunus serotina,eka7,2,tree,mature,natural environment,385,5,0.408,0.163,24.23,148.65,0.0067
9/26/2012,38.8935,78.1454,302,prse,Prunus serotina,eka7,3,tree,mature,natural environment,385,5,0.562,0.224,28.876,128.91,0.0078
9/26/2012,38.8935,78.1454,302,prse,Prunus serotina,eka7,4,tree,mature,natural environment,385,5,0.373,0.144,24.099,167.35,0.006
9/26/2012,38.8935,78.1454,302,prse,Prunus serotina,eka7,5,tree,mature,natural environment,385,5,0.381,0.154,24.258,157.52,0.0063
9/13/2012,38.8935,78.1454,302,qual,Quercus alba,30081,1,tree,juvenile,natural environment,17.2,2,0.499,0.23,42.641,185.4,0.0054
9/13/2012,38.8935,78.1454,302,qual,Quercus alba,30081,2,tree,juvenile,natural environment,17.2,2,0.212,0.105,18.018,171.6,0.0058
9/13/2012,38.8935,78.1454,302,qual,Quercus alba,30081,3,tree,juvenile,natural environment,17.2,2,0.373,0.175,31.16,178.06,0.0056
9/13/2012,38.8935,78.1454,302,qual,Quercus alba,30081,4,tree,juvenile,natural environment,17.2,2,0.307,0.149,25.258,169.52,0.0059
9/13/2012,38.8935,78.1454,302,qual,Quercus alba,30187,1,tree,juvenile,natural environment,20.5,1,0.76,0.344,57.563,167.33,0.006
9/13/2012,38.8935,78.1454,302,qual,Quercus alba,30187,2,tree,juvenile,natural environment,20.5,1,0.847,0.38,67.332,177.19,0.0056
9/13/2012,38.8935,78.1454,302,qual,Quercus alba,30187,3,tree,juvenile,natural environment,20.5,1,0.428,0.185,39.306,212.46,0.0047
9/19/2012,38.8935,78.1454,302,qual,Quercus alba,90586,1,tree,mature,natural environment,710,2,0.671,0.287,56.486,196.82,0.0051
9/19/2012,38.8935,78.1454,302,qual,Quercus alba,90586,2,tree,mature,natural environment,710,2,0.343,0.159,25.136,158.09,0.0063
9/19/2012,38.8935,78.1454,302,qual,Quercus alba,90586,3,tree,mature,natural environment,710,2,0.551,0.247,45.101,182.6,0.0055
9/19/2012,38.8935,78.1454,302,qual,Quercus alba,90586,4,tree,mature,natural environment,710,2,0.886,0.384,67.097,174.73,0.0057
9/19/2012,38.8935,78.1454,302,qual,Quercus alba,90586,5,tree,mature,natural environment,710,2,0.609,0.259,50.421,194.68,0.0051
9/12/2012,38.8935,78.1454,302,qual,Quercus alba,162543,1,tree,mature,natural environment,888,3,0.684,0.335,41.998,125.37,0.008
9/12/2012,38.8935,78.1454,302,qual,Quercus alba,162543,2,tree,mature,natural environment,888,3,0.739,0.355,54.168,152.59,0.0066
9/12/2012,38.8935,78.1454,302,qual,Quercus alba,162543,3,tree,mature,natural environment,888,3,0.587,0.279,47.004,168.47,0.0059
9/25/2012,38.8935,78.1454,302,qual,Quercus alba,202559,1,tree,juvenile,natural environment,45.02,3,0.285,0.129,28.9,224.03,0.0045
9/25/2012,38.8935,78.1454,302,qual,Quercus alba,202559,2,tree,juvenile,natural environment,45.02,3,0.43,0.197,43.313,219.86,0.0045
9/25/2012,38.8935,78.1454,302,qual,Quercus alba,202559,3,tree,juvenile,natural environment,45.02,3,0.206,0.092,19.879,216.08,0.0046
9/25/2012,38.8935,78.1454,302,qual,Quercus alba,202559,4,tree,juvenile,natural environment,45.02,3,0.522,0.244,50.595,207.36,0.0048
9/25/2012,38.8935,78.1454,302,qual,Quercus alba,202559,5,tree,juvenile,natural environment,45.02,3,0.69,0.33,64.826,196.44,0.0051
10/1/2012,38.8935,78.1454,302,qual,Quercus alba,eka11,1,tree,mature,natural environment,1435.1,5,0.815,0.455,31.028,68.19,0.0147
10/1/2012,38.8935,78.1454,302,qual,Quercus alba,eka11,2,tree,mature,natural environment,1435.1,5,1.568,0.795,70.804,89.06,0.0112
10/1/2012,38.8935,78.1454,302,qual,Quercus alba,eka11,3,tree,mature,natural environment,1435.1,5,1.304,0.681,53.263,78.21,0.0128
10/1/2012,38.8935,78.1454,302,qual,Quercus alba,eka11,4,tree,mature,natural environment,1435.1,5,0.547,0.308,26.3,85.39,0.0117
10/1/2012,38.8935,78.1454,302,qual,Quercus alba,eka11,5,tree,mature,natural environment,1435.1,5,1.587,0.813,68.632,84.42,0.0118
9/26/2012,38.8935,78.1454,302,qual,Quercus alba,eka9,1,tree,mature,natural environment,604.1,4,3.195,1.494,130.988,87.68,0.0114
9/26/2012,38.8935,78.1454,302,qual,Quercus alba,eka9,2,tree,mature,natural environment,604.1,4,1.414,0.677,65.692,97.03,0.0103
9/26/2012,38.8935,78.1454,302,qual,Quercus alba,eka9,3,tree,mature,natural environment,604.1,4,1.092,0.532,52.743,99.14,0.0101
9/26/2012,38.8935,78.1454,302,qupa,Quercus palustris,eka2,1,tree,mature,natural environment,647,5,0.916,0.433,47.762,110.3,0.0091
9/26/2012,38.8935,78.1454,302,qupa,Quercus palustris,eka2,2,tree,mature,natural environment,647,5,1.63,0.831,60.471,72.77,0.0137
9/26/2012,38.8935,78.1454,302,qupa,Quercus palustris,eka2,3,tree,mature,natural environment,647,5,1.236,0.592,54.652,92.32,0.0108
9/26/2012,38.8935,78.1454,302,qupa,Quercus palustris,eka2,4,tree,mature,natural environment,647,5,1.62,0.754,71.861,95.31,0.0105
9/26/2012,38.8935,78.1454,302,qupa,Quercus palustris,eka2,5,tree,mature,natural environment,647,5,1.405,0.713,52.462,73.58,0.0136
10/15/2012,38.8935,78.1454,302,qupr,Quercus prinus,12606,1,tree,mature,natural environment,223.5,5,0.572,0.243,59.451,244.65,0.0041
10/15/2012,38.8935,78.1454,302,qupr,Quercus prinus,12606,2,tree,mature,natural environment,223.5,5,0.46,0.205,41.204,201,0.005
10/15/2012,38.8935,78.1454,302,qupr,Quercus prinus,12606,3,tree,mature,natural environment,223.5,5,0.597,0.276,56.08,203.19,0.0049
10/15/2012,38.8935,78.1454,302,qupr,Quercus prinus,12606,4,tree,mature,natural environment,223.5,5,0.411,0.184,39.25,213.32,0.0047
10/15/2012,38.8935,78.1454,302,qupr,Quercus prinus,12606,5,tree,mature,natural environment,223.5,5,0.496,0.231,48.82,211.34,0.0047
9/13/2012,38.8935,78.1454,302,qupr,Quercus prinus,50287,1,tree,juvenile,natural environment,15.3,1,1.627,0.702,142.878,203.53,0.0049
9/13/2012,38.8935,78.1454,302,qupr,Quercus prinus,50287,2,tree,juvenile,natural environment,15.3,1,0.748,0.322,70.974,220.42,0.0045
9/13/2012,38.8935,78.1454,302,qupr,Quercus prinus,50287,3,tree,juvenile,natural environment,15.3,1,0.833,0.365,75.09,205.73,0.0049
9/13/2012,38.8935,78.1454,302,qupr,Quercus prinus,50293,1,tree,juvenile,natural environment,14.1,1,1.487,0.639,133.382,208.74,0.0048
9/13/2012,38.8935,78.1454,302,qupr,Quercus prinus,50293,2,tree,juvenile,natural environment,14.1,1,1.099,0.693,136.186,196.52,0.0051
9/13/2012,38.8935,78.1454,302,qupr,Quercus prinus,50293,3,tree,juvenile,natural environment,14.1,1,0.303,0.129,31.05,240.7,0.0042
10/5/2012,38.8935,78.1454,302,qupr,Quercus prinus,141026,1,tree,mature,natural environment,177.1,2,1.883,0.775,163.222,210.61,0.0047
10/5/2012,38.8935,78.1454,302,qupr,Quercus prinus,141026,2,tree,mature,natural environment,177.1,2,1.627,0.656,145.126,221.23,0.0045
10/5/2012,38.8935,78.1454,302,qupr,Quercus prinus,141026,3,tree,mature,natural environment,177.1,2,1.696,0.68,137.004,201.48,0.005
10/5/2012,38.8935,78.1454,302,qupr,Quercus prinus,141026,4,tree,mature,natural environment,177.1,2,1.294,0.54,116.906,216.49,0.0046
9/13/2012,38.8935,78.1454,302,quru,Quercus rubra,30185,1,tree,juvenile,natural environment,20.9,1,0.647,0.91,81.231,89.26,0.0112
9/13/2012,38.8935,78.1454,302,quru,Quercus rubra,30185,2,tree,juvenile,natural environment,20.9,1,0.361,0.161,34.78,216.02,0.0046
9/13/2012,38.8935,78.1454,302,quru,Quercus rubra,30185,3,tree,juvenile,natural environment,20.9,1,0.983,0.936,88.115,94.14,0.0106
9/13/2012,38.8935,78.1454,302,quru,Quercus rubra,30185,4,tree,juvenile,natural environment,20.9,1,1.397,0.654,118.126,180.62,0.0055
9/14/2012,38.8935,78.1454,302,quru,Quercus rubra,131378,1,tree,juvenile,natural environment,41.5,1,1.074,0.487,89.14,183.04,0.0055
9/14/2012,38.8935,78.1454,302,quru,Quercus rubra,131378,2,tree,juvenile,natural environment,41.5,1,1.119,0.449,91.108,202.91,0.0049
9/14/2012,38.8935,78.1454,302,quru,Quercus rubra,131378,3,tree,juvenile,natural environment,41.5,1,0.315,0.149,27.259,182.95,0.0055
9/14/2012,38.8935,78.1454,302,quru,Quercus rubra,131378,4,tree,juvenile,natural environment,41.5,1,0.832,0.388,67.796,174.73,0.0057
9/26/2012,38.8935,78.1454,302,quru,Quercus rubra,eka9,1,tree,mature,natural environment,971.5,5,1.457,0.685,75.136,109.69,0.0091
9/26/2012,38.8935,78.1454,302,quru,Quercus rubra,eka9,2,tree,mature,natural environment,971.5,5,1.698,0.777,90.6,116.6,0.0086
9/26/2012,38.8935,78.1454,302,quru,Quercus rubra,eka9,3,tree,mature,natural environment,971.5,5,1.412,0.64,77.113,120.49,0.0083
9/26/2012,38.8935,78.1454,302,quru,Quercus rubra,eka9,4,tree,mature,natural environment,971.5,5,1.477,0.9,100.637,111.82,0.0089
9/26/2012,38.8935,78.1454,302,quru,Quercus rubra,eka9,5,tree,mature,natural environment,971.5,5,0.869,0.41,50.002,121.96,0.0082
10/12/2012,38.8935,78.1454,302,quve,Quercus velutina,22458,1,tree,juvenile,natural environment,39.5,3,1.156,0.525,99.17,188.9,0.0053
10/12/2012,38.8935,78.1454,302,quve,Quercus velutina,22458,2,tree,juvenile,natural environment,39.5,3,1.423,0.644,113.524,176.28,0.0057
10/12/2012,38.8935,78.1454,302,quve,Quercus velutina,22458,3,tree,juvenile,natural environment,39.5,3,1.585,0.682,133.773,196.15,0.0051
10/12/2012,38.8935,78.1454,302,quve,Quercus velutina,22458,4,tree,juvenile,natural environment,39.5,3,1.858,0.835,150.352,180.06,0.0056
10/12/2012,38.8935,78.1454,302,quve,Quercus velutina,22458,5,tree,juvenile,natural environment,39.5,3,1.668,0.749,140.387,187.43,0.0053
10/15/2012,38.8935,78.1454,302,quve,Quercus velutina,22573,1,tree,mature,natural environment,288,4,2.328,1.025,179.307,174.93,0.0057
10/15/2012,38.8935,78.1454,302,quve,Quercus velutina,22573,2,tree,mature,natural environment,288,4,1.298,0.556,108.554,195.24,0.0051
10/15/2012,38.8935,78.1454,302,quve,Quercus velutina,22573,3,tree,mature,natural environment,288,4,2.002,0.853,165.822,194.4,0.0051
10/15/2012,38.8935,78.1454,302,quve,Quercus velutina,22573,4,tree,mature,natural environment,288,4,1.273,0.511,108.212,211.77,0.0047
10/15/2012,38.8935,78.1454,302,quve,Quercus velutina,22573,5,tree,mature,natural environment,288,4,2.344,1.014,179.684,177.2,0.0056
10/15/2012,38.8935,78.1454,302,quve,Quercus velutina,22573,6,tree,mature,natural environment,288,4,3,1.277,236.209,184.97,0.0054
10/5/2012,38.8935,78.1454,302,quve,Quercus velutina,70016,1,tree,mature,natural environment,513.1,3,1.237,0.562,97.534,173.55,0.0058
10/5/2012,38.8935,78.1454,302,quve,Quercus velutina,70016,2,tree,mature,natural environment,513.1,3,1.269,0.585,102.278,174.83,0.0057
10/5/2012,38.8935,78.1454,302,quve,Quercus velutina,70016,3,tree,mature,natural environment,513.1,3,1.705,0.768,125.993,164.05,0.0061
10/5/2012,38.8935,78.1454,302,quve,Quercus velutina,70016,4,tree,mature,natural environment,513.1,3,0.465,0.2,41.139,205.7,0.0049
10/5/2012,38.8935,78.1454,302,quve,Quercus velutina,70016,5,tree,mature,natural environment,513.1,3,2.201,1.02,160.317,157.17,0.0064
10/5/2012,38.8935,78.1454,302,romu,Rosa multiflora,80002,1,shrub,juvenile,natural environment,21,5,0.084,0.033,9.014,273.15,0.0037
10/5/2012,38.8935,78.1454,302,romu,Rosa multiflora,80002,2,shrub,juvenile,natural environment,21,5,0.093,0.038,9.289,244.45,0.0041
10/5/2012,38.8935,78.1454,302,romu,Rosa multiflora,80002,3,shrub,juvenile,natural environment,21,5,0.055,0.022,6.27,285,0.0035
10/10/2012,38.8935,78.1454,302,romu,Rosa multiflora,Q907,1,shrub,juvenile,natural environment,10,5,0.128,0.045,14.523,322.73,0.0031
10/10/2012,38.8935,78.1454,302,romu,Rosa multiflora,Q907,2,shrub,juvenile,natural environment,10,5,0.209,0.082,23.881,291.23,0.0034
10/10/2012,38.8935,78.1454,302,romu,Rosa multiflora,Q907,3,shrub,juvenile,natural environment,10,5,0.169,0.056,17.469,311.95,0.0032
10/11/2012,38.8935,78.1454,302,romu,Rosa multiflora,Q104,1,shrub,juvenile,natural environment,10,5,0.468,0.188,35.536,189.02,0.0053
10/11/2012,38.8935,78.1454,302,romu,Rosa multiflora,Q104,2,shrub,juvenile,natural environment,10,5,0.24,0.087,21.513,247.28,0.004
10/11/2012,38.8935,78.1454,302,romu,Rosa multiflora,Q104,3,shrub,juvenile,natural environment,10,5,0.168,0.06,17.416,290.27,0.0034
10/11/2012,38.8935,78.1454,302,romu,Rosa multiflora,Q105,1,shrub,juvenile,natural environment,10,5,0.435,0.171,23.545,137.69,0.0073
10/11/2012,38.8935,78.1454,302,romu,Rosa multiflora,Q105,2,shrub,juvenile,natural environment,10,5,0.306,0.107,16.84,157.38,0.0064
10/11/2012,38.8935,78.1454,302,romu,Rosa multiflora,Q105,3,shrub,juvenile,natural environment,10,5,0.329,0.117,18.439,157.6,0.0063
10/5/2012,38.8935,78.1454,302,rops,Robinia pseudoacacia,160014,1,tree,juvenile,natural environment,61.5,4,1.522,0.661,148.94,225.33,0.0044
10/5/2012,38.8935,78.1454,302,rops,Robinia pseudoacacia,160014,2,tree,juvenile,natural environment,61.5,4,1.574,0.698,153.157,219.42,0.0046
10/5/2012,38.8935,78.1454,302,rops,Robinia pseudoacacia,160014,3,tree,juvenile,natural environment,61.5,4,1.856,0.926,164.289,177.42,0.0056
10/5/2012,38.8935,78.1454,302,rops,Robinia pseudoacacia,160014,4,tree,juvenile,natural environment,61.5,4,1.077,0.454,119.447,263.1,0.0038
10/5/2012,38.8935,78.1454,302,rops,Robinia pseudoacacia,160014,5,tree,juvenile,natural environment,61.5,4,1.364,0.733,137.801,188,0.0053
10/12/2012,38.8935,78.1454,302,rops,Robinia pseudoacacia,eka22,1,tree,mature,natural environment,392.1,5,1.884,1.013,70.846,69.94,0.0143
10/12/2012,38.8935,78.1454,302,rops,Robinia pseudoacacia,eka22,2,tree,mature,natural environment,392.1,5,0.937,0.474,112.505,237.35,0.0042
10/12/2012,38.8935,78.1454,302,rops,Robinia pseudoacacia,eka23,1,tree,juvenile,natural environment,33,5,3.08,0.86,107.935,125.51,0.008
10/12/2012,38.8935,78.1454,302,rops,Robinia pseudoacacia,eka23,2,tree,juvenile,natural environment,33,5,3.08,1.325,116.896,88.22,0.0113
10/12/2012,38.8935,78.1454,302,rops,Robinia pseudoacacia,eka23,3,tree,juvenile,natural environment,33,5,3.078,1.278,124.736,97.6,0.0102
10/12/2012,38.8935,78.1454,302,rops,Robinia pseudoacacia,eka23,4,tree,juvenile,natural environment,33,5,2.792,0.977,117.631,120.4,0.0083
10/15/2012,38.8935,78.1454,302,ruoc,Rubus occidentalis,Q431,1,shrub,juvenile,natural environment,10,4,0.538,0.206,52.602,255.35,0.0039
10/15/2012,38.8935,78.1454,302,ruoc,Rubus occidentalis,Q431,2,shrub,juvenile,natural environment,10,4,0.432,0.167,38.308,229.39,0.0044
10/15/2012,38.8935,78.1454,302,ruoc,Rubus occidentalis,Q431,3,shrub,juvenile,natural environment,10,4,0.684,0.239,52.099,217.99,0.0046
10/11/2012,38.8935,78.1454,302,rupe,Rubus pensilvanicus,eka20,1,shrub,juvenile,natural environment,10,5,1.573,0.569,115.146,202.37,0.0049
10/11/2012,38.8935,78.1454,302,rupe,Rubus pensilvanicus,eka20,2,shrub,juvenile,natural environment,10,5,1.806,0.653,335.347,513.55,0.0019
10/11/2012,38.8935,78.1454,302,rupe,Rubus pensilvanicus,eka20,3,shrub,juvenile,natural environment,10,5,2.527,0.945,201.06,212.76,0.0047
10/4/2012,38.8935,78.1454,302,ruph,Rubus phoenicolasius,eka12,1,shrub,juvenile,natural environment,10,5,1.05,0.425,106.223,249.94,0.004
10/4/2012,38.8935,78.1454,302,ruph,Rubus phoenicolasius,eka12,2,shrub,juvenile,natural environment,10,5,0.957,0.389,96.107,247.06,0.004
10/4/2012,38.8935,78.1454,302,ruph,Rubus phoenicolasius,eka12,3,shrub,juvenile,natural environment,10,5,1.354,0.543,129.639,238.75,0.0042
10/4/2012,38.8935,78.1454,302,ruph,Rubus phoenicolasius,eka14,1,shrub,juvenile,natural environment,10,5,1.884,0.859,199.075,231.75,0.0043
10/4/2012,38.8935,78.1454,302,ruph,Rubus phoenicolasius,eka14,2,shrub,juvenile,natural environment,10,5,1.96,0.783,203.232,259.56,0.0039
10/11/2012,38.8935,78.1454,302,ruph,Rubus phoenicolasius,eka14,3,shrub,juvenile,natural environment,10,5,1.928,0.766,201.422,262.95,0.0038
10/11/2012,38.8935,78.1454,302,ruph,Rubus phoenicolasius,Q106,1,shrub,juvenile,natural environment,10,4,1.128,0.417,124.697,299.03,0.0033
10/11/2012,38.8935,78.1454,302,ruph,Rubus phoenicolasius,Q106,2,shrub,juvenile,natural environment,10,4,1.706,0.659,175.665,266.56,0.0038
10/11/2012,38.8935,78.1454,302,ruph,Rubus phoenicolasius,Q106,3,shrub,juvenile,natural environment,10,4,1.695,0.67,177.934,265.57,0.0038
10/11/2012,38.8935,78.1454,302,ruph,Rubus phoenicolasius,Q518,1,shrub,juvenile,natural environment,10,3,1.504,0.504,162.427,322.28,0.0031
10/11/2012,38.8935,78.1454,302,ruph,Rubus phoenicolasius,Q518,2,shrub,juvenile,natural environment,10,3,1.171,0.421,149.494,355.09,0.0028
10/11/2012,38.8935,78.1454,302,ruph,Rubus phoenicolasius,Q518,3,shrub,juvenile,natural environment,10,3,1.348,0.467,150.889,323.1,0.0031
9/26/2012,38.8935,78.1454,302,saal,Sassafras albidum,22310,1,tree,mature,natural environment,150,5,1.369,0.47,86.661,184.39,0.0054
9/26/2012,38.8935,78.1454,302,saal,Sassafras albidum,22310,2,tree,mature,natural environment,150,5,0.54,0.348,55.602,159.78,0.0063
9/26/2012,38.8935,78.1454,302,saal,Sassafras albidum,22310,3,tree,mature,natural environment,150,5,0.92,0.331,57.583,173.97,0.0057
9/26/2012,38.8935,78.1454,302,saal,Sassafras albidum,22310,4,tree,mature,natural environment,150,5,1.74,0.632,106.728,168.87,0.0059
9/26/2012,38.8935,78.1454,302,saal,Sassafras albidum,22310,5,tree,mature,natural environment,150,5,1.23,0.408,80.361,196.96,0.0051
9/13/2012,38.8935,78.1454,302,saal,Sassafras albidum,50264,1,tree,juvenile,natural environment,16.8,1,1.424,0.412,94.115,228.43,0.0044
9/13/2012,38.8935,78.1454,302,saal,Sassafras albidum,50264,2,tree,juvenile,natural environment,16.8,1,2.078,0.495,155.591,314.33,0.0032
9/13/2012,38.8935,78.1454,302,saal,Sassafras albidum,50264,3,tree,juvenile,natural environment,16.8,1,1.06,0.412,63.728,154.68,0.0065
9/13/2012,38.8935,78.1454,302,saal,Sassafras albidum,60261,1,tree,juvenile,natural environment,21,2,3.182,0.985,232.94,236.49,0.0042
9/13/2012,38.8935,78.1454,302,saal,Sassafras albidum,60261,2,tree,juvenile,natural environment,21,2,1.063,0.424,126.473,298.29,0.0034
9/13/2012,38.8935,78.1454,302,saal,Sassafras albidum,60261,3,tree,juvenile,natural environment,21,2,2.549,0.784,197.242,251.58,0.004
9/17/2012,38.8935,78.1454,302,saal,Sassafras albidum,100399,1,tree,juvenile,natural environment,21.5,3,1.348,0.472,92.908,196.84,0.0051
9/17/2012,38.8935,78.1454,302,saal,Sassafras albidum,100399,2,tree,juvenile,natural environment,21.5,3,0.805,0.301,58.481,194.29,0.0051
9/17/2012,38.8935,78.1454,302,saal,Sassafras albidum,100399,3,tree,juvenile,natural environment,21.5,3,1.494,0.487,121.634,249.76,0.004
9/17/2012,38.8935,78.1454,302,saal,Sassafras albidum,100399,4,tree,juvenile,natural environment,21.5,3,0.744,0.251,60.63,241.55,0.0041
10/5/2012,38.8935,78.1454,302,saal,Sassafras albidum,150808,1,tree,mature,natural environment,323.8,2,1.359,0.377,107.276,284.55,0.0035
10/5/2012,38.8935,78.1454,302,saal,Sassafras albidum,150808,2,tree,mature,natural environment,323.8,2,1.162,0.316,90.579,286.64,0.0035
10/5/2012,38.8935,78.1454,302,saal,Sassafras albidum,150808,3,tree,mature,natural environment,323.8,2,0.915,0.255,74.564,292.41,0.0034
10/5/2012,38.8935,78.1454,302,saal,Sassafras albidum,150808,4,tree,mature,natural environment,323.8,2,0.762,0.214,63.589,297.14,0.0034
