quadrat,tag,stem,sp,lx,ly,codes.2013,dbh.2013,status.2015,status.2016,status. 2017,new.status,dbh.if.dead,perc.crown,crown.position,fad1,fad2,fad3,fad4,DF,liana.load,fraxinus.crown thinning,fraxinus.epicormic growth,EABF,DE.count,Old comments,2018 comments,cored,Date,surveyors
1901,190048,2,ulru,6.7,17.4,DS,176.8999939,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1901,190057,1,acru,19.1,18.3,,101.8000031,A,AU,AU,DS,101,3,I,R,F,,,,,,,,,only epicormics alive,,,6/26/2018,Prestipino
1901,190058,1,fram,19.5,19.6,,40.09999847,A,A,A,A,,,S,,,,,,,1,0,none,,,,,6/26/2018,Prestipino
1902,190059,1,ulru,10.3,2,DS,104.1999969,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190060,1,litu,13,4.1,,280.6000061,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190061,1,saal,16.8,2.4,DS,201.8999939,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190065,1,litu,18.8,0.4,,539,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190067,1,litu,19,2.2,,726.0999756,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190071,1,litu,20,4.3,,211.6000061,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190074,1,juni,10.2,6,,384.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190075,1,litu,5.5,10.3,M,518,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190075,2,litu,5.5,10.3,S,122,A,DS,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190082,1,litu,9.7,13.7,,507.5,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190088,1,cofl,18.2,10,DC,113,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190089,1,ulru,14.2,11.1,DS,222,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190090,1,litu,18.6,15.4,,593.5,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190108,1,litu,12.5,17,,530.0999756,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190115,1,litu,4.8,18.6,,923.5,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1902,190118,1,ulru,0.1,16,DS,159.8000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1903,190135,1,litu,10.2,4.3,,527.5999756,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1903,190136,1,casp,11,4.5,DS,407,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1903,190172,1,acne,12,7.2,DC,182,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1903,190184,1,saal,9.7,10.3,DS,302.8999939,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1903,190202,1,unk,4.2,7.4,DS,182.5,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1903,190250,1,juni,19,11.5,,350.5,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1903,190353,1,ploc,2.2,17.3,,122.5,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1903,190388,1,rops,17.4,13.7,DC,285.2000122,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1903,190394,1,fram,18.8,13.5,,178.1000061,A,A,A,A,,,CD,,,,,,,1,0,DE,4,,,,6/26/2018,Prestipino
1903,190402,1,ulru,16.9,19.7,DS,296.2000122,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1904,190413,1,litu,14.7,5.6,,1001.599976,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1904,190421,1,fram,14.6,9.9,,155.6000061,A,A,A,A,,,I,,,,,,,1,0,none,,,,,6/26/2018,Prestipino
1904,190422,1,fram,14.6,10.7,,110.1999969,A,A,A,A,,,I,,,,,,,1,0,"VB, DE, W",4,,,,6/26/2018,Prestipino
1904,190425,1,juni,17.4,15.7,DS,355.5,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1904,190426,1,litu,11,16,,1016.200012,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1904,190428,1,litu,10.7,18.9,,134.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1904,190429,1,litu,12.5,19.1,,724.9000244,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1904,190430,1,unk,8.2,19.1,DC,149,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1904,190603,1,saal,3.9,2.8,,203.3999939,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1904,190612,1,unk,9.8,2.5,DC,332.2000122,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1905,190431,1,fram,11.6,1.1,,48.20000076,A,A,A,AU,,,S,,,,,,,4,2,VB,,,,,6/26/2018,Prestipino
1905,190432,1,fram,9.2,4,,62.79999924,A,A,A,A,,,I,,,,,,,1,0,none,,,,,6/26/2018,Prestipino
1905,190433,1,fram,9.3,5.8,,89.5,A,A,A,A,,,I,,,,,,,1,0,none,,,,,6/26/2018,Prestipino
1905,190435,1,fram,14.8,11.4,,62.5,A,A,A,A,,,I,,,,,,,1,0,none,,,,,6/26/2018,Prestipino
1905,190437,1,fram,12.9,13.9,DC,51.09999847,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1905,190438,1,litu,13,13.8,,701.2000122,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1905,190439,1,litu,19.6,15.9,,805,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1905,190440,1,fram,18.9,19.6,,64.90000153,A,A,A,A,,,I,,,,,,,2,1,none,,,,,6/26/2018,Prestipino
1905,190624,1,fram,2.5,4,,54.90000153,A,A,A,A,,,I,,,,,,,2,0,none,,,,,6/26/2018,Prestipino
1905,190626,1,ceca,7.5,9.8,DC,109.3000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1905,190627,1,ulru,6.2,14.7,DC,148.6999969,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1905,190628,1,litu,4.9,14.1,,637.5,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1905,190630,1,litu,10,17.2,,510,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1905,190631,1,fram,2.2,13.2,,134,A,A,A,A,,,I,,,,,,,1,0,"AS, DE",1,,,,6/26/2018,Prestipino
1906,190441,1,litu,12.5,1,,218.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1906,190442,1,litu,11.7,0.7,,159,A,A,A,DS,162,3,I,F,R,BB,,,,,,,,,,,6/26/2018,Prestipino
1906,190443,1,litu,10.9,0.3,,643.0999756,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1906,190445,1,litu,18.9,8.7,,598,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1906,190447,1,litu,12.3,7.3,,709.4000244,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1906,190451,1,litu,18.5,15,,544.4000244,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1906,190452,1,litu,14.6,15.8,,443.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1906,190454,1,litu,17.8,18.6,,600.5,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1906,190455,1,litu,14.7,19,,299.6000061,A,A,A,DS,300.5,4,I,F,K,I,,,,,,,,,,,6/26/2018,Prestipino
1906,190632,1,litu,1.8,1.4,,451.2000122,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1906,190633,1,litu,0.3,5.4,,593.0999756,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1906,190634,1,litu,2.3,6.4,,694.5999756,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1906,190635,1,fagr,7.6,4.8,,182.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1906,190636,1,litu,6.9,7.5,,401.2000122,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1906,190639,1,litu,8.5,17.7,,170,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1906,190640,1,fram,2.5,15.8,,58.09999847,A,A,A,A,,,I,,,,,,,2,2,none,,,,,6/26/2018,Prestipino
1907,190459,1,litu,15.5,5.1,,391.5,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190461,1,litu,17.4,5.6,,227.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190463,1,ulru,18.6,7.5,DS,106.9000015,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190470,1,fram,18.4,14.3,,72.90000153,A,A,A,DS,76,4,I,I,BB,,,,,5,1,"SS, DE",1,,,,6/26/2018,Prestipino
1907,190474,1,fram,15.9,19.7,DC,51.09999847,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190641,1,litu,2.9,2.8,,210.3000031,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190642,1,saal,3.2,3.2,,332.2000122,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190643,1,saal,3.7,3.6,"I,C",267.6000061,A,DS,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190645,1,litu,9,0.8,,650.9000244,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190646,1,fram,10.3,1.1,,56.79999924,A,A,A,A,,,I,,,,,,,4,2,"SS, AS",,,,,6/26/2018,Prestipino
1907,190648,1,litu,7.3,6.2,,625.2000122,A,A,A,A,,,,,,,,,,,,,,tag missing,,,6/26/2018,Prestipino
1907,190650,1,litu,4.5,8.4,,674.7999878,A,A,A,A,,,,,,,,,,,,,,,tag missing,,6/26/2018,Prestipino
1907,190653,1,ulru,13.4,14.7,DS,118.5,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190654,1,saal,12.8,15.6,DS,181.8000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190655,1,litu,12.9,16.1,,545.5999756,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190658,1,litu,10.6,16.7,,473.2000122,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190659,1,fram,10.2,12.6,,46.20000076,A,A,A,A,,,I,,,,,,,2,2,VB,,,,,6/26/2018,Prestipino
1907,190660,1,saal,7.7,15.2,DS,350,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190661,1,litu,6.3,13.6,,276.2000122,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190664,1,litu,1.1,13.3,I,598.5999756,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190665,1,litu,0.2,13.9,,210.5,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1907,190666,1,fram,2.1,19.3,,64.19999695,A,A,A,A,,,I,,,,,,,1,1,VB,,,,,6/26/2018,Prestipino
1908,190478,1,litu,14.4,5,DS,160,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1908,190479,1,litu,17.5,8.1,,285,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1908,190483,1,juni,19.2,16.7,,447.8999939,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1908,190488,1,fram,12.6,9.6,B,81,A,A,AU,DS,77,1,S, B,R,BB,,,,5,0,AS,0,old break at ?2 m,old break at ?2 m,,6/26/2018,Prestipino
1908,190491,1,litu,5.1,19.6,,488.1000061,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1908,190667,1,litu,1.8,3.6,,254,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1908,190670,1,litu,8,3.2,,548.9000244,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1908,190675,1,litu,6.9,9.2,,798.0999756,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1908,190677,1,litu,5.8,11.5,,539.0999756,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1908,190678,1,litu,3.7,12,,356.5,A,A,A,A,,,,,,,,,,,,,,,,,6/26/2018,Prestipino
1909,190497,1,litu,3.6,6.2,,152.1999969,A,A,A,A,,,,,,,,,,,,,,,,,6/25/2018,Prestipino
1909,190498,1,cagl,0.7,8.8,,466,A,A,A,A,,,,,,,,,,,,,,,,,6/25/2018,Prestipino
1909,190499,1,litu,3.9,9.5,,258,A,A,A,A,,,,,,,,,,,,,,,,,6/25/2018,Prestipino
1909,190501,1,caco,6.5,14.8,,180,A,A,A,A,,,,,,,,,,,,,,,,,6/25/2018,Prestipino
1909,190504,1,caco,5.4,19,,136,A,A,A,A,,,,,,,,,,,,,,,,,6/25/2018,Prestipino
1909,190680,1,quru,15.6,0.5,I,634.5,A,A,A,A,,,,,,,,,,,,,,1 huge branch dead,,,6/25/2018,Prestipino
1909,190683,1,cagl,11.5,2.2,,259.7999878,A,A,A,A,,,,,,,,,,,,,,,,,6/25/2018,Prestipino
1909,190687,1,caco,15.9,8.8,,142.5,A,A,A,A,,,,,,,,,,,,,,,,,6/25/2018,Prestipino
1909,190689,1,ulru,12.3,12.3,DC,148.5,PD,PD,PD,PD,,,,,,,,,,,,,,,,,6/25/2018,Prestipino
1909,190694,1,quru,18.2,14.7,I,1265.5,A,A,A,A,,,,,,,,,,,,,,,,,6/25/2018,Prestipino
1909,190696,1,qupr,19.4,12.5,,213,A,A,A,A,,,,,,,,,,,,,,,,,6/25/2018,Prestipino
1910,190512,1,litu,3,3,,204.1000061,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino
1910,190513,1,litu,3.4,3.9,,157.1999969,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino
1910,190514,1,litu,7.4,9,,449.1000061,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino
1910,190517,1,litu,6.2,9.2,,242.6000061,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino
1910,190519,1,litu,1.1,9,,244.6999969,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino
1910,190524,1,litu,6.6,14.5,,661.2000122,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino
1910,190525,1,quru,8.9,16.7,,225.8999939,A,DS,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino
1910,190528,1,qupr,2.1,17.4,L,133.1000061,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino
1910,190703,1,fram,17,2.9,,684.4000244,A,A,A,DS,697,3,D,U,BB,DF,,5,,5,0,"W, SS, AS, DE",5,heavy epicormic near dead/snapped branch,,,7/11/2018,Prestipino
1910,190704,1,caco,15.2,4.3,,200.1999969,A,A,A,A,,,,,,,,,,,,,,tag missing,,,7/11/2018,Prestipino
1910,190712,1,litu,17.8,13.4,M,638.9000244,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino
1910,190713,1,tiam,17.9,15.4,DS,408,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino
1910,190715,1,litu,14.9,14,,747.5,A,A,A,A,,,,,,,,,,,,,,tag missing,,,7/11/2018,Prestipino
1910,190716,1,litu,19.7,16.4,,568.7000122,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino
1911,190534,1,litu,0.3,1.2,,111.5,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1911,190535,1,quru,3.4,3.9,,120,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1911,190538,1,fram,6.1,8.9,,155.8000031,A,A,A,A,,,I,,,,,,,3,4,"VB, W, SS",,,,,7/11/2018,Prestipino/Wilson
1911,190539,1,ulam,2.8,9,,140,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1911,190541,1,fram,1.5,9,,278,A,A,A,A,,,CD,,,,,,,1,2,"VB, W",,,,,7/11/2018,Prestipino/Wilson
1911,190544,1,tiam,5.5,13.3,,147,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1911,190546,1,fram,7.2,15.6,DS,274,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1911,190549,1,frni,11.6,19.4,,161.5,A,A,DS,PD,170,4,I,BB,,,,,,5,0,"DE,SS",7,,,,7/11/2018,Prestipino/Wilson
1911,190719,1,saal,19.9,1.5,DC,217.8000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1911,190721,1,fram,17.5,1.4,,89.19999695,A,A,A,A,,,S,,,,,,,1,0,"VB, W",,,,,7/11/2018,Prestipino/Wilson
1911,190722,1,fram,18,2.8,,234.1999969,A,A,A,A,,,I,,,,,,,2,2,W,,,,,7/11/2018,Prestipino/Wilson
1911,190726,1,tiam,12.9,3.2,M,606,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1911,190727,1,acru,12,2.5,DC,224,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1911,190728,1,cagl,11.7,1.6,,138.1999969,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1911,190729,1,fram,14.3,7.4,,146,A,A,A,A,,,I,,,,,,,1,0,none,,,,,7/11/2018,Prestipino/Wilson
1911,190734,1,fram,13.9,10,,104,A,A,A,A,,,I,,,,,,,1,2,"SS, DE",3,,,,7/11/2018,Prestipino/Wilson
1911,190735,1,fram,12.1,11,,173.8000031,A,A,DS,PD,174,3,I,BB,,,,,4,5,0,DE,2,crown covered in vines,,,7/11/2018,Prestipino/Wilson
1911,190737,1,ulru,16.7,13.8,,102,A,A,AU,DS,109,2,S,DF,R,BB,F,5,3,,,,,,liana load most likely motivated death,,7/11/2018,Prestipino/Wilson
1911,190740,1,frni,16.7,18.2,,91,A,A,DS,PD,91,3,S,BB,R,,,,4,5,0,"VB,AS,DE",1,,,,7/11/2018,Prestipino/Wilson
1912,190552,1,caco,1.3,4.3,DS,353.7000122,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190553,1,ulru,1.8,5.2,DC,313.7000122,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190555,1,tiam,6.5,1,,315,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190557,1,tiam,7,9.7,M,331.2999878,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190557,2,tiam,7,9.7,S,301.8999939,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190557,3,tiam,7,9.7,S,120.5999985,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190559,1,tiam,8.9,11.5,M,265.7000122,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190559,2,tiam,8.9,11.5,S,232.8000031,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190560,1,tiam,7.5,11.5,,139.1000061,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190562,1,frni,3.8,13.8,,413.8999939,A,A,A,A,,,I,,,,,,,1,2,none,,old break at ?8 m,,,7/11/2018,Prestipino/Wilson
1912,190565,1,fram,1.4,17.3,,178.5,A,A,A,A,,,I,,,,,,,1,0,W,,,,,7/11/2018,Prestipino/Wilson
1912,190567,1,fram,0.2,18.3,,69.09999847,A,A,A,A,,,I,,,,,,,1,0,VB,,,,,7/11/2018,Prestipino/Wilson
1912,190568,1,juni,2.6,18.8,,903,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190571,1,ceca,5.8,18.6,B,109.8000031,DS,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190744,1,caco,18.6,2.2,,360.6000061,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190747,1,fram,18.3,2.9,,71.19999695,DS,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190749,1,caco,16.1,2.2,,160,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190750,1,fram,14.5,0.7,,156.1000061,A,A,AU,AU,,,I,,,,,,,4,3,"W, VB, DE",2,,,,7/11/2018,Prestipino/Wilson
1912,190755,1,ulru,13.4,3.2,I,131.1999969,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190762,1,caco,16.9,8.2,,121.0999985,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190765,1,fram,12.5,11.5,DS,32.59999847,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190767,1,fram,14.7,14.1,,138.1999969,A,A,AU,A,,,I,,,,,,,4,5,"SS, W",,tag on ground,,,7/11/2018,Prestipino/Wilson
1912,190770,1,fram,14.2,16.9,,196.1999969,A,A,A,A,,,CD,,,,,,,3,4,"VB, SS",,,,,7/11/2018,Prestipino/Wilson
1912,190773,1,ceca,19.7,16,,100.3000031,A,A,DS,PD,102,2,S,U,R,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190774,1,frni,18,18.2,,110.4000015,A,AU,DS,PD,111,4,S,BB,,,,,,5,0,DE,1,only epicormics alive,,,7/11/2018,Prestipino/Wilson
1912,190775,1,caco,18.9,19.4,,117.5999985,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1912,190847,1,ulru,3.4,13.4,DS,176.1000061,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190573,1,frni,10.1,1,,68.90000153,A,A,A,A,,,S,,,,,,,2,1,SS,,,,,7/11/2018,Prestipino/Wilson
1913,190574,1,juni,5.4,8.6,,465.8999939,A,A,A,A,,,,,,,,,,,,,,tag missing,,,7/11/2018,Prestipino/Wilson
1913,190575,1,ulru,5.9,8.7,,138.1999969,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190576,1,unk,0,0,DN,137.8000031,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190577,1,fram,2,15.2,,125.1999969,A,A,A,A,,,S,,,,,,,1,0,W,,,vines,,7/11/2018,Prestipino/Wilson
1913,190580,1,ulru,3.6,15.4,DC,302.3999939,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190581,1,frni,1.6,18.1,DC,219,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190582,1,nysy,5,18.5,,272.7999878,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190583,1,unk,6.2,17.9,DS,503.7999878,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190585,1,nysy,4.9,17.2,,128.1000061,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190776,1,ulru,16.8,0.1,DN,136,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190777,1,litu,14.5,0.4,,595,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190778,1,fram,12.8,2.7,,66.59999847,A,A,AU,DS,73,4,S,I,BB,,,,,5,0,"VB, AS, DE",3,,STINGING NETTLE IS HERE,,7/11/2018,Prestipino/Wilson
1913,190778,2,fram,12.8,2.7,DC,29.79999924,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190779,1,litu,13.4,5,,506.8999939,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190780,1,ulru,16,4.3,,110,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190781,1,caco,15.5,6.1,,230,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190782,1,caco,19.5,5.8,DC,102,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190785,1,ceca,15.9,10.6,,107.6999969,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190786,1,ulru,12.5,10.3,DS,124.5,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190787,1,ulru,9.5,16.1,DS,186,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1913,190788,1,fram,13.6,7.8,"M,B",83.19999695,A,A,A,A,,,S,,,,,,,1,0,"AS, W, VB",, y = 17; old break, y = 17; old break,,7/11/2018,Prestipino/Wilson
1913,190788,2,fram,13.6,7.8,S,26.10000038,A,A,A,A,,,S,,,,,,,1,0,VB,,,,,7/11/2018,Prestipino/Wilson
1913,190790,1,litu,15.7,18,DS,237.1999969,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1914,190586,1,ulru,2.3,1.1,,155,A,A,A,A,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1914,190588,1,unk,7.1,0,DC,134.5,PD,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1914,190591,1,fram,7.6,3.7,,110.1999969,A,A,A,A,,,I,,,,,,,1,0,none,,,,,7/11/2018,Prestipino/Wilson
1914,190593,1,fram,8.8,5.4,,51.59999847,A,A,A,A,,,I,,,,,,,2,0,"VB, SS",,,,,7/11/2018,Prestipino/Wilson
1914,190594,1,fram,4.2,9.7,,94.09999847,DC,PD,PD,PD,,,,,,,,,,,,,,,,,7/11/2018,Prestipino/Wilson
1914,190596,1,fram,0.7,10.1,,113.4000015,A,A,A,A,,,I,,,,,,,3,2,"SS, W",,,liana,,7/11/2018,Prestipino/Wilson
1914,190597,1,quru,4.2,11.2,,550.7000122,A,A,A,A,,,,,,,,,,,,,,tag on ground,tag on ground,,7/11/2018,Prestipino/Wilson
1914,190599,1,fram,4.2,14.4,,71.59999847,A,A,A,AU,,,I,,,,,,,4,1,"AS, SS, W",,,break @ 5m,,7/11/2018,Prestipino/Wilson
