quadrat,tag,stem,species,code.2013,dbh.2013,previous.condition,new.condition,perc.crown ,crown.position,fad.1,fad.2,fad.3,liana.load,comments,date,surveyors
609,60171,3,caca,S,63.20000076,A,A,,,,,,,,9/16/2014,Gonzalez
609,60172,1,cagl,,264,A,A,,,,,,,,9/16/2014,Gonzalez
609,60174,1,caca,M,81,A,A,,,,,,,,9/16/2014,Gonzalez
609,60175,1,cagl,,140.5,A,A,,,,,,,,9/16/2014,Gonzalez
609,60177,1,unk,DC,526.0999756,DC,PD,,,,,,,,9/16/2014,Gonzalez
609,60178,1,caca,M,77.90000153,A,A,,,,,,,,9/16/2014,Gonzalez
609,60179,1,caca,,53.40000153,A,A,,,,,,,,9/16/2014,Gonzalez
609,60184,1,caca,,93.90000153,A,A,,,,,,,,9/16/2014,Gonzalez
609,60185,1,cagl,DN,152.6999969,DN,PD,,,,,,,,9/16/2014,Gonzalez
609,60186,1,caca,,72.69999695,A,A,,,,,,,,9/16/2014,Gonzalez
609,60187,1,qupr,,623.4000244,A,A,,,,,,,,9/16/2014,Gonzalez
609,60188,1,caca,M,77,A,A,,,,,,,,9/16/2014,Gonzalez
609,60191,1,cagl,,101.3000031,A,A,,,,,,,,9/16/2014,Gonzalez
609,60194,1,caca,,69,A,A,,,,,,,,9/16/2014,Gonzalez
609,60195,1,cofl,DC,69.30000305,DC,PD,,,,,,,,9/16/2014,Gonzalez
609,60366,1,acru,M,68,A,A,,,,,,,,9/16/2014,Gonzalez
609,60367,1,caca,,63.5,A,A,,,,,,,,9/16/2014,Gonzalez
609,60369,1,caca,M,88.40000153,A,A,,,,,,,,9/16/2014,Gonzalez
609,60370,1,cofl,,93,A,A,,,,,,,,9/16/2014,Gonzalez
609,60371,1,cofl,DC,61.79999924,DC,PD,,,,,,,,9/16/2014,Gonzalez
609,60372,1,caca,,69,A,A,,,,,,,,9/16/2014,Gonzalez
609,60377,1,qual,,449,A,A,,,,,,,,9/16/2014,Gonzalez
609,60378,1,cagl,,462,A,A,,,,,,,,9/16/2014,Gonzalez
609,60380,1,caca,,70.90000153,A,A,,,,,,,,9/16/2014,Gonzalez
609,60382,1,qupr,DN,52.59999847,DN,PD,,,,,,,,9/16/2014,Gonzalez
609,60383,1,cato,,122.5999985,A,A,,,,,,,,9/16/2014,Gonzalez
609,60384,1,fagr,,156.1000061,A,A,,,,,,,,9/16/2014,Gonzalez
609,60386,1,cagl,,292.5,A,A,,,,,,,,9/16/2014,Gonzalez
609,60387,1,caca,,66.5,A,A,,,,,,,,9/16/2014,Gonzalez
610,60196,1,caca,,220.1999969,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60198,1,caca,,472,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60199,1,caca,M,107.1999969,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60200,1,caca,"M,L",159.6000061,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60200,2,caca,"S,L",131.6999969,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60392,1,ulru,DS,81.90000153,DS,PD,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60395,1,havi,M,56.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60399,1,ulru,DC,66.19999695,DC,PD,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60400,1,caca,M,66.30000305,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60403,1,cagl,,290.2999878,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60404,1,nysy,,183.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60405,1,caca,,92.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60406,1,nysy,,159.8000031,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60407,1,cato,,288.2999878,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60409,1,nysy,,64.19999695,A,DS,1,S,U,DF,,0,Rotting at bottom ,9/15/2014,Sedaghatpour; Wang
610,60410,1,fram,,459.7999878,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60413,1,caca,M,108,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60504,1,cofl,,50.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60505,1,caca,M,76.80000305,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60505,2,caca,S,59.09999847,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60506,1,caca,M,82.90000153,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60507,1,qual,M,380,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
610,60507,2,qual,S,264.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60414,1,quru,DS,912,DS,PD,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60415,1,caca,M,84.59999847,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60416,1,caca,M,74.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60416,2,caca,S,55.20000076,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60419,1,qual,,232.1000061,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60421,1,cato,,64,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60423,1,caca,M,55.20000076,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60424,1,nysy,,114.0999985,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60425,1,quru,,621.9000244,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60511,1,caca,M,105,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60512,1,caca,M,72.80000305,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60512,2,caca,S,56,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60512,3,caca,S,53.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60513,1,qual,,336.3999939,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60516,1,caca,,67.90000153,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60521,1,fagr,,119.8000031,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60522,1,quru,,290.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60528,1,cato,,148.6000061,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60531,1,fram,,119.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60532,1,quve,,497.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60534,1,cato,,238.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60535,1,caca,,59.29999924,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60536,1,cato,,118.5999985,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60537,1,litu,,538.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
611,60539,1,quru,,493.2000122,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
612,60426,1,fagr,,301.8999939,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
612,60427,1,quve,,425,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
612,60428,1,qual,,418.1000061,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
612,60430,1,tiam,,87,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
612,60431,1,caco,,180.1000061,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
612,60432,1,caco,,452,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
612,60433,1,caca,"M,L",187,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
612,60540,1,cagl,,358.8999939,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
612,60542,1,cato,,441.2999878,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
612,60543,1,fagr,M,142.3000031,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
612,60544,1,nysy,M,185,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60435,1,caca,M,97.90000153,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60436,1,caca,,103.4000015,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60437,1,quru,,533,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60438,1,litu,,211.3000031,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60440,1,litu,,120.0999985,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60441,1,caca,"DC,R",83.5,DC,PD,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60441,2,caca,DC,64,DC,PD,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60442,1,caca,DC,118.0999985,DC,PD,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60443,1,caca,DS,70.09999847,DS,PD,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60444,1,litu,,464.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60445,1,libe,"DC,R",51.90000153,DC,PD,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60447,1,acru,P,213.1999969,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60545,1,fram,,205.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60547,1,cagl,,100.1999969,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60548,1,qual,,417,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60549,1,quve,,410,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60550,1,quru,,538.4000244,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60551,1,litu,,503,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60552,1,caca,,150.8999939,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
613,60555,1,acru,,284.6000061,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
614,60449,1,acru,,157,A,A,,,,,,,,9/12/2014,Herrmann
614,60450,1,litu,,656,A,A,,,,,,,,9/12/2014,Herrmann
614,60452,1,unk,DS,167.1000061,DS,PD,,,,,,,,9/12/2014,Herrmann
614,60453,1,ulam,DS,208.3000031,DS,PD,,,,,,,,9/12/2014,Herrmann
614,60454,1,caca,,97.30000305,A,A,,,,,,,,9/12/2014,Herrmann
614,60455,1,frni,,140,A,A,,,,,,,,9/12/2014,Herrmann
614,60456,1,caca,M,64.5,A,A,,,,,,,,9/12/2014,Herrmann
614,60457,1,caca,,99.5,A,A,,,,,,,,9/12/2014,Herrmann
614,60556,1,caco,,240.1999969,A,A,,,,,,,,9/12/2014,Herrmann
614,60557,1,fram,,397.7999878,A,A,,,,,,,,9/12/2014,Herrmann
614,60558,1,caca,M,67,A,A,,,,,,,,9/12/2014,Herrmann
614,60558,2,caca,S,65.19999695,A,A,,,,,,,,9/12/2014,Herrmann
614,60560,1,ulru,DS,278.1000061,DS,PD,,,,,,,,9/12/2014,Herrmann
614,60561,1,caca,,53,A,A,,,,,,,,9/12/2014,Herrmann
614,60562,1,fagr,,124,A,A,,,,,,,,9/12/2014,Herrmann
614,60563,1,caca,,87.5,A,A,,,,,,,,9/12/2014,Herrmann
614,60564,1,caca,,76.19999695,A,A,,,,,,,,9/12/2014,Herrmann
614,60566,1,fagr,,194.1999969,A,A,,,,,,,,9/12/2014,Herrmann
614,60567,1,litu,,536.7999878,A,A,,,,,,,,9/12/2014,Herrmann
614,60568,1,caca,,90.30000305,A,A,,,,,,,,9/12/2014,Herrmann
614,60569,1,caca,,89.5,A,A,,,,,,,,9/12/2014,Herrmann
614,60570,1,caco,,396.1000061,A,A,,,,,,,,9/12/2014,Herrmann
614,60571,1,caca,,116,A,A,,,,,,,,9/12/2014,Herrmann
614,60572,1,unk,DC,221.3000031,DC,PD,,,,,,,,9/12/2014,Herrmann
614,60573,1,tiam,,258.5,A,A,,,,,,,,9/12/2014,Herrmann
615,60458,1,fagr,,269.5,A,A,,,,,,,,9/12/2014,Herrmann
615,60459,1,fagr,,99.69999695,A,A,,,,,,,,9/12/2014,Herrmann
615,60460,1,unk,DS,277.7999878,DS,PD,,,,,,,,9/12/2014,Herrmann
615,60460,2,unk,DS,212.1999969,DS,PD,,,,,,,,9/12/2014,Herrmann
615,60461,1,quve,DS,530.2000122,DS,PD,,,,,,,,9/12/2014,Herrmann
615,60462,1,fagr,,209.5,A,A,,,,,,,,9/12/2014,Herrmann
615,60463,1,juni,,468,A,A,,,,,,,,9/12/2014,Herrmann
615,60464,1,caca,,51.90000153,A,A,,,,,,,,9/12/2014,Herrmann
615,60465,1,unk,DC,193.1999969,DC,PD,,,,,,,,9/12/2014,Herrmann
615,60467,1,fagr,,193.8000031,A,A,,,,,,,,9/12/2014,Herrmann
615,60468,1,caca,M,67.30000305,A,A,,,,,,,,9/12/2014,Herrmann
615,60469,1,cofl,,70,A,A,,,,,,,,9/12/2014,Herrmann
615,60470,1,unk,DC,246.3999939,DC,PD,,,,,,,,9/12/2014,Herrmann
615,60574,1,ceca,,62.29999924,A,DS,4,S,U,DF,,0,,9/12/2014,Herrmann
615,60575,1,caca,M,51.09999847,A,A,,,,,,,,9/12/2014,Herrmann
615,60576,1,caca,,95.09999847,A,A,,,,,,,,9/12/2014,Herrmann
615,60577,1,litu,,546.2000122,A,A,,,,,,,,9/12/2014,Herrmann
615,60578,1,caca,B,78.5,A,A,,,,,,,,9/12/2014,Herrmann
615,60579,1,caca,,76.09999847,A,A,,,,,,,,9/12/2014,Herrmann
615,60580,1,fagr,,155,A,A,,,,,,,,9/12/2014,Herrmann
615,60581,1,litu,,685.0999756,A,A,,,,,,,,9/12/2014,Herrmann
615,60582,1,quru,,285.1000061,A,A,,,,,,,,9/12/2014,Herrmann
615,60583,1,qual,,135.8999939,A,A,,,,,,,,9/12/2014,Herrmann
615,60584,1,fagr,,132.5,A,A,,,,,,,,9/12/2014,Herrmann
615,60585,1,caca,,154.6999969,A,A,,,,,,,,9/12/2014,Herrmann
615,60586,1,caca,,62.5,A,A,,,,,,,,9/12/2014,Herrmann
615,60587,1,caca,,70.5,A,A,,,,,,,,9/12/2014,Herrmann
615,60588,1,caco,,292.2999878,A,A,,,,,,,,9/12/2014,Herrmann
615,60589,1,caca,M,83.59999847,A,A,,,,,,,,9/12/2014,Herrmann
615,60589,2,caca,S,60.09999847,A,A,,,,,,,,9/12/2014,Herrmann
615,60590,1,litu,,612,A,A,,,,,,,Tag lost,9/12/2014,Herrmann
615,60591,1,havi,DN,66.5,DN,PD,,,,,,,,9/12/2014,Herrmann
615,60592,1,cagl,,182.5,A,A,,,,,,,,9/12/2014,Herrmann
616,60471,1,caca,DC,121.9000015,DC,PD,,,,,,,,9/12/2014,Herrmann
616,60472,1,caca,DC,165.5,DC,PD,,,,,,,,9/12/2014,Herrmann
616,60473,1,havi,"DC,R",59.5,DC,PD,,,,,,,,9/12/2014,Herrmann
616,60474,1,fram,,292.1000061,A,A,,,,,,,,9/12/2014,Herrmann
616,60476,1,caca,M,86.09999847,A,A,,,,,,,,9/12/2014,Herrmann
616,60477,1,tiam,,170.5,A,A,,,,,,,,9/12/2014,Herrmann
616,60483,1,caca,,153.1000061,A,A,,,,,,,,9/12/2014,Herrmann
616,60484,1,qual,,470,A,A,,,,,,,,9/12/2014,Herrmann
616,60485,1,cato,,390,A,A,,,,,,,,9/12/2014,Herrmann
616,60486,1,fagr,,171.1999969,A,A,,,,,,,,9/12/2014,Herrmann
616,60487,1,tiam,,231.6999969,A,A,,,,,,,,9/12/2014,Herrmann
616,60488,1,ulru,P,111,A,DN,,,,,,,,9/12/2014,Herrmann
616,60493,1,ploc,,333.1000061,A,A,,,,,,,,9/12/2014,Herrmann
616,60494,1,cato,,224.8000031,A,A,,,,,,,,9/12/2014,Herrmann
616,60495,1,havi,M,52.20000076,A,A,,,,,,,,9/12/2014,Herrmann
616,60498,1,caca,DN,64.09999847,DN,PD,,,,,,,,9/12/2014,Herrmann
616,60499,1,caca,P,70,A,A,,,,,,,,9/12/2014,Herrmann
616,60500,1,caca,,109.3000031,A,A,,,,,,,,9/12/2014,Herrmann
616,60595,1,fram,,402,A,A,,,,,,,,9/12/2014,Herrmann
616,60596,1,fagr,,201.1999969,A,A,,,,,,,,9/12/2014,Herrmann
616,60597,1,vipr,DS,79.80000305,DS,PD,,,,,,,,9/12/2014,Herrmann
616,60600,1,caca,,182,A,A,,,,,,,,9/12/2014,Herrmann
617,62001,1,acru,,74.19999695,A,A,,,,,,,,9/12/2014,Herrmann
617,62002,1,cagl,,165,A,A,,,,,,,,9/12/2014,Herrmann
617,62004,1,nysy,,69.19999695,A,A,,,,,,,,9/12/2014,Herrmann
617,62006,1,fram,DN,64.59999847,DN,PD,,,,,,,,9/12/2014,Herrmann
617,62007,1,quve,,468.7000122,A,A,,,,,,,,9/12/2014,Herrmann
617,62009,1,cofl,B,89.59999847,A,A,,,,,,,,9/12/2014,Herrmann
617,62010,1,havi,,63.59999847,A,A,,,,,,,,9/12/2014,Herrmann
617,62011,1,quve,,396,A,A,,,,,,,,9/12/2014,Herrmann
617,62014,1,amar,DC,55.90000153,DC,PD,,,,,,,,9/12/2014,Herrmann
617,62015,1,cato,,57.5,A,A,,,,,,,,9/12/2014,Herrmann
617,62016,1,cato,L,69,A,A,,,,,,,,9/12/2014,Herrmann
617,62017,1,unk,DC,627,DC,PD,,,,,,,,9/12/2014,Herrmann
617,62018,1,cagl,,59.5,A,A,,,,,,,,9/12/2014,Herrmann
617,62019,1,quru,,736.9000244,A,A,,,,,,,,9/12/2014,Herrmann
617,62020,1,amar,,102,A,A,,,,,,,,9/12/2014,Herrmann
617,62022,1,quve,,525,A,A,,,,,,,,9/12/2014,Herrmann
617,62024,1,cato,,74.5,A,A,,,,,,,,9/12/2014,Herrmann
617,62026,1,cagl,,140.6000061,A,A,,,,,,,,9/12/2014,Herrmann
617,62027,1,cato,,54.09999847,A,A,,,,,,,,9/12/2014,Herrmann
617,62028,1,cagl,,87.90000153,A,A,,,,,,,,9/12/2014,Herrmann
617,62029,1,fagr,,185.8999939,A,A,,,,,,,,9/12/2014,Herrmann
617,62030,1,cagl,,86.69999695,A,A,,,,,,,,9/12/2014,Herrmann
617,62034,1,nysy,,61.29999924,A,A,,,,,,,,9/12/2014,Herrmann
617,62038,1,cagl,,58.79999924,A,A,,,,,,,,9/12/2014,Herrmann
617,62040,1,cofl,,57.20000076,A,A,,,,,,,,9/12/2014,Herrmann
617,62041,1,qual,,532,A,A,,,,,,,,9/12/2014,Herrmann
617,62045,1,nysy,,93,A,A,,,,,,,,9/12/2014,Herrmann
617,62046,1,fagr,,117,A,A,,,,,,,,9/12/2014,Herrmann
617,62047,1,cato,,87.09999847,A,A,,,,,,,,9/12/2014,Herrmann
617,62048,1,nysy,,130.5,A,A,,,,,,,,9/12/2014,Herrmann
617,62049,1,unk,DC,555,DC,PD,,,,,,,,9/12/2014,Herrmann
617,62050,1,cato,,351,A,A,,,,,,,,9/12/2014,Herrmann
617,62050,2,cato,,147.5,A,A,,,,,,,,9/12/2014,Herrmann
617,62052,1,cagl,,76,A,A,,,,,,,,9/12/2014,Herrmann
617,62053,1,ceca,M,57.09999847,A,A,,,,,,,,9/12/2014,Herrmann
617,62054,1,cagl,,88.69999695,A,A,,,,,,,,9/12/2014,Herrmann
617,63047,1,fram,,71.30000305,A,A,,,,,,,,9/12/2014,Herrmann
618,62055,1,fagr,,131.1000061,A,A,,,,,,,,9/12/2014,Herrmann
618,62056,1,qual,,84,A,A,,,,,,,,9/12/2014,Herrmann
618,62057,1,litu,,97.5,A,A,,,,,,,,9/12/2014,Herrmann
618,62059,1,fagr,,154,A,A,,,,,,,,9/12/2014,Herrmann
618,62060,1,litu,,177.8000031,A,A,,,,,,,,9/12/2014,Herrmann
618,62061,1,quru,,122.9000015,A,A,,,,,,,,9/12/2014,Herrmann
618,62062,1,cagl,,81.09999847,A,A,,,,,,,,9/12/2014,Herrmann
618,62063,1,cofl,DS,52.70000076,DS,PD,,,,,,,,9/12/2014,Herrmann
618,62064,1,unk,DN,238.1999969,DN,PD,,,,,,,,9/12/2014,Herrmann
618,62066,1,qual,,554,A,A,,,,,,,,9/12/2014,Herrmann
618,62069,1,cagl,,69.30000305,A,A,,,,,,,,9/12/2014,Herrmann
618,62070,1,cato,,144.5,A,A,,,,,,,,9/12/2014,Herrmann
618,62071,1,fagr,,119,A,A,,,,,,,,9/12/2014,Herrmann
618,62072,1,litu,,138.3000031,A,A,,,,,,,,9/12/2014,Herrmann
618,62073,1,cagl,,89.90000153,A,A,,,,,,,,9/12/2014,Herrmann
618,62074,1,litu,,166,A,A,,,,,,,,9/12/2014,Herrmann
618,62075,1,cagl,,76.5,A,A,,,,,,,,9/12/2014,Herrmann
618,62076,1,qual,DS,489.3999939,DS,PD,,,,,,,,9/12/2014,Herrmann
618,62077,1,unk,DS,758,DS,PD,,,,,,,,9/12/2014,Herrmann
618,62078,1,qupr,DS,104.5999985,DS,PD,,,,,,,,9/12/2014,Herrmann
618,62079,1,cagl,,129.5,A,A,,,,,,,,9/12/2014,Herrmann
618,62081,1,cagl,,69,A,A,,,,,,,,9/12/2014,Herrmann
618,62082,1,litu,,275.2999878,A,A,,,,,,,,9/12/2014,Herrmann
618,62084,1,cagl,,124,A,A,,,,,,,,9/12/2014,Herrmann
618,62086,1,caca,,50.09999847,A,A,,,,,,,,9/12/2014,Herrmann
618,62087,1,cagl,,139.6000061,A,A,,,,,,,,9/12/2014,Herrmann
618,62088,1,nysy,,87.09999847,A,A,,,,,,,,9/12/2014,Herrmann
618,62089,1,caca,J,63.5,A,A,,,,,,,,9/12/2014,Herrmann
619,62090,1,nysy,,101,A,A,,,,,,,,9/12/2014,Herrmann
619,62091,1,cato,,187.1000061,A,A,,,,,,,,9/12/2014,Herrmann
619,62092,1,cato,,252.1000061,A,A,,,,,,,,9/12/2014,Herrmann
619,62093,1,litu,,157.6999969,A,A,,,,,,,,9/12/2014,Herrmann
619,62094,1,amar,"DS,R",89.59999847,DS,PD,,,,,,,,9/12/2014,Herrmann
619,62095,1,cato,,162.1999969,A,A,,,,,,,,9/12/2014,Herrmann
619,62096,1,nysy,,70,A,A,,,,,,,,9/12/2014,Herrmann
619,62098,1,caca,,79.90000153,A,A,,,,,,,,9/12/2014,Herrmann
619,62100,1,cato,,124.9000015,A,A,,,,,,,,9/12/2014,Herrmann
619,62102,1,litu,,518,A,A,,,,,,,,9/12/2014,Herrmann
619,62103,1,quru,,715.0999756,A,A,,,,,,,,9/12/2014,Herrmann
619,62105,1,cato,,432.8999939,A,A,,,,,,,,9/12/2014,Herrmann
619,62106,1,amar,,59.5,A,A,,,,,,,,9/12/2014,Herrmann
619,62107,1,cagl,,65.09999847,A,A,,,,,,,,9/12/2014,Herrmann
619,62108,1,fagr,,110,A,A,,,,,,,,9/12/2014,Herrmann
619,62111,1,nysy,,59.09999847,A,A,,,,,,,,9/12/2014,Herrmann
619,62114,1,quve,,279.8999939,A,A,,,,,,,,9/12/2014,Herrmann
619,62116,1,cagl,,73.80000305,A,A,,,,,,,,9/12/2014,Herrmann
619,62117,1,nysy,,78,A,A,,,,,,,,9/12/2014,Herrmann
619,62118,1,cato,,57.90000153,A,A,,,,,,,,9/12/2014,Herrmann
619,62119,1,unk,DC,61,DC,PD,,,,,,,,9/12/2014,Herrmann
619,62120,1,cato,,132.5,A,A,,,,,,,,9/12/2014,Herrmann
619,62121,1,cato,,112,A,A,,,,,,,,9/12/2014,Herrmann
619,62122,1,cato,,120.1999969,A,A,,,,,,,,9/12/2014,Herrmann
619,62123,1,qual,,726,A,A,,,,,,,,9/12/2014,Herrmann
619,62124,1,cato,,57.09999847,A,A,,,,,,,,9/12/2014,Herrmann
619,62126,1,amar,"X,R",54.5,A,DN,,,,,,,,9/12/2014,Herrmann
620,62127,1,cagl,,111.0999985,A,A,,,,,,,,9/12/2014,Herrmann
620,62128,1,quve,,831,A,A,,,,,,,,9/12/2014,Herrmann
620,62129,1,acru,,113.9000015,A,A,,,,,,,,9/12/2014,Herrmann
620,62130,1,ceca,,63.70000076,A,A,,,,,,,,9/12/2014,Herrmann
620,62131,1,litu,,614,A,A,,,,,,,,9/12/2014,Herrmann
620,62133,1,cato,,80.30000305,A,A,,,,,,,,9/12/2014,Herrmann
620,62135,1,caca,,77.80000305,A,A,,,,,,,,9/12/2014,Herrmann
620,62136,1,cagl,,285.2999878,A,A,,,,,,,,9/12/2014,Herrmann
620,62137,1,cato,,240.3999939,A,A,,,,,,,,9/12/2014,Herrmann
620,62138,1,cato,,255.6000061,A,A,,,,,,,,9/12/2014,Herrmann
620,62139,1,caovl,,203.6000061,A,A,,,,,,,,9/12/2014,Herrmann
620,62140,1,ceca,,66.19999695,A,A,,,,,,,,9/12/2014,Herrmann
620,62142,1,ceca,,97.5,A,A,,,,,,,,9/12/2014,Herrmann
620,62143,1,cato,,81.5,A,A,,,,,,,,9/12/2014,Herrmann
620,62144,1,litu,,744.5,A,A,,,,,,,,9/12/2014,Herrmann
620,62145,1,nysy,,100.5999985,A,A,,,,,,,,9/12/2014,Herrmann
620,62146,1,nysy,,63.5,A,A,,,,,,,,9/12/2014,Herrmann
620,62147,1,caca,M,81.09999847,A,A,,,,,,,,9/12/2014,Herrmann
620,62148,1,qual,,349.7999878,A,A,,,,,,,,9/12/2014,Herrmann
620,62149,1,nysy,,124.8000031,A,A,,,,,,,,9/12/2014,Herrmann
620,62150,1,caca,,104.5,A,A,,,,,,,,9/12/2014,Herrmann
620,62151,1,caca,M,59.09999847,A,A,,,,,,,,9/12/2014,Herrmann
620,62151,2,caca,S,56.20000076,A,A,,,,,,,,9/12/2014,Herrmann
620,62152,1,caca,,87.5,A,A,,,,,,,,9/12/2014,Herrmann
620,62155,1,caca,M,87.69999695,A,A,,,,,,,,9/12/2014,Herrmann
620,62156,1,nysy,,216.1999969,A,A,,,,,,,,9/12/2014,Herrmann
620,62157,1,nysy,,141.1999969,A,A,,,,,,,,9/12/2014,Herrmann
621,62158,1,cato,,209.3000031,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62159,1,ceca,,81.09999847,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62160,1,nysy,,166.8999939,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62161,1,nysy,DC,87,DC,PD,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62162,1,cagl,,183.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62163,1,nysy,,59.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62164,1,nysy,,162.8999939,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62166,1,unk,DS,225,DS,PD,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62167,1,caca,,65.40000153,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62168,1,nysy,,72.5,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62169,1,nysy,,149,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62170,1,nysy,,170.1999969,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62171,1,qual,,653.9000244,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62172,1,cagl,,210.8999939,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62173,1,nysy,,167.8000031,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
621,62174,1,nysy,,162.6999969,A,A,,,,,,,,9/15/2014,Sedaghatpour; Wang
