"tag","coreID","sp","1734","1735","1736","1737","1738","1739","1740","1741","1742","1743","1744","1745","1746","1747","1748","1749","1750","1751","1752","1753","1754","1755","1756","1757","1758","1759","1760","1761","1762","1763","1764","1765","1766","1767","1768","1769","1770","1771","1772","1773","1774","1775","1776","1777","1778","1779","1780","1781","1782","1783","1784","1785","1786","1787","1788","1789","1790","1791","1792","1793","1794","1795","1796","1797","1798","1799","1800","1801","1802","1803","1804","1805","1806","1807","1808","1809","1810","1811","1812","1813","1814","1815","1816","1817","1818","1819","1820","1821","1822","1823","1824","1825","1826","1827","1828","1829","1830","1831","1832","1833","1834","1835","1836","1837","1838","1839","1840","1841","1842","1843","1844","1845","1846","1847","1848","1849","1850","1851","1852","1853","1854","1855","1856","1857","1858","1859","1860","1861","1862","1863","1864","1865","1866","1867","1868","1869","1870","1871","1872","1873","1874","1875","1876","1877","1878","1879","1880","1881","1882","1883","1884","1885","1886","1887","1888","1889","1890","1891","1892","1893","1894","1895","1896","1897","1898","1899","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
90752,"90752","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,0.509,0.298,0.287,0.257,0.225,0.223,0.19,0.297,0.243,0.298,0.231,0.155,0.23,0.137,0.21,0.133,0.076,0.065,0.02,0.025,0.118,0.03,0.074,0.13,0.086,0.157,0.187,0.231,0.228,0.148,0.415,0.156,0.193,0.273,0.453,0.384,0.365,0.32,0.244,0.431,0.524,0.354,0.233,0.211,0.164,0.152,0.139,0.083,0.043,0.19,0.102,0.151,0.094,0.091,0.103,0.156,0.182,0.18,0.187,0.139,0.119,0.108,0.23,0.104,0.084,0.135,0.095,0.136,0.081,0.141,0.119,0.156,0.189,0.158,0.131,0.209,0.143,0.167,0.121,0.145,0.128,0.121,0.183,0.391,0.905,0.636,0.554,0.73,0.822,1.235,0.884,1.119,0.971,0.704,1.569,0.383,1.029,1.022,0.625,0.515,0.591,0.388,0.219,0.095,0.117,0.139,0.109,0.128,0.069,0.125,0.106,0.191,0.175,0.138,0.164,0.164,0.1,0.12,0.133,0.132,0.154,0.082,0.09,0.069,0.054,0.123,0.139,0.212,0.352,0.177,0.143,0.166,0.097,0.138,0.128,0.191,0.158,0.213,0.247,0.323,0.174,0.222,0.339,0.541,0.492,0.465,0.482,0.512,0.552,0.623,0.635,0.704,0.442,0.571,0.729,0.679,0.723,0.486,0.693,0.524,0.541,0.64,0.578,0.919,0.926,0.988,0.883,0.829,1.034,1.233,0.916,1.331,1.332,0.822,0.867,0.709,0.636,0.697,0.68,1.009,0.682,1.009,0.824,0.967,0.688,0.635,1.382,1.549,1.396,1.05,0.995,1.203,0.71,0.968,1.225,1.125,0.723,0.945,1.102,0.978,0.997,1.053,1.244,NA,NA,NA,NA,NA,NA,NA,NA
92046,"92046","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255,0.302,0.272,0.241,0.208,0.581,1.405,1.554,1.037,1.744,1.529,1.727,1.117,1.205,0.866,0.882,1.264,0.916,1.337,0.769,0.706,0.879,0.937,0.857,0.59,0.812,0.393,0.6,0.67,0.754,1.023,1.902,2.039,1.59,1.463,1.63,1.597,1.251,0.848,1.366,0.767,0.879,0.968,0.967,0.864,0.704,0.87,0.741,0.929,0.792,0.659,0.782,0.983,1.097,0.725,0.713,0.759,0.743,0.669,0.552,0.682,0.719,0.395,0.674,0.615,0.719,0.657,0.485,0.601,0.507,0.933,1.139,0.875,0.559,0.619,0.909,1.003,0.811,0.412,0.456,0.526,0.63,1,1.103,1.177,1.363,1.091,1.345,1.122,1.216,1.042,1.239,0.88,1.294,1.403,1.505,1.221,0.949,0.952,1.072,0.926,0.967,0.625,0.935,0.76,0.868,0.522,0.618,0.985,0.858,0.852,0.614,0.586,0.692,0.67,0.849,1.12,0.852,0.685,0.738,0.669,0.87,0.788,1.064,1.155,NA,NA,NA,NA,NA,NA,NA,NA
100990,"100990","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.088,1.076,1.062,0.76,0.807,0.571,0.491,0.712,0.531,0.435,0.52,0.582,0.511,0.742,0.662,0.643,0.481,0.576,0.743,0.718,1.194,1.072,0.983,1.258,1.822,1.398,1.767,1.1,0.933,1.872,2.506,2.549,2.583,2.341,1.675,1.98,1.312,0.978,0.899,0.821,0.33,0.485,0.498,0.434,1.061,0.834,1.013,0.785,0.605,0.784,0.253,0.23,0.21,0.216,0.178,0.215,0.224,0.21,0.32,0.456,0.348,0.43,0.578,0.642,0.687,0.934,0.829,0.704,0.816,1.063,1.326,0.931,0.984,1.026,1.438,1.039,0.737,0.941,1.31,1.158,0.991,1.071,1.226,1.228,1.837,1.698,1.428,1.779,1.115,1.122,1.195,1.088,1.31,1.225,1.379,0.944,1.3,1.516,1.373,1.385,1.444,1.247,1.089,0.823,1.197,1.292,1.247,1.198,1.121,1.056,1.019,0.964,0.931,0.955,1.107,1.142,1.042,1.184,1.148,1.083,0.813,1.094,1.291,1.29,1.334,0.998,1.081,1.369,1.206,1.332,1.176,1.062,1.353,1.008,0.814,1,1.101,1.514,1.365,NA,NA,NA,NA,NA,NA,NA,NA
101212,"101212","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.552,2.067,1.694,1.599,2.253,1.996,2.107,1.671,1.562,1.086,1.042,0.961,1.106,1.143,0.868,1.048,0.878,0.838,0.895,0.737,0.468,0.553,0.584,0.765,1.1,1.814,1.963,1.103,1.623,1.38,1.957,1.755,1.394,1.746,1.331,1.802,2.156,2.118,1.954,1.288,1.67,1.538,1.735,1.778,1.638,1.71,1.764,1.955,2.189,1.775,1.384,1.35,1.305,1.253,1.099,1.207,1.048,1.191,1.33,1.678,1.819,1.534,1.54,1.108,1.33,1.454,1.325,1.522,1.075,0.949,1.228,0.925,0.787,0.847,0.846,0.676,0.694,0.78,0.722,0.618,0.504,0.347,0.296,0.29,0.243,0.277,0.23,0.341,0.299,0.319,0.227,0.295,0.392,0.332,0.401,0.567,0.454,0.454,0.45,0.625,0.543,0.59,0.822,0.827,0.838,0.967,0.613,0.918,0.742,0.804,1.074,0.926,0.735,0.827,0.805,0.733,1.049,1.117,1.159,NA,NA,NA,NA,NA,NA,NA,NA
102271,"102271","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197,0.254,0.146,0.179,0.218,0.182,0.216,0.185,0.311,0.185,0.186,0.125,0.133,0.096,0.207,0.297,0.184,0.251,0.241,0.258,0.279,0.318,0.452,0.482,0.431,0.558,0.691,0.503,0.366,0.377,0.349,0.273,0.295,0.791,1.074,1.526,1.182,0.87,0.9,0.827,0.922,0.797,0.608,0.682,0.208,0.166,0.231,0.29,0.376,0.388,0.426,0.583,0.567,0.587,0.448,0.522,0.484,0.643,0.64,0.601,0.339,0.23,0.144,0.284,0.208,0.244,0.316,0.282,0.38,0.378,0.636,0.754,0.605,0.627,0.73,0.651,0.476,0.637,0.899,0.978,0.94,0.932,0.969,0.775,0.941,0.737,0.709,0.777,1.095,0.835,0.825,0.829,0.888,0.795,0.906,1.171,1.181,1.584,1.275,1.077,1.088,1.227,1.376,1.294,1.207,0.943,0.766,1.072,0.97,1.419,1.395,0.905,1.01,0.869,0.92,0.831,0.924,0.53,0.701,0.685,0.804,0.993,0.897,0.602,0.463,0.725,0.744,0.632,0.553,0.473,0.61,0.673,0.636,0.703,0.668,0.877,1.09,0.909,0.812,0.9,0.748,0.828,1.029,1.144,0.873,0.639,0.658,0.992,0.892,0.842,0.906,1.082,1.028,0.636,0.989,1.141,1.111,1.387,0.969,1.185,0.797,1.085,1.181,1.096,1.221,0.924,0.879,1.027,0.796,0.855,1.022,0.886,0.837,1.039,1.147,0.874,0.927,0.894,0.798,0.875,0.964,0.838,0.72,0.671,0.826,0.655,0.497,0.529,0.466,0.647,0.677,0.633,0.68,0.514,0.534,0.603,0.605,0.646,0.512,0.504,0.595,0.715,0.56,0.619,0.931,0.633,0.589,0.845,0.755,0.809,0.632,0.656,0.732,0.594,0.811,0.811,NA,NA,NA,NA,NA,NA,NA,NA
102371,"102371","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518,1.033,0.83,1.152,1.162,1.001,1.379,1.132,1.187,0.86,0.922,1.271,1.839,2.215,2.246,1.797,1.887,2.553,2.888,2.341,1.68,1.261,1.157,1.404,1.389,2.299,2.016,1.48,1.689,1.433,1.471,1.479,1.48,0.943,1.047,1.182,1.521,1.897,1.691,2.007,1.337,1.989,1.781,1.607,1.41,1.236,1.816,1.523,1.657,1.739,1.715,1.672,1.463,1.726,1.067,1.115,0.987,1.352,1.324,1.331,1.46,0.88,1.262,1.388,1.816,1.304,1.256,1.445,1.468,1.188,1.474,1.763,1.392,1.655,1.008,1.519,1.146,1.212,1.115,1.063,1.619,1.014,1.048,1.088,0.812,0.789,1.01,0.705,0.716,0.964,0.731,0.631,0.696,0.628,0.61,0.673,0.723,0.749,0.819,0.519,0.832,0.645,0.906,0.909,1.046,1.015,0.787,0.788,0.746,0.544,0.867,0.738,0.969,0.791,0.593,0.701,0.733,0.858,0.916,0.834,0.998,0.754,1.111,1.166,0.893,0.793,0.87,0.614,0.764,0.875,0.832,0.775,NA,NA,NA,NA,NA,NA,NA,NA
110870,"110870","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.343,1.189,1.951,1.076,0.389,0.499,0.415,0.329,0.667,0.44,0.366,0.427,0.287,0.265,0.18,0.163,0.161,0.117,0.15,0.121,0.106,0.144,0.149,0.112,0.101,0.113,0.114,0.235,0.233,0.383,0.372,0.523,0.873,0.748,0.582,0.355,0.27,0.478,0.425,0.315,0.247,0.141,0.116,0.112,0.11,0.121,0.248,0.219,0.236,0.289,0.216,0.171,0.227,0.193,0.106,0.119,0.126,0.225,0.277,0.349,0.435,0.347,0.392,0.492,0.365,0.309,0.349,0.237,0.244,0.333,0.187,0.198,0.321,0.207,0.269,0.207,0.284,0.577,0.696,0.618,0.586,0.647,0.603,0.538,0.377,0.505,0.326,0.438,0.324,0.169,0.274,0.306,0.204,0.268,0.259,0.535,0.456,0.486,0.489,0.436,0.393,NA,NA,NA,NA,NA,NA,NA,NA
111195,"111195A","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.872,1.85,1.719,1.443,1.524,1.39,1.252,1.077,1.216,1.07,1.12,1.203,0.89,0.718,0.528,0.441,0.408,0.253,0.233,0.207,0.17,0.417,0.294,0.264,0.346,0.291,0.365,0.404,0.193,0.957,1.561,1.31,1.361,1.074,0.718,0.924,0.644,0.547,0.589,0.612,0.544,0.678,0.889,1.077,0.962,0.688,0.385,0.288,0.243,0.294,0.248,0.302,0.53,0.445,0.282,0.698,0.856,0.728,0.496,0.458,0.382,0.421,0.274,0.306,0.16,0.328,0.31,0.441,0.255,0.137,0.253,0.223,0.168,0.137,0.18,0.169,0.214,0.326,0.264
111195,"111195B","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.079,1.809,1.123,1.593,1.486,2.043,1.616,0.994,1.102,1.297,1.649,1.1,1.623,1.036,0.874,0.779,0.56,0.495,0.334,0.306,0.266,0.532,0.662,0.355,0.412,0.528,0.441,0.367,1.202,1.217,1.569,1.553,1.14,0.888,0.834,0.676,0.677,0.94,0.739,0.776,0.937,1.208,1.576,0.961,0.736,0.503,0.315,0.368,0.22,0.241,0.178,0.369,0.221,0.202,0.434,0.641,0.465,0.276,0.254,0.222,0.338,0.232,0.223,0.226,0.164,0.17,0.211,0.255,0.253,0.253,0.19,0.19,0.158,0.116,0.223,0.18,0.179,0.147,0.19,0.116,0.15,0.194
112142,"112142","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.273,1.03,0.946,0.931,0.635,0.6,0.483,0.6,0.603,0.584,0.605,0.527,0.415,0.39,0.531,0.654,0.522,0.297,0.261,0.445,0.235,0.44,0.341,0.297,0.346,0.453,0.258,0.418,0.434,0.234,0.223,0.218,0.231,0.433,0.358,0.281,0.187,0.314,0.307,0.32,0.396,0.254,0.447,0.317,0.372,0.436,0.348,0.495,0.435,0.527,0.582,0.448,0.53,0.533,0.647,0.624,0.459,0.444,0.994,1.111,1.073,0.697,0.698,0.776,0.575,0.284,0.565,0.407,0.501,0.517,0.485,0.264,0.381,0.509,0.665,0.59,0.539,0.814,0.525,0.641,0.448,0.498,0.408,0.476,0.475,0.415,0.72,0.87,0.462,0.288,0.238,0.317,0.335,0.345,0.262,0.353,0.243,0.447,0.678,0.836,1.012,0.788,0.669,0.72,0.695,0.469,0.554,0.626,0.553,0.481,0.65,0.587,0.523,0.53,0.41,0.278,0.544,0.373,0.376,0.491,0.415,0.532,0.46,0.488,0.439,0.512,0.578,0.818,NA,NA,NA,NA,NA,NA,NA,NA
112336,"112336","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.252,1.33,0.83,1.042,1.331,1.055,1.799,1.856,1.66,0.182,1.181,2.371,3.081,1.912,2.04,1.374,1.622,1.654,1.217,1.944,2.857,1.603,1.167,1.405,1.669,0.934,0.96,0.683,0.998,0.968,0.964,1.107,0.842,0.826,0.856,0.877,0.781,0.948,0.818,0.868,1.013,1.053,1.063,0.747,0.851,1.133,0.906,0.769,0.689,0.788,0.739,0.663,0.713,0.687,0.712,0.72,0.625,0.568,0.607,0.68,0.603,0.586,0.617,0.595,0.709,0.634,0.477,0.577,0.555,0.604,0.517,0.74,0.677,0.583,0.521,0.594,0.682,0.51,0.637,0.617,0.71,0.566,0.675,0.627,0.685,0.852,0.736,0.859,0.841,1.418,1.073,0.734,1.002,1.015,1.187,0.722,0.586,0.493,0.533,0.585,0.463,0.514,0.411,0.415,0.43,0.444,0.568,0.448,0.33,0.351,0.311,0.369,0.419,0.434,NA,NA,NA,NA,NA,NA,NA,NA
122211,"122211","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.713,0.646,0.59,0.555,0.845,0.658,0.414,0.725,0.956,0.87,0.475,0.445,0.702,0.434,0.256,0.281,0.233,0.304,0.347,0.27,0.279,0.329,0.417,0.448,0.49,0.663,0.436,0.413,0.305,0.337,0.256,0.322,0.383,0.464,0.606,0.848,0.815,0.768,0.452,0.557,0.478,0.471,0.454,0.534,0.381,0.924,0.639,0.957,1.21,1.085,0.877,0.791,0.815,0.734,0.769,1.001,1.063,0.959,0.478,0.468,0.409,0.352,0.551,0.389,0.385,0.346,0.358,0.352,0.395,0.439,0.332,0.33,0.267,0.263,0.191,0.253,0.284,NA,NA,NA,NA,NA,NA,NA,NA
122404,"122404","qual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.595,0.943,0.692,0.826,0.778,0.836,0.874,0.917,0.68,1.221,1.585,1.325,1.244,1.341,1.669,1.06,1.026,0.989,0.904,0.909,0.91,0.718,1.312,1.392,1.431,1.047,0.932,0.812,0.822,1.03,0.875,1.199,0.878,0.901,0.666,0.598,0.771,0.884,1.194,0.811,1.045,1.153,1.186,1.749,1.392,1.172,0.81,1.298,1.33,1.055,1.143,0.622,1.248,0.996,1.048,1.48,1.213,1.107,0.898,1.183,0.835,0.924,0.903,0.668,0.835,0.722,0.498,0.376,0.544,0.67,0.65,0.684,0.618,0.977,0.781,0.432,0.59,0.833,0.869,0.787,0.673,0.881,0.727,0.993,1.038,0.934,1.315,0.846,0.691,0.913,0.616,0.591,0.739,0.675,0.533,0.729,0.792,0.646,0.617,0.595,0.613,0.577,0.463,0.536,0.486,0.363,0.473,0.365,0.385,0.397,0.497,0.498,0.404,0.443,0.354,0.284,0.276,0.285,0.232,0.22,0.194,0.102,0.204,0.188,0.142,0.18,0.218,0.148,0.195,0.164,0.177,0.184,0.201,0.111,0.11,0.092,0.146,0.105,NA,NA,NA,NA,NA,NA,NA,NA
